,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.186800925545222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357006615313665,0,0,0.142122321613675,0,0,0,-0.030647529773457,0.381018560692057,0,0,0,0,0,0,0,0,0,0,0.134861445912572,-0.127541760041874,0,0.0278492412884112,0,0,-0.0758304086040318,-0.141173414633862,0
X601939.CH.EQUITY,0.183650488476986,0,0,0.32862555533745,0,0,0,0,0,0,0,0.0241083676467837,0,0.232079509114585,0,0,0,-0.120679949169601,0,0,0,0.0597549010017905,0,0,0,0.229175058281766,0,0,0,0,-0.096027205424417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551980812010476,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.632031223112185,0,0,0.160303075942092,0,0,0,0,0,0.0135074856025058,0,0,0.0166309471341509,0,0,0,0,0,0,0,0.122972722228103,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113387922635488,0,0,0,-8.67361737988404e-19,0,-0.0428115270321531,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.390817425120647,0,0,0,0,0,0.24814222247623,0,0,0,0,0,0.320012135826958,0,0,0,0,0.15815820706899,0,0,0,0,0,0,0.0514548834581368,0,0,0,0,0,0,0,0,0,0,-0.48640396577133,0,0,0,0,0.173563340248966,0,0,0,0,0,0,0,0,0.274488740903535,0
X600036.CH.EQUITY,0,0.205898911345864,0,0,0,0,0,0,0.154225721298002,0,0,0,0.137549567537391,0,0,0,0,0,0,0,0,0,0.08549656803787,0,0,0,0,0,0,0,0,-0.0124534128197435,0.00383873374262875,0,0.306071457645493,0,0,0,0,0,0.0582707460742822,0,0,0,0,0,0.0189432132955303,0,0.0658890621559849,-0.0209561635007438,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.382755462596577,0,0,0,0,-0.0771970076111053,0,0,0,0,0,0,0,0,0,0,0,0,0.216600948825848,0.0485656163854906,0,0,0,0,0,0,0,0.0195695978605852,0,0,0,0,0,0,0,0,0.0167846133667553,0,0,0,0,0,0,0,0,0.189971752624769,0,0.0920437282048392,0
X601658.CH.Equity,0,0.0718953291153528,0,0.10088741792992,0.0395980591353018,0,0,0,0,0,-0.0322252911153165,0,0,0,0,0,0,0,0,0.267333911424199,0.188586414930743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289451402268079,0,0.0959384859455102,0,-0.134108727317056,0,0,-0.07913504349632,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290065908395658,0,0,0.0562493541396092,0,0,0,0,0,0,0.0507243567604012,0,0,0,0,0.0153863630062734,0,0,0,0,0,0.102680650430649,-0.00806738277761443,0,0,0,0,0,0,0.28304973155128,0.12911383526975,0,0.0529474155940148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32639027303232e-05
X601166.CH.EQUITY,0,0.0597252144986903,0,-6.93889390390723e-18,0,0.167471087586361,0,0,0,0.0163567399011961,0,0,0,0.0335856268890025,0,0,0,0,0,0,0.0196361748361646,0.213709379896985,0,0,0,0,0,0,0,0.312023610049527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144693564045416,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0720201451026399,0.156990214036193,0,0,0,0,0.016464082969362,0,0,0,0.221227265643567,0,0,0,0,0,0,0,0.012343457141031,0.0527797968135774,0,0,0,0.193860907915295,0,0,0.090768556188847,0,0,-0.059802384488978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809599794736966,0,0,0,0,0.0212506136548688,0
X000002.CH.EQUITY,0,0,0.0918458065540228,0,0,0,0,0,0,0,0.0150209327835593,0,0,0,0,0,0,0,0,0,0.115806332939545,0,0,0,-0.0298017291020637,0,0,0,0,0,0.333479424437278,0.258176497758113,0.228086889719021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252371725925368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181782675984704,0,0.0175660221801094,0,0,0,0,0,0,0,0,0.0124807239504739,0,0,0,0.396971660628674,0,0,0,0.157925767221213,-0.095032688821309,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0794445702152569,-0.0241445688099262,0,0,0,0,0,0,0.290621231723336,0,0,0,0,0,-0.0559020926082304,-0.0595319903034008,0,0,0,0,0,0,0,0,0,0.071468265998289,0,0,0.466997647201621,0,0,0,0,0,0,0.0646711700473123,-0.013016466096144,0,0,-0.0118955943389946,0,0,0,0.0351206687190567,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701179463194674,0,0,0,0,0,0,0.0728961016569842,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0552816242116676,0.306506831571939,0,0,0,0,0,0,0,0,0.0657271874582075,0,0.138934544651011,0,0,0,0,0,0,0,0,0,0.214238055263698,0,0,0,0,0,0
