,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807160867363839,0,0,0,0.173161443543469,0,0,0,0,0.50781563923524,0,0,0,0,0,0,0,-0.0122507164420577,0,0,-6.93889390390723e-18,0,-0.15876012584773,0,0,0.514881803869665,0,0,0,0,0,0,0,0,0.0830940308635298,0,0.0254722808945406,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.511160397018166,0.0219423873482277,0,0,0,0,0.339317333471514,0,0,0,0,0,0,0,0,0,0,0.117598960142004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160538114044581,0,0,0,0,0,0,0,0,0,0,0,0.00962110787212152,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207421856241665,0,0.0339846633576883,0,0.670049284287268,0,0,0,0,0,0,0,0,-0.0897705372041461,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.121637379280488,0,0,0,0,0,0,0,0,0,0,0,0,0.0251117263508018,0,0,0,0,-0.161777746123319
X5.HK.EQUITY,0,6.93889390390723e-18,0,0,0,0.145680138356419,0.398077484504001,0,0,0,3.46944695195361e-18,0,0,0,0,0.0838408434228828,0,0,-2.16840434497101e-19,0,0,0.0609641507086316,0,0,0,0.00624675833172705,0.0631055871696563,-0.192241886862691,0,0,0,0,0,0,0,0,0.0575367725171242,0,0,0,0.255915855737544,0,0,0,0,0,-0.160272056055716,0,0.087499707266489,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.323475614609444,0,0,0,0.0487315733649108,0,0,0,0,0,0.0721968255078414,0,0.100278229422133,0,0,-0.0642093395370759,-0.067974887261117,0,0,0,0.198426645863948,0,0,0,0,0,-0.226511050626976,0,0.0702878606538392,0,0,0,0,0,0,0.0461010036973441,0,0,0,0,0,0,0,0,0,0.0856419708702809,-0.0609799933358993,0,0
X1299.HK.EQUITY,0,0,0,0,0.229409179157701,0,0,0,0,0,0,0,0,0,0,0,0.192821508468518,0,0,0,0,0,0,0,0,0.0389642031253049,0,0.0439420049747929,-0.111369433317912,0.0930394074560231,0.0421935932821829,0,0,0,0,0,0.51762603671845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139074585875886,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144947137752513,-0.0878445341802121,0.00747864640334868,0,0,0,0,0,0.0864572214394527,0,0,0,0,0,0.297076270521139,0,0,0,0,0,0,0,0,0.0107779137313164,0,0,0,-0.0249863992542169,0,0,0,0,0.32082789305665,0,0,0,0,0,0.269480614284907,0.116198084940504,0,0.0575259581566348,0,-0.0101347349325633,0,0,0,0,-0.101875883854872,0
X601328.CH.EQUITY,0,0,0.214903785632361,0,-0.0206629076510345,0,0,0.428062749248712,0,0,0,0,0,0.457626622047428,0,0,0,0,0,0,0.0588506507690928,0.0812698926427048,0,0,0,0,0,0,0,0,0,0,-0.133889455705067,3.46944695195361e-18,0,0,-0.00826438509829355,-0.149450263377182,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798164839330428,0,-0.130513887926008
