,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.521226612386199,0,0.0754597576203534,0.0311427602064741,0.0922288090415776,0.0503492282343405,0,0,0,0,0,0,0,0.0257283227852715,0,0.0402524236181376,0,0.0628967806589349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726027588656818,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493259932174389,0,0,0.0357217642463484,0,0,0,0,0,0.141376592542257,0,0,0,0,0,0,0,0,0,0.0131466638157954,0,0,0,0.0113437256372137,0,0,0.159087537070595,0.0505792153031412,0,0,0,0,0,0,0,0,0,0,0,0,0.054791346538277,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311573895304736,0.0906267261219598,0,0,0,0.1082243684164,0,0,0,0.0742777486380779,0,0,0,0,0,0,0.176664582708829,0,0,0,0,0,0,0,0,0,0,0,0.0911150297878533,0.00992095781923938,0.0819256944198916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711668852884345
X5.HK.EQUITY,0,0,0,0,0,0.31006379299393,0,0,0,0,0,0,0,0.321215325906883,0,0,0,0.211350050030563,-0.372269014605107,0,0,0,-0.0486841309774523,0.158925302971231,0,0.141889489883664,0,0,0,0.277429281391368,0,0,0,0,0,0,-0.0651023606342142,0,0,0,0,0,0,0,0,-0.0800372991031426,0,0,0,0,-0.175263527954213,0,0
X601988.CH.EQUITY,0,0,0,0.215791393017213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31529455963871,0.0763741635780996,0,0,0,0,0,0,0,0,0,0,0,0,0.0145339654459926,0,0,0,0.111570377489687,0,0.207645209951564,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0,0,0.0600926626792943,0
X601628.CH.EQUITY,0,0,0,0,0.0814778158093646,0,0,0,0,-1.73472347597681e-18,0,0.00892076324127028,0.246065253869835,0.0262713453231478,0,0,0,0,0,-0.0636371449941142,0,0,0,0,0,0,0.162787587369781,0,0,0,0,0.227554016335602,0,0,0,0,0,0,-0.0414153447754061,0,0,0.214704663413162,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,-6.93889390390723e-18,0.0849229619893124,0,0,0,0.0365129476991336,0.0101718088818954,0,0,0,0,0.113622508353458,0,0,0,0,0,0,0.0227402645265372,0.187045166206467,0,0,0,0.0282890687304723,0,0.0620661644657178,0,0,0,0.0868529019829011,0,0,0,0,0,0,-0.00531035412557409,0,0.155178891591275,0.211326244782971,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.145538480686576,0.0707178546948044,0,0,0,0.141242742666603,0.0124321580879167,0.120259689392967,0,0,0,0,0,0,0,0,0,0,0,0,0.282071211416905,0,0,0,0,0,0,-0.00470188302885864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755717733947478,0.016365799210969,0,0,-0.0154829478155548,-0.00759816766821246,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.290509122114285,0,0,0,0,0,0,0,0.0880141997676965,0,0.0297439627664443,0,0,0,0,0.0307413341399405,0,0,0,0,-0.128745447958833,0,0.0766030940566903,0,0,0.240211706046552,0,0,0.0362007199384622,0.678927337211035,0.269827420765019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176108635106988,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.203362956584856,0.0636200531379817,0,0.160245420859929,0.0291303880740839,0,0,0,0,0,0,0,0,0,0,0.0654298787806659,0,0,0.0627648518828559,0,0,0,0,0,0,0.131265779494899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150323374178746,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646300249948824,0,0,0.0619536182951085,0,0,0.0930787913261176,0,0.165150688568111,0,0,0,0,0,0.680570580647647,0,0.0863548939844499,0,0,0.0611606411394771,0,0,0,0,0,0,0.0241037069386161,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185614559591762,0,0,0,0,0,0,0,0,0.304982811090135,0,0,0,0,0,0,0,0.0615373606372392,0,0.22520038488693,0,0,0,0,0,0.130604091036557,-0.0346350958831047,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.192583183923309,0,-0.137211419846905,0,0,0,0,0,0,0,0,0.214775873878696,-0.0529512421232308,0,0,0,0,-0.0831597004533765,0,0.0266130802663892,0,0.10556133325408,0.289921161905335,0,0,0,0,0.133278670517657,0,0.180569287098796,0,0,0,0,0,0,0.0927188523433801,0.283783211405344,0,0,-0.0236186350259622,0.0225872704249402,0,0,0
