,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.208988180748573,0,0.202993371446745,0,0,-0.0695138345031086,0,0,0,0,0,0,0,0,0.113926226374856,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.000222516466335314,0.0638834001237419,0,0,0,0.0400115628650299,0,0,0,0,0,0,0,0,0.277647016955812,0,0,-0.0686771882444816,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0,0,0.142608837923333,0
X601939.CH.EQUITY,0,0,0,0,0.139608215300653,0,0.349692859624731,0,0,0,1.0842021724855e-19,0,-0.164513635185287,0,0,0,0,0,0,0,0.0136534018905893,0,0.59099158618662,0,0,6.93889390390723e-18,0,-0.0171381457781104,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252735152560008,0,0,0,0,0,0,0,0,0,0,-0.122098136666498,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0915573258139144,0,0,0,0,0,0,0,0,0,0,0.220785504097589,0,0,0,0,0,0,0,0.0855709326960855,0,0,-0.197069838557664,0.134998858578944,0,0,0,0,0.382629677992005,0.230828776966133,0,0,0,0,0,0,0,0,0,0,0.0708739676211683,0,0,0,0,0,0,0.0164806993791813,-0.118352206886097
X601288.CH.EQUITY,0.0836582805396681,0,0,0,0,0,0,-0.0116252537691303,0,0.0110625949919814,0,0,0,0.0416441666260372,0,0.453463702854367,0,0,0,0,0,0,0.321417807359856,0,0,0,0,0,0,0.000697474868976677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261076506975587,0,0,-0.0157137521995315,0,0,0,-0.0604883741757199,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.297643574622654,0,0,0.247290068013634,0.202468922151163,0,0,0,0,0,0,0,0,0,0.0377456602377217,0,0,0,0,0.166318092033084,0,0,-0.0210502216621675,0,0.0813509304069593,0,0,0,0,0.104347872098709,0,0,-0.00706930909045582,0,0,0,0,0,0,0,0,0,-0.115023914800843,0,0,0,0,0,0,0,0.0837592529735815,0,0.0603081432916242
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.359603579687346,0,0,0,0,0,0,0,0.0314430253696072,0,-0.0355632810952076,-8.84151907601591e-05,0,0,0.0667620289505381,0,0,0.22681356284758,0,0.0233528562419027,0,0,0,0,0,0,0,0,0,0,0.0911787531677085,0,0.0809358341744584,0,0,0,0,0,0,0,0,0,0,-0.125132458784033,-0.156372631508015
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623312031992837,0,0,0,0,0,0,-0.153056346015893,0,0,0.0274088391007472,0,0.0161507844285992,0,0,0,0,0.124450161699911,0.448625718938956,0,0,0,0.134118767950793,0,0,0,-3.46944695195361e-18,0,0,0,-0.175566773127775,0,0.257728423479233,0,0.232521851329796,0,0,0,0,0.174193495330276,0,0,0,0,0
X388.HK.EQUITY,0,0.0622610868461903,0,0,0,0,0,0,0,0,0,0,0,0.0476610609688034,0,0.148553575136268,0,0,0,0,0,0,0,0.00907632769457692,0,0,0,0,0,0,0,0.380527320771161,0,0.0991818423472257,0,0,0.0941912470456938,0,0.156633876109049,0,0,0.0139964904392583,-0.213522480148139,0,0,0.34111878330183,0,0,0,0,0.0549592044750231,0,0,0
X601658.CH.Equity,0.0905876375355452,0.0764868773533096,0,0,0,0,0,0.111489008309422,0,0,0,0,0,0.0878151015508799,0,0.291693838968848,0,0,0.0514189480496955,0,0,0,0.0362011680337067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714428684461069,0,0,0,0,-0.11632896412908,0,0,0.000109445544951316,0.199759339012356,0.0386060341562558,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569791237111318,0,0,0,0,0,0,0,0,0,0.0382255602491273,0,0,0,0,0,0.323838572307065,0,0,0,0.0299105267768804,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0604061805116523,0,0.19530644567968,0,0.204829220085408,0.0614321179479238,0,0,0.0216667156310034,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517945794894,0,0.474560371391539,0,0.0829478681543662,-0.0722668169120191,0,0,0,0.0797028885205778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165378223075509,0,0,0.0667652386143285,0,0,0,-0.0236981615257974,0,0,0,0.181090654762804,0,0,0,0.0221192540261915
X000001.CH.EQUITY,0,0.0284721108386075,0,0,0,0.578003177169487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070826550751313,0,0.241541015633438,0.0684739941474759,0.0385433035994458,0,0,-0.250589265929451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947060458304835,0
X000002.CH.EQUITY,0,0,0,-0.400529898890725,0.0217384205242732,0,0,0,0.261813662459247,0,0,0,0,0,0,0,0,0,0,0,0,0.13830603167416,0,0,0,-0.00471097663011496,0,0,0,0,0.068265539216466,0,0,0,0,0.21515797135081,0.0123693025065514,-0.0728717546609177,0,0,0,0.174879678959414,0,-0.0294699445498521,0,0,0,0,0,0,0,0,0.157494858546598,3.46944695195361e-18
X601328.CH.EQUITY,0,0,0.0350034015124306,0,0,0.00580181601314093,0.113186359461631,0,0,0.0525359962831294,0.164715868779984,0,0,0.0193854911820202,0,0,0.138209121561325,0,0.119394140808492,0,0,0,0,0,0,0,0,0,0.0349220013970493,0,0,0,0.235300219983957,0,0,0,0.0661828503129858,0,0,0,0,0,0,0,0,0,0,0.0100426552270236,0,0.0295274234883188,0,0,0,0
X601601.CH.EQUITY,0,0.435519409166808,0,0.123094506129587,0,0,0,-0.0325971192177784,0,0,0,0.129748472376393,0,0,0,0,0,0,0,0.263988166350752,0,0,0,0,0,0,0,0,0,0,-0.144599471807381,0,0,0,0.188553847631345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000875690734535771,0
X601066.CH.EQUITY,0,0,0.0156670005750593,0,0,0,0,0.0083624942397568,0,0,0,0,0.708209102854172,0,0.0918524193321146,0,-0.0184690312399267,0,0,-0.153687788898952,0,0,0,0.079353769314998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151772208043398,0,0,0,0,0,0.0287727075845477,0,0,0,-0.0161437032106401,0,-0.0769625153094469,0,0,0
X600000.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.384614698445673,0,0,0,0,0.326620227842127,0,0,0,0,0.158352106691005,0,0,-0.0442762267767542,0,-0.203124369309642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548219555264273,0,0,0,0,0,0.273879150724038,0,0,0.00450273672911288,0.0405172887502221,0
X601319.CH.EQUITY,0,0,0,0.0632197525228098,0,0,0,0,0,0,0,0,0,0.307300095400492,0,0.0373362773512757,0.0377930696384682,0,0,0,0,0,0,-0.00383754416930907,0,0,0,0,0.269877810755787,0.187320668463429,-0.0332408019675806,0,0,0,0,0,0,0,0,-0.0462320540269922,0,0,0,0,0,0,0,0,-0.0196989088644576,0,0,0,-0.0236800890706738,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0471899330007358,-0.173328888382506,0,0,0,0,0,0,0,0,0,-0.055487155801823,0,0,0,0,0,0,0,0,0,0,-0.110532980923517,0,-0.0615024569773429,0.365533479837627,0,0,0,0,0,0,-0.0426151520579466,0,0,0,0.0201595935443654,0.156570682107656,0,0.201090284695605,0,0,0,0,0.280609985116203,0,0,0.0609266304662405
X600016.CH.EQUITY,0.0186709199751642,0,0,0.0994477217877782,0,0,0,-0.0385496209026689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25789610620217,0,0,0.13204500095258,0,0,0.302076413190598,0,0.00617750692645003,0.111049932145423,0,0,0,0,0.088958654969299,0,0,0,0,0,0,0,0.0390183193090605,0,0,0.0327212483278483,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.206571825788641,0,0,0,0,0,0,0,0.253007235644391,0,0,0,0,0.324431230477702,0,0,0.0235734040802601,0,0,0.0573209318887862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283178214322082,0.213585342901049,0,0,0,0,0,-0.131774100031187,-0.0378148770317332,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.107471014645972,0,0,0,0.016221468391159,0,0,0.054656724288912,0,0,0,0.0136873899092502,0.0837817888771643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200878727673455,0,0,0.131298172564386,0,0,0,0,0,0,0,0,-0.0122243475996474,0,0,-0.0972786437304923,0.112665615579485,0
X300059.CH.EQUITY,0,0,0,0.0895393662332168,0,0,0,0,0,0,0,0,0,0,-0.0327226154132057,-0.0240803564816733,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359413372131417,0,-0.0107889952429717,0,0.254446154241612,0,0.00457284825261585,0,0,0,0,0,0.0250917445062674,0,0,0.0148420412687017,0,-0.017542489449115,0,0,0,0.506061556818107,0,0,0.0204340331696202,0
X002142.CH.EQUITY,0,0,0,0,0,0.723352126015806,0.077787110160823,-0.22524320483334,0,0,0,0,0,0.150925550379991,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.200485680329364,0,0,0,0,0,0,0,0.0266811217207877,0,0,0.017565891997418,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,1.73472347597681e-18,0,0,-0.0615257933334937,0,0,0.288768848511943,0.19197561166978,0.268009925080604,0,-0.0956319181877635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120514901994035,-0.131558412249633,0,0,-0.0568649572260576,-0.26057133603531,0,0.266414525986811,0,0,0.106747826406028,0,0,0,0,0,0,0,0,0.0703179579222584,-2.16840434497101e-19,0,0.14510952054318,-0.0135769594810194,-0.114130871505856
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.413028812539302,0,-0.110305267421642,0,0,0.17213310419369,0.128238337004483,0,0,0.0751428092242777,0,-0.0442619540231171,0,0,0,0.00416262646314737,0,0,0.370250946807755,0,0,0,0.0605998876924801,0,0,0,-0.235613798860656,0.0315455797234031,0,0,0,0,0,0,0,0,0,0,0.0922694854537392,0,0,0,-0.00834424361012403,0,0,0.0326321719995951
