,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.231076683570725,0,0.0271440773800943,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.155744965685863,0,0,0,0,0,0,0,0.0595465837637188,0,0,0,0,0.28734046979557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142641324267499,0,-0.170605971429751,0,0,0,-0.0693111402603512,-0.13229908053837,0
X601939.CH.EQUITY,0.131640384285319,0,0,0.207078430754508,0,0,0,0,0,0,0,0.0222125773879359,0,0.326911865422147,-0.0194086433970712,0,0,-0.0594437478327523,0,0,0,0,-0.0695198713295107,0,0,0.0712099201507312,0,0,-0.0858243116721036,0,0,0,0,0,0,0,0,0,0,0,0,0.0786201970779349,0,0,0,0,0.154031197786841,0,0.151514874830548,0,-0.0318081117290273,0,0.152563964062662,0
X601318.CH.EQUITY,0,0,0,0,0.123418334080734,0.255997665079321,0,0,0,0,0,0,0,0,0,0,0.114293722288578,0,0,0,0,0,0.131233690414377,0,0,0,0,0.0109660719567594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267366523136172,0,0,0,0.122223807606793,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.453680911522809,0,0,0.0331959420539393,0,0,0,0,0,0,0,0.0144492649429283,0.152099219830891,0,0,0,0,0,0,0,0.229243292552593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147425877981709,0,0,0,0,0,0,-0.0847525066395578,0,0,0,-3.46944695195361e-18,-0.0987412918561105,0,0,-0.00548331077631085,0,0,0
X601988.CH.EQUITY,0,0,0,0.432241467723079,0,0,0,0,0,0.211518427555317,0,0,0,0,0.0511452825977299,0.294380624071796,0,0,0.164695417728318,0,0,0,0,0,-0.0227301096419815,0,0,0,0,0,0,0,0,0,0,0,0,-0.472625125721886,0,0,0,0,0.201593202203297,0,0,0,0,0,0,0,0,0,0.391185106875619,0
X600036.CH.EQUITY,0,0.161335106550521,-8.67361737988404e-19,0,0,0,0,0.122170194185982,0,0,0,0,0.210900097199323,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.106443456543994,0,0,0,0,0,0,0,0,0.308842832235238,0.0477267324479914,-0.0369771987063943,0,0,0,0,0,0,0.0593046794625507,0,0,0,0,0,0,0,0,0,0.0205330641395484,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.176816739994215,0,0,0,0.0507472906355893,0,-8.67361737988404e-19,0,0,0.117589072740113,0,0.031849379097066,0,0,0,0,0,0.0868931618898164,0,0,0,0.144373857806219,0,0.0438499778827323,0,0,0,0,0,0,0,0,0,0.313534066211072,0.07105533917536,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0121046269045441,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.370531793044763,0.0579493684749668,0,0,0,-0.115905071209984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787504055591586,-0.0233275134939955,0,0,0,0,0,0,0.0827027518295591,0,0,0,0,0,0,0,0.0672877449819033,0.142771643125601,-0.0040649339016537,0.0603037379002268,0,0,0,0,1.73472347597681e-18,0,0,0,0.0192434510431593,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600937964524509,0,-0.148037541423547,0.0317915620517836,0,0,0,0,0,-0.40688646047777,0.777670184788915,0.149323313511483,0,0.619339609393723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088944887438209,0,0,0,0,0,0
X601658.CH.Equity,0,0.0984714542307128,0,0.165600363484174,0,0,0,0,0,0,-0.0535684133627353,0,0,0,0,0,0,0,0.0216280765679133,0.326009294701705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958081629290902,0.193501388552036,0,0,0,-0.0324946401498824,0,0,0,8.67361737988404e-19,0.0281869198668298,0,0,0,0,0,0
