,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.392101677261443,0.0107950575285103,0,0,0,0,0,0,0,0.185061955250072,0,0,0,0,0,0,0,0,0.120715527599574,0,0,0,0,0,0.100255721599145,0,0,0,0.00285719493919477,0.00342672762858392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595045981543324,0,0,-0.120626665653781,0,0
X601939.CH.EQUITY,0.45184704574931,0,0,0.0803452210939749,0,0,0,0,0,0,0,0,0,0.105194279947802,-0.150785050247299,0,0,0,0,0,0,0,0,0,0,0.278221422647455,0,0,0,0,0,0,0,0,0,0,0,-0.0217428037372363,0,0,0,0,0,0,0,0,0,0.140610355670889,0,0.0722802262169451,-0.072705415411793,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297076468645971,0.095287826820818,0,0,0.174405290774995,0,0,0,0,0,0,0,0,0.189434787086782,0,0,0,0,0,0,0.0453279255408126,0,0,0,0,0,0,0,0,0,0,0,0,0.121980934973672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379236078332126,0,0,0,0,0,0.333073115243473,0,0,0,0,0,0.21182492311454,0,0.137134284623423,0,0,0,0,0,0,0,0,0.0686123225635075,0,0,0,0,0,0,0,0,0,0,-0.505490164179487,0,0,0,0,0,0,0,0.0115382921000865,0,0,0,0,0,0,0.310932765190587,0
X600036.CH.EQUITY,0,0.0272817848809455,0,0,0,0,0,0,0.0112718059714864,0,0,-0.0318605827383995,0.187606708439178,0,0,0,0,0.122865262605644,0,0.182155597654197,0,0,0,0.0750364359142013,0,0,0,0,0,0,0,0.351392072275088,0,0,0,0,0,0,0,0,0,0.0307565530059566,0,0.151280659319351,0,0,0,0,0,0,0,-0.00810157189926098,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.101740652842565,0,0,0,0,0,0,0,0.370686162671722,0,0,0,0.0384757310909919,0,0,0,0,0,0,0,0.00224587405808753,0.0499750955783129,0,0,0.0908900136063515,0,0,0,0,0.203921630983592,0,0,0,0,0,0,0,0,0,0.158217398423614,0,0.0411014226678639,0
X601658.CH.Equity,0,0,0,0,0.136052398014645,0,0,0,0,0,0,0,0,0,0,0,0,0.268254198041359,0,0,0,0.0280135017281741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323449025029898,0,0.164187065196694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.334278540514356,0,0,0.300746043229879,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.115684978463252,0,0,0,0,0,0,0,0,0.0408700882711371,0,0,0,0,0.184476862115094,0.010757892559665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920838541982937,0,0,0.0642655182879923,0,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0537553898434896,0,0.313753190999092,0,0,0,0.0254675917596219,0,0,0,0,0,0,0,0.0244211423483522,0,1.73472347597681e-18,0.0291417246907786,0,0,0,0,0,0,0,0,0.230887632797387,0.0592068254593852,0,0,0,0,0,0,0.00871715684989557,0,0,0.0344466482855205,0.0386080237336467,0,0,0,0,0,0.0851310771997557,0,0.141944407752369,0,0,-0.00159403966787518,0
X600000.CH.EQUITY,0.109282053637752,0,0,0.146152994442128,0,0,0.0183340854487674,0,0,0,0,0,0.287710448661785,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0652659942458331,0,0,0,0,0,0,0.129894585853539,0,0,0,0,0,0,0,0,0,0,0,0,0.0259872359284505,0,0.0115438285428797,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0722839293326772,0,0,0,0,0,0,0,0,0,0,0.304533539915763,0.0607640250604231,0,0.0225819316933582,0.372598706972684,0,-4.33680868994202e-19,0.00768998250600166,0,0.0471335320136409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0,0,0,0
