,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.523646123551777,0.168288892284944,-6.93889390390723e-18,0,0,0,0,0,-0.0968275870172433,0.0543947489251081,0,0,-0.01670820882778,0,0,0,0,0,0,0,0,0,-0.0122968328681371,0,0,0,0,0,0,0.0373326445533215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486483747340023,0.0952687648863626,0
X601939.CH.EQUITY,0.424954834105928,0,0,0.219345495693665,0,0,0,0,0,0,0.0572117042363146,0,0,0.0849117115517837,-0.154781024624611,0,0,0,0,0,0,0,0,0,0,0.179575517699995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209496121071859,0,0,0.0976113612730115,0,0
X601318.CH.EQUITY,0,0,0,-6.93889390390723e-18,0.2059524258561,0,0,0,0,0,0,0,0.133867200040975,0,0.0161119581469333,0,0,0,0,0,0,0.154318583806683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480662921150057,0,0,0,0,0,0,0.190158076239106,0,0,0,0,0
X601288.CH.EQUITY,0.299461479230668,0.0883766366158128,0,0,0.17986525144519,0,0,0,0,0,0,0,0,0.192495614699554,0,0,0,0,0,0.0484158988395864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123782937696235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X601988.CH.EQUITY,0,0,0,0.47977398194057,0,0,0,0,0,0.25550453049232,0,0,0,0,0,0.256208704997726,0,0.0740254506202172,0,0,0,0,0,0,0,0,0,0.0431705537813714,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.536979768589026,0,0,0,0,0,0,1.73472347597681e-18,0.0182535787601384,0,0,0,0,-0.207401967000663
X600036.CH.EQUITY,0,0.0666129256812821,0,0,0,0,0,0,0,0,0,0,0.199021603641932,0,0,-8.67361737988404e-19,0,0.00728383471117698,0,0,0,0.272911250074389,0,0,0,0,0,0,0,0,0,0.282311886471285,0,0,0,0,0,0,0,0,0.0710433808270422,0.0466573279497174,0,0.00572162960803375,0,0,0,0.0990444682679421,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0884330175941187,0,0,0.181933327096102,0,0,0.292751614441457,0,0,0,0,0,0.136798612974679,0,0,0,0,0,0.0907989031282453,0,0,0,0,0,0,0,0,0,0.150483258634078,0,0.0362773108153513,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38729114815879,0,0,-0.238440416025428,0,0,0,0,0,0.347564985712639,0,0,0.748399060666101,-0.0356044570550439,0,0,0.241006671500682,0,0,0,0,0,0.37594420699487,0,0,0,0,0,0,0,0,-0.235627561603433,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0238885357834316,0,0,0,0,0,-0.151358587860322,0,0,0,0,0,0,0,0,0,0.379262717588616,0,0,0,0,0,0,0,0,0,0.0358009511526601,0,0,0,0,0,0,0,0,0.2111668473877,0,0,0,0,0,0,0.179585219437245,0,0,0
X601658.CH.Equity,0,0,0,0.136995591453646,0.209548025000905,0,0,0,0,0,0,0,0,0.13239801570574,0,0,0,0,0,0,1.38777878078145e-17,-0.0621937210900802,0,0,0,0,0,0.0232868306528042,0.109798535084465,0,0,0,0,0,0,0,0.25661573365371,0,0,0,0,0,0,0,0,0,0,0,0.406831666653819,0,0
