,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.0324040145396069,0,0,0,0.395010914995705,0,0,0,0,0,0,0,0,0,0,-0.115198599428006,0,0,0,0,0,0,0,0,0,0.231351224819984,0,0,0.160303959547265,0,0,0,-0.0518005633791769,0.27013639035268,0,0,0,0,0,0,0,0,0,0,0.0972732284722354,-0.165427854100779,0,0,0.0521985479918773,0
X601939.CH.EQUITY,0.190784251428233,0,0,0.344744522995149,0,0,0,0,0,0,0,0.0345421828364272,0,0.213502514529575,0,0,0,-0.120214374330487,0,0,0,0.0587934596128723,0,0,0,0.222444034460746,0,0,0,0,-0.105763733288821,0,0,0,0,0,0,0,0,0,0,0,0,-0.003890314874575,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0
X601288.CH.EQUITY,0,0.632049971384778,0,0,0.160288595459099,0,0,0,0,0,0.0134820370276885,0,0,0.0166287898066212,0,0,0,0,0,0,0,0.122965750082883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011357778275653,0,0,0,0,0,-0.0428086056896735,0
X601988.CH.EQUITY,0.0191053322627284,0,0,0.329760251655255,0,0,0,0,0,0.350748167445637,0,0,0,0,0,0.0438246234956534,0,0.232100265642895,0,0,0.105799152250179,0,0,0,0,0,0,0.0753251288291832,0,0,0,0,0,0,0,0,0,0,-0.52410404057815,0,0,0,0,0.0382854036080804,0,0,0,0,0,0,-0.259823706206755
X600036.CH.EQUITY,0,0.205887845119412,0,0,0,0,0,0,0.154234664186976,0,0,0,0.13756124401497,0,0,0,0,0,0,0,0,0,0.0855066771013288,0,0,0,0,0,0,0,0,-0.01243622423705,0.00382836642884152,0,0.306068615612287,0,0,0,0,0,0.058258654092332,0,0,0,0,0,0.01895265445603,0,0.0658893732811694,-0.0209606076580521,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.121530021836278,0,0,0,0,-0.166118062456002,0,0,0,0,0,0.00946966630758136,0,0,0,0,0,0.0488525809155617,0.372040341302388,0,0,0,0,0.0619438672317196,0,0,0,0,0,0.0495590937763093,0.0790945003650495,0,0,0,0,0,0.0486200745367703,0,0,0,0,0,0.0630709883542085,0.21030652616605,0,0
X601658.CH.Equity,0,0.0718977656750517,0,0.100886437664482,0.0395982043061951,0,0,0,0,0,-0.0322268556523185,0,0,0,0,0,0,0,0,0.267331151585549,0.188587247266385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289450176655381,0,0.0959383940199618,0,-0.134107687018213,0,0,-0.0791322298171844,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290079857010254,0,0,0.0562449004506414,0,0,0,0,0,0,0.0507248388185481,0,0,0,0,0.0153907128437304,0,0,0,0,0,0.102687851369912,-0.00806937719158098,0,0,0,0,0,0,0.283038421706781,0.129116027153945,0,0.0529399278577916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24656800915425e-05
X601166.CH.EQUITY,0,0.0597225130956933,0,-6.93889390390723e-18,0,0.167480822399403,0,0,0,0.0163576250835867,0,4.33680868994202e-19,0,0.0335757983684996,0,0,0,0,0,0,0.0196217881384692,0.213717114758451,0,0,0,0,0,0,0,0.312028936902315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144702587222676,0,0
X600000.CH.EQUITY,0,0,0.0943793879664727,0.170454828992108,0,0,0,0,0,0,0,0,0.231065442133258,0,0,0,0,0,0,0,0.00154450405464936,0.0300204918118947,0,0,0,0.138196029658384,0,0,0.123362129213288,0,0,-0.0444852217614937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677795350550465,0.0216754620150468,0,0
X000002.CH.EQUITY,0,0,0.0918451284218861,0,0,0,0,0,0,0,0.0150215709496611,0,0,0,0,0,0,0,0,0,0.115805399148727,0,0,0,-0.0298015253864841,0,0,0,0,0,0.333480728765589,0.258174112513846,0.228089327026453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252367994272589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18178142843958,0,0.0175694558478445,0,0,0,0,0,0,0,0,0.0124789919108331,0,0,0,0.396969846732713,0,0,0,0.157926510144944,-0.0950306982866181,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,-0.0236232554919582,-0.0906072366838664,0.106223439031036,-0.0503147829990365,0,0,0,0,0,0,0.229259555565039,0,0,0,0,0,-0.0421598430920235,-0.0342213053789574,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.199742582916864,0,0,0.498299280843163,0,0.0842233310259764,-0.0854796839573048,0,0,0,0.0373485744610206,-0.0629188069712142,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701180647387616,0,0,0,0,0,0,0.0729041484627952,0,0,0,0,0,0,0,0,0,0,0,0.0552869581828527,0.306532703146652,0,0,0,0,0,0,0,0,0.0657169051557435,0,0.138930828819776,0,0,0,0,0,0,0,0,0,0.214224314766876,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-3.46944695195361e-18,0,0,0,1.73472347597681e-18,0,0,0.204187876967189,0,0,0.077721991561599,0,0,0.321920180175961,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.105466720549972,0,0,0,0,0,0,0,0.343976096933802,0.116189444729322,0.0204398476363953,0,0,0.304566422962949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798898594326433,0,0,0,0.00475972321597122,0,0,0
X601601.CH.EQUITY,0,0,0.781518583743532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220376462174203,0,0.0205527464760027,0,0,0,0,0,0.119544779573553,0,0,0,0,0,0,0,0,0,0,0,0,0.25523652468737,0,-0.0471792210893231,0,3.46944695195361e-18,0,-0.271659952459969,0,0,0,0,0,-0.12012264011051,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124603660374238,0,0,0,0.0270082063908723,0,0,0,0,0,0,0,0,0.0106341918037712,0,0,0,0,0.264442502130258,0,0.0245779857874666,0,0,0,0,0,0.131745458946639,0,0.0138150476281578,0,0,0,0.0106467836797336,0,0.327016127346297,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.319126199910201,0.231824831232962,0,-0.0335885587178348,0,0,0,0,0,0.0151230535865237,0.0160916834775946,0,0,0,0,0,0.168083992799485,0,0,0,0,0,0,-0.0166895112496566,0,0.0663479460689253,0,0.0194149182712449,0,0,0,0,0.181882392137865,0,0,0,0,0,0,0,0,0,0,0.0851747799111222
X601998.CH.EQUITY,0,0.349264294628982,0,0,0.0256859887683041,0,0,0.0476084435888354,0,0,0,0,0,0.286256661161524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.121074857530939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135078619827714,0.0840857245508476,0,-0.0214530663473448
