,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0436477198484905,0.376279679202739,0,0,0,0.0917886455581005,0,0,-0.00344740266561957,0,0,0,0,0,0,0,0.0343781855442064,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0187724283066354,0,0,0,0,0,0,0,0.212362062849937,0,0,0,0,0,0,0,0,0,0,0.0459639547653616,0.225978786736966,-8.67361737988404e-19
X601318.CH.EQUITY,0,0,0,0,0.0628483776748772,0,0,0.0572614505292071,0.12693792706969,0,0.00875348865435807,0,0,0.000230347230133203,0,0,0,0,0.189850281229519,0,0.270909405467376,0,0,0,0,0,0,0.102116175187094,0,0,0,0,0,0,0,0.0685399911841977,0,0,0,0,0,0,0,0,0,0,0,0.0491426034846408,0,0,-0.153263157084581
X601939.CH.EQUITY,0,0,0,0.265130123740687,0,0,0,0,0,-0.0326893057740495,0,0,0,0,0,0,0,0,0,0.00964384692490719,0,-0.25037082250552,0,0.714540239372585,0.00102833094919592,0.11390641699947,-0.168837456360972,0.0687073896826064,0,0.098339762106804,0,0,0,0,-0.0368644017617514,0,0,0,0,0,0,0,-0.0547772096483253,0,0,0,0,0,0,0,0.0735781214675773
X601288.CH.EQUITY,0.305446295476803,0,0,0,0,0,0,0.275040800925787,0,0,0.0252727265183559,0,0,0,0,0.190402131799555,0,0,0,0,0,0.0197522888449372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176814168618711,0,0,0.0466526762904655,0,0
X600036.CH.EQUITY,0,0.194775124800608,0,0,0,0.0391112659296089,0.118825660931984,0.0840669962380442,0,0,0,0,0,0.199180904969729,0.0508294210774067,0,0,0,0,0,0,0,0.0696681702192899,0,0,0,0,0,0.322844385787616,0.0447794626283787,0,0.0110412887079775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0612745898090927,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.163836744292798,0,0,0,0.197856964105654,0,0,0,0,-0.0223124569486967,0,-0.0780373088375895,0,0,0.00203258568028563,0.0937371108823176,0,0,0,0,0.63251114446352,0,0,-0.0349051530317263,0,0.106599411914013,0,0,0,0,0,0,0,-0.0435453537267448
X1299.HK.EQUITY,0,0,-0.0771328186740999,-0.0250488386614705,0,0.0300770648033242,0,0,0,0.13960923257197,0,0,0,-0.089875506104618,-0.0642994802959179,0,0,0,0,0,0,0,0,0,0.118265276611876,0,0,-0.00896546591626179,0,0,0,0,0,0,0,0,0,0,0,0.299849773365332,0.139844002383621,0.138849605667124,0,0.0450083620675199,0,0,0,0.0855131820823535,0.235820093025071,0,0
X601988.CH.EQUITY,0.0353234688535091,0,0.0198023206207033,0.208432234289662,0.367097965932019,0,0,0,0,0,0,0,0,0.0179400669681887,0,0.172501738263858,0,0,0,0,0,0,-0.0196642125145346,0,0,0,0,0.0876423768659831,0,0,0,0,-0.121242754704157,0,0,0.253041276024629,0,0,0,-0.0903516761371843,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0283520594219568,0,0,0,0,0,0.0437179795123545,0,0,0,0,0,0,0,0,0,0,0.141893169324022,0,0.0124386393343796,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.000395904918303315,0.47420498812916,0,0,0.260796952830516,0,0.194204400194593,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260576491798196,0,0.0760243056510625,0,0,0,-0.0106288304294942,-0.0703845534960651,0,0,0,0,0,0,0,0,0,0.432000791947849,0,0,0,0,0.277390492646785,0,-0.0313481265925494,0,0,0,0,0,0,0,0,0,0.32341444015542,0,0,0,0.0216468085309105,0.0924848074036246,0,0,0,0,0,0,0
X601658.CH.Equity,0.0408080949504957,0,0,0,0,0,0,0.131469624521929,0,0,0,0,0,0.163429640692318,0.097113365833363,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0261593542460101,0,0,0,0.0878324047771268,0,0,0,0,0,0,0,-0.016512539262505,0,-0.0358190290190201,0,0.135132545302368,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0260831374375652,0,0,0,0,0,0,0,0.073156912946084,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.161692917075554,0,0.365683495797071,0,0.010351883677155,0,0,0,0,0.068202526828452,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0992137423285953,0,0,0,0
