,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.394560330383736,0.0290071842399098,0,0,0,0,0,0,0,0.226507412264361,0,0,0,0,0,0,0,0,0.108261440944806,0,0,0,0,0,0.0667262886970947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570999527048026,0,0,0.00123508770284134,0,0,0,-0.131390955976798,0,0
X601939.CH.EQUITY,0.450686936398981,0,0,0.14698322043667,0,0,0,0,0,0,0.146363516131997,0,0,0,-0.0773016287292344,0,0,0,0,0,0,0,0,0,0,0.187580003969272,0,0,0,0,-0.0204692283762148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00746441997966372,0.07737981960232,0.00244012426363003,0,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295731809904829,0.0948224665534367,0,0,0.175335657704498,0,0,0,0,0,0,0,0,0.189281884600198,0,0,0,0,0,0,0,0.0473302687881562,0,0,0,0,0,0,0,0,0,0,0,0.123194763707266,0,0,0,0,0,0,0,0,0.000578647040668389,0,0,0,1.38777878078145e-17,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.403181334446609,0,0,0,0,0,0.236487867073217,0,0,0,0,0,0.219665937420338,0,0.135298240048533,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0633043232774194,0,0,0,0,0,0,0,0,-0.510315974546156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250374790360323,-0.0773511181892085
X600036.CH.EQUITY,0,0.0582536266605302,0,0,0,0,0,0,0,0,0,0.192247750608605,0,0,0,0,0,0,0,0.281952546281273,0,0.00992749118421501,0,0,0,0,0,0,0,0,0,0.278374600410781,0,0,0,0,0,0,0,0,0.0691481370357596,0.0482303936711454,0,0.0176905289275607,0,0,0,0.10007372567472,0,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.177715626751535,0,0,0,0.135920680914752,0.0267879504529496,0.0365318588197171,0.245459722081436,0.0572854204271881,0,0.0268401863155495,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228239293255847,0,0,0,0,0,0,0.076848601028782,0,1.73472347597681e-18,-0.167089627362451,0.0627443843637917,0
X601658.CH.Equity,0,0,0,-1.38777878078145e-17,0.301783363453301,0,0,0,0,0,0,0,0,0.238275311392704,0,0,0,0,0,0,0.226727579865075,0,0,0,0,0,0,0,0.0711593528269268,0,0,0,0,0,0,0,0.00586237709963511,0.112653577554435,0,0,0,0,0,0,0,0,0,0,0,0.230688267029367,0,0,0
