,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0178499781884028,0,0.00611702256583838,0,0,0,0,0,0,0,0.466483214481236,0,0,0,-0.096774765699165,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0504032164418955,0,0,0,0,0,0.0621715361865999,0,0,0.0893594568185093,0,0,0,0,0.2095201030441,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111998312294465,0,0,0.290644920010161,0,0.225591318935232,0,-0.0426574904154426,0,0,0.0460744495561903,0,0,0,0.113569379811162,0,0,0,0,0,0,0,0.0803597022575114,0,0,-0.00606803649050554,0,0,0,0,0,0,0,0,0,0,0,-0.116474206767686,0,0.384081602614307,0,-0.0510801833948002,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265188535076634,0,0.227966571942062,0,0.129901579120281,0.28320295887021,0,0,0,-0.163825665256821,0,0,0,0,0,0,0,0,0,0.0857256866551861,0,0,0,-0.177077126334922,0,0,-0.0205632042081146,0,0,0,0,0,0,0,0,0,0,0,0,0.154018206722136,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156814821862265
X5.HK.EQUITY,0,0,0.0379757745581781,0.207094003679429,0,0.14518606344481,0,-0.359515302459693,0,0,0,0,0.0653237441661215,0,0,0,0,0,0,0,0,0.388107229787694,0,0,0,0.45310337070786,0,0,0,0,0,0,0.0710310146295672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18629475733862,-0.089489003339087,0,0,0,0
X601988.CH.EQUITY,0.223609431635484,0.084956467149123,0.327267938455309,0,0,0,0,0,0.116260469777261,0,0,0.145477018300466,0,-0.225186791691251,0,0,0,-0.110877663109297,0,0,0,0,0,0.143275556232711,0.0805804677035873,0,0,0.133260425794942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323543549847165,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718776893682567,0,0,-0.0225467844085522,0,0.0286320457564725,0,0,0,0.312752867593081,0,0.126975845414506,0,0,0,0,0,0.151993829918793,0,0,0,0,0,0,0,0,0,0.0419367762833292,0,0,0,0,0.101675994732652,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.08846494413074,0.343831952674672,0,0,0.240410772515963,0,0,0,0,0.0764731803502305,0,-0.167466149475912,0,0,0,0.0415993604671405,0,0.0615305158222182,0,0,0,-0.136054811711851,0,0,0,0,0,0.118964357692414,0,0,-0.0796150909347483,-1.38777878078145e-17,0,0,0,0,0,-0.110310793439946,0,0,0,0,0.0644476052259656,0,0,0,0,0.126064669081926,0,0,0.0163776131178343,0.0815735299193885,0.121192133167252
X601658.CH.Equity,0,0,0,0,0,0,-0.271723393072854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571817609119655,0,0,0.254204305034067,0,0,-1.6940658945086e-21,0,0,0,0.0823692415760579,-0.34644486895229,0.237583532034457,0,0,0,0,0,0,0,0,0,0,-0.0286074752441264,0,-0.18012121159542,0,0,-0.512365619515398
X601166.CH.EQUITY,0,0,0.116155785399102,0,0,0,0.380036724642494,0,0,0,0,0,0,0,0.0418291844443508,1.0842021724855e-19,0,0,0,0.0969666466310375,-0.00247360134640059,0,0,0.0813169351727509,0,0,0,0,0.222920655823415,0,0,0,0,0,0,0,0,0,0,0,0,0.15938709223935,0,0,0,0.0323929708282517,0,0,0,0,0,0.0706986855114855,0
X601328.CH.EQUITY,0,0,0,0,0,0.0366913065751947,0,0,0,0,0,0,0.571202236081528,0,0,0,0,0,0,0,0,0,0.216839204332092,0,0,0,0,0,0.0200946587575749,0,0,0,0,0.026071493649542,0,0,0,0,0,0.114034150950012,0,0,0,0,0.0108658707520837,0,0,0,0,0,0,0,0.00864823663660147
X600000.CH.EQUITY,0,0.0473703795628821,0,0,0,0,0.291153907062165,-0.0425086553572146,0.0230583453669211,0,0,0.303512800044944,0,0,0.126165032783699,0,0,0,0,0,0,0,0,-0.115609076413129,0,0,0,0,0.000687232583530522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134787011652717,0.0701955628883141,0.0587588190951081,0,0,0,0,0,0.0323162569088479
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475384332020099,0,0.00288525065401421,0.0759077336751297,0,0,0,0,0,0,0,0,0,0.511634354584796,0,0,0,0,0.125448139932204,0,0,0,0,0.00869557930699441,0.0977126400860963,0.0744371410212847,0,0,0,0,0,0,0,0,0.0454838766033034,-0.144113602036598
