,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.521227633397512,0,0.0754632876077664,0.0311433691138823,0.0922310492557494,0.0503485816773163,0,0,0,0,0,0,0,0.0257258885495531,0,0.0402496180150508,0,0.0628954343268253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725791771537298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493264521601742,0,0,0.0357359887624367,0,0,0,0,0,0.141364989440521,0,0,0,0,0,0,0,0,0,0.0131398879461938,0,0,0,0.0113401633621194,0,0,0.15908411283226,0.0505750514048466,0,0,0,0,0,0,0,0,0,0,0,0,0.0547981355277588,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311591762180733,0.0906168373927325,0,0,0,0.108244656915088,0,0,0,0.0742673787471767,0,0,0,0,0,0,0.176646401015168,0,0,0,0,0,0,0,0,0,0,0,0.0911154324360015,0.00991245577498464,0.0819447774598835,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.07117105979064
X5.HK.EQUITY,0,0,0,0,0,0.584223434555769,0,0,0,0,0,0,0,0,0,0,-0.134952215905927,0.52130047403142,-0.403540660123413,0,0,0,-0.15012129112821,0.195705029334715,0,0.103476591000688,0,0,0,0.240240447876606,0,0,0,0.104853950121166,0,0,-0.0414431099739089,0,0,0,0,0,0,0,0,-0.185256753859815,0,0,0,-0.130337630966495,0,0
X601988.CH.EQUITY,0,0,0,0.215791583988273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315290790784896,0.0763684498365974,0,0,0,0,0,0,0,0,0,0,0,0,0.0145312088651176,0,0,0,0.111583054756629,0,0.207654886910407,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0,0.0600926626792943,0
X601628.CH.EQUITY,0,0,0,0,0.0814667590541853,0,0,0,0,0,0,0.00893349304076363,0.246022318159838,0.0262688201461921,0,0,0,0,0,-0.0636745044219278,0,0,0,0,0,0,0.162870849492685,0,0,0,0,0.227630453653381,0,0,0,0,0,0,-0.0413858272791121,0,0,0.214620741154603,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849203955650237,0,0,0,0.0365167965147172,0.0101702192900574,0,0,0,0,0.113619695311483,0,0,0,0,0,0,0.0227391914672798,0.187049243969105,0,0,0,0.0282887493442215,0,0.0620638213022588,0,0,0,0.0868535603843141,0,0,0,0,0,0,-0.00530824092023705,0,0.1551774470459,0.211328315204274,0,0,0,0,0,0,0,0,0,0,0
