,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.140080147284187,0,0,0,0,0,0,-0.00191331325480415,0,0,0,0,0,0,0,0,0,0,-0.0198704246556241,0.0188448154004989,0,0.348029780524715,-0.180925217661211,0.425761608426585,0,0,0.248386836248435,-0.0915807056334221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220849596910374,0
X601318.CH.EQUITY,0,0,0,0,0,0.308148402317449,0,0,0,-0.0737348737265386,0,0,0,0.0534779183294592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533639264652728,0.105520143008069,0,0,0,0,0.25610710662398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591151633192096,0
X601939.CH.EQUITY,0,0.0477506771784002,0,0.795751472490218,0,0,0,0,0,0.0469482424692597,0.0303024399708213,0,-0.0276100968808552,0.0207881172369697,0,0,0,0.0833862930066458,0,0,0,0,0.00108343525807089,0,0,0,0.0218918587366982,0,0,0,0.0221505737926003,0,0,0,0,0,0,0.0799661011179091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.938074862919893,0,-0.0936285525766717,0,0,0,0,0,0,0,0,0,0.0324935596839663,0,0,0,0.0265672724977902,0,0,-0.0157305571047952,0,0,0,0,0.0791491517726969,0,0,0,0,0,0,0,0,0.0756148868810737,0,0,0,-0.0447921923559595,0,-0.0792868015218747,0,0,0,0,0,0,0,0,0,0,-0.0158611810324848
X601628.CH.EQUITY,0.00494816878861805,0,0,-3.46944695195361e-18,0,0,0,0,0,0.295890969607999,0,0.127948254149438,0,0,0,0,0,0,0,0.42792526557537,0,0,0,0,-2.77555756156289e-17,0,-0.0388194852431869,0,0,0,0,0,0,0,0,0,0,0.0828154226273091,0,0,0,0,0,0,0,0.0399427548624002,0,0.244263631131434,0,0,0.0128576201066741,0.0224572868007828,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0686107813706682,-0.0230779124176934,0,0,0,-0.0291648027679078,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0547659612810213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102326941222076,0,0,0,0.00135279250813791,-0.117023812459055,0,0,0.996639676045636,0,0.0209376148175789,0
X1299.HK.EQUITY,0,0,0,0,0.103873675189735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2972261520407,0,0,0,0,0,0,0,0,0,0,0.128781273714052,0.306676620237283,0,0,0,0,0,0,0,0,0.0343945995696613,0.0572416630979727,0,0,0,0.0510560398209111,0,0,0,0.105847373315207,-0.0307644436817305
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176375563994474,0,0,0,0,0,0,0,0.196229472724041,0.520407611619579,0,0,0,0,0,0,0,0,0,-0.146598735369109,0.0813804378658349,0,0,0,0,0,0.124488760560631,0,0,-0.155297804308353,0.0327331945298868,0,0,0,8.67361737988404e-19
X388.HK.EQUITY,0,0,0,0,0.163590086390256,0,0,0.171621412385273,0,0,0,0,0.0570118909067841,0,0,0,-0.028976926060405,0,0,0,0,0.266212991118471,0,0,0.135981838758106,0,0,-0.00644066150504728,0,0,0,0,0,0.0996984398740548,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.235901038221791,0,0,0.268226843266931,0
X601658.CH.Equity,0,0.152407988349515,0.0803215456258695,0.17621564787527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617914512365551,-0.0132256391901613,0,0,0,0,0,0,0,0.160792836498226,0,0,0,0,0,0,0,0,-0.141570217561784,0,0,0,0.715972960815012,-0.057529621063743,0,-0.226972926062639,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0424438868664018,0,0,-0.00476001000234686,-0.00745344452808718,0.0971560726502486,0.0399015446306411,0,0.373903863268267,0,0,0,0,0,0,0,-0.0453438050476444,0,0,0,0.0117613274627296,0,0,0,0,0,0,0,0,-0.0187258448970288,0,0.11347958767734,0,0,0,0.161966570124959,0.0294963938190287,0,0,0.0743249913120037,0,0,0,0.188465000989382,0,0,0,0,0.0965780268984002
X601066.CH.EQUITY,0,0,0,0,-0.0242698330272251,0,0,0.039480143329747,0,0,0,0.699323250935538,0,0,0.0165537344231351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974900260215608,0,0.171926920060898,0,0,0,0.0001807022816599,0,0,0,0,0,0,-0.0155491604197061,0,0
X601166.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.106838994662264,0.304843182287893,0.00760912437869897,0,0,0.0466155297569397,0,0,0,0,0,0.0462527593375552,0,0,0,0,0,0.0719816886116842,0.0208020731900061,0,0,0,0,0,0,0,0.102382890680333,0,0,0,0,0,0.04988412000888,0.0239946677026521,0,0,0,0,0,0,0,0,-0.0403989669044948,0,0.309956487971335,0,0,0.0193653529806734
X000002.CH.EQUITY,0,0,0.0457222593965808,0.178536224476365,-0.0708146475889894,0,0,0,0,0.000258030547671882,0,0,0.183590378946982,0.106649637305794,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622926474740718,-0.0443975047175523,0,0,0,0,0,-0.139151529157926,0.140063715477211,0,0,0,0,0,0,0,0.254428529021996,0,0,0,0,0,0,0,0,0.00712683926638188
X601328.CH.EQUITY,0.00883358334909167,0,0,0.265936849683622,0,0,-1.0842021724855e-19,0,0,0,0,0.0433854727661282,0,0,0,0,0.0660638933575271,0,0,0,0,0,0.330615400982777,0,-0.0538855783797205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115738437708036,0,0,0,0,0.113343051411176,0,0,0,0,0.0071311912762781,0,0,0
X600000.CH.EQUITY,0,0,0.112552262792626,0.230647053525927,0,0.149414397749221,0,0,0,-0.024368293263547,0,0,0,0,0,0,0,0,0.00133641101987527,0,0,-0.0740890220400391,0,0,0,0,0,0,0,0,-0.0482290556016378,0,0,0,0.290302886515014,0,0,0,0,0,0,0.714504419756225,0,0,0,0,0,0,0.0842307614199347,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.366696215675982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973762022196858,0.0215061656894136,0,0,0,0,0.0101901370237464,0,0,0.0903630359069062,0,-0.145151954165277,0,0,0,0,0,0,0,0,0.300021207422268,0,0.0906154472811253,0,0.0316926235398506,0,0,0,0,-5.42101086242752e-20,0,0,-0.138077120966905,0
X601319.CH.EQUITY,0,0,0,0.148070498072088,0,0,0,-0.0979833212241392,0,0,0,0,0,0,0.293986145809116,0,0,0,0,0.191553117765461,0,-0.0213760956511269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795205464472018,0,0,0,0.10856008975327,0,-0.0219645742022616,0,0,0,0.111585838214872,0,0,0,-0.0807743894913087,0,0
X601601.CH.EQUITY,0,0,0,0,0.28058409587666,0.022862533298619,0,0,0,0,0,0,0,0,0,0,0,0.0406852258797845,0.529250789508824,0,0,0,0,0,0.0344508517948536,0.0396814117906138,0,0.17921306172282,0.119650094326236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260274570331943,0,0,0,-0.106003830853995,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0882582624563668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405741056456041,0,0,0,0,0,0,0,0.044215068265008,0,0,0,-0.0304142712392021,0.110503769045604,0,0,0,0.0397487347433461,0,0,0.29461401047179,0,-0.0473553140654609,0,0,0,0,-0.0607864050095431
X1109.HK.EQUITY,0,0,0,0,0,0.233190220594174,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579409727219064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106206006618817,0,0.0234623761173496,0,0,0.0884870750005242,0,0,-0.0164320081420156,0.01124862331386,0,0,0
X600016.CH.EQUITY,0,0,0,0.0438321081058239,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0805799686107028,0,0.11125540047174,0,0,0,0,0,0,0,0,0,0,0.070460771735346,0,0.0291601445404704,0,0.0210134097017891,0.203098003809443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682707782484384,0,0,0,0,0,0
X601998.CH.EQUITY,0.238086954445534,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0516021415589215,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0267243424175764,0,0,0,0,0,0,0,0,0,0,0,0.151640804476412,0,0,0.490440489140805,-0.125176022907243,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.0166549784124207,0,0,0,0.283446352390157,0,0,0,0,0,0,0,0,0,0,0,-0.0969478582328415,0,0,0,0,0,0,0,0,-0.0249731951880873,0,0.319093432525104,0,0.0530135671067926,0.0198010129488471,0,1.73472347597681e-18,0,0,0.0533426763572651,-1.73472347597681e-18,0,0.00363658250656573,0,0,0.130073693193025,0.195469410121868,0,0.0343943420216932,0,0,-0.0272886380965482
X688.HK.EQUITY,0.270676174762292,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0820031033200359,0,0,0,0,0,0,0.440026759494009,0.191782052317872,0,0,0,0,-0.0919994550653665,0.0346681871338655,1.73472347597681e-18,0,0.353814671731327,0,0,0,4.33680868994202e-19,0,0,-0.033049668934029,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273020045904284,0,0
