,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0663220143623442,0,0,0,0,0,0,0,0.244362654176015,0,0,0,0,0,0,0.044602122053381,0,0.207657856914397,0,0,0,0,0.233704801739569,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0360933669251925,0,0,0.394434379564467,0,0,0,0,-0.025595132039489,0,0,0,-0.0194100451190851,0.057520223113093,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.511160766438318,0.0219407908604255,0,0,0,0,0.339312997275946,0,0,0,0,0,0,0,0,0,0,0.117601397757835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160540692344914,0,0,0,0,0,0,0,0,0,0,0.00961869230898582,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207421616661844,0,0.0339672363579497,0,0.670028058036216,0,0,0,0,0,0,0,0,-0.0897606384961977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121636996012764,0,0,0,0,0,0,0,0,0,0,0,0,0.0251348229725378,0,0,0,-0.161779670135427
X5.HK.EQUITY,0,6.93889390390723e-18,0,0,0,0.145679975209284,0.398076460619452,0,0,0,0,0,0,0,0,0.0838389377653982,0,0,-2.16840434497101e-19,0,0,0.0609640314459143,0,0,0,0.00624648651361704,0.063102539946494,-0.192243056549893,0,0,0,0,0,0,0,0,0.0575384904185559,0,0,0,0.25591684007862,0,0,0,0,0,-0.160268904274854,0,0.0874974705200312,0,0,0
X601988.CH.EQUITY,0,0,8.67361737988404e-19,0,0.376986454824503,0,0,0,0.0774199955201445,0,0,0,0,0,0.0894807635096311,0,0.0358827919164452,0,0,-0.0763264265683263,-0.0669742880193955,0,0,0,0.253022899675743,0,0,0,0,0,-0.243618418306424,0,0,0,0,0,0,0,0,0.0602970477590623,0,0,0,0,0,0,0,0,-0.0369271123348315,-0.149902148153958,0,0
X1299.HK.EQUITY,0,0,0,0,0.229397034272318,0,0,0,0,0,0,0,0,0,0,0,0.192814370380896,0,0,0,0,0,0,0,0,0.0389700366812337,0,0.0439380762238611,-0.111349603780969,0.0930363006880259,0.0421931055996833,0,0,0,0,0,0.517642052014571,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139047775393336,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144917244955318,-0.0878490136182843,0.00748044805133933,0,0,0,0,0,0.0864490020711513,0,0,0,0,0,0.297066846907,0,0,0,0,0,0,0,0,0.01077867576968,0,0,0,-0.0249819902289149,0,0,0,0,0.320853046279388,0,0,0,0,0,0.269476078698921,0.116190240933283,0,0.0575292442190234,0,-0.0101357108770156,0,0,0,-0.101866469971882,0
X601328.CH.EQUITY,0,0,0.2149037569118,0,-0.0206614783573445,0,0,0.428060892803806,0,0,0,0,0,0.457625989245341,0,0,0,0,0,0,0.0588510451574202,0.0812728364025324,0,0,0,0,0,0,0,0,0,0,-0.133890409549734,-3.46944695195361e-18,0,0,-0.00826254775552717,-0.149449301898284,0,0,0,0,0,0,0,0,0,0,0,-0.00798212108230187,0,-0.130514732786348
X601166.CH.EQUITY,0.0928481054062947,0,0,0.265271263637416,0,0,0,0,0.0160506159537567,0.256696917839116,0,0,0,0.236847256017931,0,0,0,0,0.0527188477335541,0,0,0,0,0,0.0462586033791983,0,0,0,0,0,0,0,0,0.00774562509355962,0,0,0,-0.0573825154812109,0,0,0,0,0,0,0,0,0,0,0,-0.0352384632982623,0,0
X601319.CH.EQUITY,0,0.0456212401962693,0,0,-0.226221779348669,0,0,0,0,0,0,0,0,0,0,0.019980429242548,0,0,-0.0193240997736712,0.00801137853517285,0,0,0.165301586465422,0,0,0,-0.0748598450275246,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00339470262164313,-0.0735911440237293,0,0,0,0,0.444928156580287,0.00670873805907948,0.0241499826550674,0,0,0,0,0,-0.178001119635422
X16.HK.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0.132210430220109,0,0,0,-0.0659688696345479,0,0,0,0.0384825514697299,0,-0.231801688089979,0,0,0,0,0,0,0,-0.0366345885473591,0,0,0,0.207338874975457,0.165193586239883,0,-0.113846869674673,0.193133059805811,0,0,0.648155329686467,0,0,0,0,0,0,0,0,0.113099013472208,0,0,-0.110997795624293,0,-0.0717241378783379,0
X600000.CH.EQUITY,0.0417483313056871,0,0.20603423323518,0,0.0250587914878509,0,0,0,0,0.165005051776506,0.310412958221033,0,0,0,0,0,0,0,0,0.0425782887360882,0.0491812481308107,0,0,0,0,0,0.235056571703309,0,0,0,0,-0.117770935563867,0,0,-0.0987803865050342,0,0,0,-0.140946160820841,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.038931762719317,0,0,0,0,0,0,-0.0485234136512685,0,0,0,0,0,0,0,0,0.170607918559971,0,0,0,0,0.0474937686242474,0,0,0,0,0,0.623105228898381,0,-0.0507598817577416,0.0188346040129084,0,0.0382326109332526,0,-0.00351062207947365,0,0.0430570955698091,0,0.0286370820679118,0,0,0,0,-0.128058936016163,0,0.0263762732888448
X11.HK.EQUITY,0,0,0.22620948289987,0,0,0.187854979283999,0,0,0,0,0,0.0490472216275307,0,0,0,0,0,0,0.0996064075840987,0,0,0,0,0,0,0,0,0,0,0,0.46996596034543,0,0,0,0,0,0,-0.062481267410332,0,0.024287287198665,0.0603222650803119,0,0,0.300885195841897,0,0.0539101653167763,-0.101964438004301,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.117998904721113,0.00630856047040824,0,0,-6.93889390390723e-18,0,0,0,0,0,0,4.33680868994202e-19,0,0.276359714568455,0.579111769593459,0.114474016632334,0,0,0,0,0,0,0,0,0,0,0,-0.0907653685902984,0.00710487813561757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0509327952553728,0.205372511128498,0,3.46944695195361e-18,0,0,0.0281620549161317,0,0,4.33680868994202e-19,0,0.0415186030979231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149408505535582,0,0,0.294866729639703,0,0,0,0.0174720412753178,0,0,0,0,0,0,0,0,0.000608763163307255,0,0,0
X2388.HK.EQUITY,0,0.549840548914903,0,-0.0462295247347622,0.369922995489748,-0.502295509067841,0,0,0,0,0,-0.0940221270945618,0,0,0,0,0.687841378600105,0,0,0,0,0,0,0,0,0.135217834658023,0,-0.14755716763048,0,0,-0.0913560329111434,0,-0.288728365217702,0,0,0,-0.165520524144397,0,0,0.216398933378738,0,0,0,0,-0.169537960295292,0,-3.64695204105592e-05,0,-0.14516684415496,0,0.0265428964785352,0
X267.HK.EQUITY,0,0,0,0,0,-0.188017143705557,0,0,0,0,0,0,0.207228908489801,0,0,-0.283034577815424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117394596055305,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.471654239864985,0,0,0,0,0.352820289514291,-0.0685989737806878,0,-0.253891880971597,0,-0.0664673189608467,0
X688.HK.EQUITY,0,0,0.1026390408378,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0600058745273574,0,-0.0611100997736796,0,0,0,0.0718898373681302,0,0,0,0,0,0,0.207544076969001,0.215315442945686,0,0,0,0,0,0.153979348146387,0,0,0,0,0,0.264390217740082,0,0.0198300102303981,-0.218193403841647,0,-0.217776560801213,0,0.156445876525985,0,0,0,0.0838480034594074,-0.0640886576616114
X601998.CH.EQUITY,0,0,0.302241109496406,0.00345959787238519,0.091030767992513,0,0,0,0,0,0,0,0,0,0,0,0,0.21307969620427,0,0,0,0,0,0,0.0638959873134513,0,0,0,0,0,0,0,0,0.0502814345792583,-3.46944695195361e-18,0,0,0,0,0,0,0.0733109729161502,0,0,0,0,0,0,0,0,-0.0102759659588245,0
X600030.CH.EQUITY,0.000226859316845168,0.0826922442407803,0,0,-0.0379808310731718,0,0,0,0,0,0,0.0501517571695172,0,0,0.0423013610810236,0,0,0,0,0.0598927638327236,0,0,0,0,0,0,0,0,0,0,0,0.27772796018972,0,0.0873348271065632,0.222489076654775,0,0,0,0.291120886007122,0,0,-0.0442600665457706,0,0.0289056142515345,0.0453199689527104,0,0,0,0,0,0,0
