,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137595201327812,0,0,0,0,0,0,0,0,0,0,-0.0977085600641838,0.434722522611232,0,0.688278881072423,0,0.0393163852244397,0,-0.127709000242103,0,0,-0.0822732363682888,0,0.103756930853905,0,0,0,0,-0.135506340899327,0,-0.339561614177209,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.101338963689931,0,0,0,0,0,0,0,0,0,0,0.066006132498667,0,0,0.355209183299026,0,0,0,0,0,0,0,0,0,0.102636254404428,0,0,0,0,0,0,0.198831559245865,0,0,0,0,0,0,0,0,0,0.0248086187873285,0,0,0,0,0.127133229364335,0
X601939.CH.EQUITY,0,0,0,0.803164679425245,0.00226879887785033,0.00150524226447463,0.0154950392623962,0,0,0,0,0,0.0107591546620849,0,0,0,0,0,0.0520852419775129,0,0,0,0,0,0,0,0,0,0,0,0,0.0897099886109461,0.0418558415538362,0,0,0,0,0,0,0,0,0,0,0,0.0320689963186355,0,0,0.037912161414921,0,0,0,0.0145025237130047,0
X601288.CH.EQUITY,0,0,0.87793407485752,0,0,0,-0.0948319802602606,0,0,0,0,0,0,0.0113765782505317,0.0380322305107715,0,0,0.154835919856571,0,0,0,0,0,0,0,-0.0610964653154651,0.0154818441188381,0,0,0,0.00569239022286076,0.0106303589629034,0,0,0,0,0,-0.151905293311105,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.152623869504828,0,0,0,0,0,0.966823135017946,0,0,0,0,-0.010403397488396,0,-0.148564457029151,-0.043956008082805,0,0,0.277203831460187,0,0,0,0,0,0,0,0,-0.162153099900392,0,0,-0.151187247810619,0,0,0,0,0,0.0576520828966112,0,0.0659145512293934,0,0,0,0,0,0,0.0302504759292015,0.224001568214488,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0630191804520669,0,0,0.768062145733425,0,0,0,-0.00205670017792463,0.0768615560677804,0,0,0,0,0,0.121209347224049,0,0,0,0,0,0,0,-0.0795618245935038,0,0.0652105457950111,0,0,0,0.00224705058018818,-0.0266154407565269,0,-0.01668752340912,0,0,0,0,0.091941256145818,0.0272093526845629,0,0.0196334229895663,0,0,0,0.16508162936258,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.111920493166098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256539131542424,0,0,0.167285877569245,0,0.170992294699851,0,0.348440843994507,0,0,0.002515490005106,0,0,0,0,0,0,0,0,0,0,0,0.410465608656543,0,0,0,0.0997254858744845,-0.0894424773067177,0.0982184883291215,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.219877547992476,0,0,0,0,0,0,0,0.324392471178659,0,0,0,0,0,0,0.0610590403849239,0,0,0.332219854250974,0.0523763252526903,0.159317587849018,0,0.140381757824487,0,0,0,0,0,0,0,0,0,0,0,0,0.0625362229380422,0,0,-0.039231165302466,0,0,0,0,0,0,-0.182592045561984,0.0937479225893285
X388.HK.EQUITY,0,0,0,0,0,0,0.225185629737665,0,0,0,0,0,0,0,0,0,0,0,-0.216152184721439,0,0,0,0,0,0,0.339466580844305,0,0.0599033142740563,0,0.154316437307914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167802794912073,0.030490710126357,0,0.0563107082447779,0,-0.261657299511721,0,3.46944695195361e-18,0
X601658.CH.Equity,0,0,0.0870961856545425,0.13039994975348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312590563385466,0,0.0154795257814319,0,0,0,0,0,0,0,0,0,0,0.0124940520697483,0,0,0,0,0,0,0,0,0,0,0,0.201316803396426,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.54944933332789,0,0,0,0,0.00140428416390621,0.0737465173079724,0,0,0,0.0513728956035259,0.0885695960940746,0,0,0.0158145293310796,0,0,0,0.0412518741925898,0.0351543020554509,0,0.098002587784684,0,0,0,0,0,0.0611616958906641,0.0296336558021526,0,0,0,0,0,0,0,0,0,0,0,-0.0299576184921134,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0.212825116699231,0.0105616025479462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327553614471618,0,0,0,0.00467926088317855,0,0,0,0,0,0,0,0,0,0,0.0259377754877647,0,0,0,0,0,0.248320798110691,0,0,0.0473580367106977,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.200181079188967,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.112254744157402,0,0,0,0.0296346046331563,0,0,-0.0108380079146967,0,0,0.0700845174074873,0,0.0592923771448756,0.0672762129989215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149794242775716,0,0,0,0,-0.0408615229445993,0
