,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.177949099069898,0,0.183099601738415,0,0.159022996256225,0,0,-0.0642087587125143,0,0,0,0,0,0,0,0,0.0727343972921806,0,0,0.139829612111979,0,0,0,0,0,0,0,0,0,0,0,0,0.066977118315227,0,0,0.00893859276984639,0.0282248440518402,0,0,0,0,0,0,0,0,0.172191975622517,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0,0.142608837923333,0
X601939.CH.EQUITY,0,0,0,0,0.139611651198771,0,0.349688738615235,0,0,0,1.0842021724855e-19,0,-0.164506358269588,0,0,0,0,0,0,0,0.0136694327095636,0,0.590945185725099,0,0,0,0,-0.017126847065465,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252457789522909,0,0,0,0,0,0,0,0,0,-0.122109825871405,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0915573258139144,0,0,0,0,0,0,0,0,0,0,0.220785504097589,0,0,0,0,0,0,0,0.0855709326960855,0,0,-0.197069838557664,0.134998858578944,0,0,0,0,0.382629677992005,0.230828776966133,0,0,0,0,0,0,0,0,0,0,0.0708739676211683,0,0,0,0,0,0.0164806993791813,-0.118352206886097
X601288.CH.EQUITY,0.0836255793590103,0,0,0,0,0,0,-0.0116286104788887,0,0.0110755596544543,0,0,0,0.0416368132766249,0,0.453506071687537,0,0,0,0,0,0,0.321415449468268,0,0,0,0,0,0,0.000686708093319627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261135405310957,0,0,-0.0157036307440335,0,0,-0.0604724000806363,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.297601366566017,0,0,0.247262042506566,0.202512668747795,0,0,0,0,0,0,0,0,0,0.0378108158250818,0,0,0,0,0.166315191180327,0,0,-0.0210625634030977,0,0.0813330477652079,0,0,0,0,0.104316025638076,0,0,-0.00708773727879101,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.115018200580389,0,0,0,0,0,0,0.0837563987146576,0,0.0602991477890741
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.35960445297918,0,0,0,0,0,0,0,0.0314436560178349,0,-0.0355606438799265,-8.7455791612203e-05,0,0,0.0667624912828717,0,0,0.226813972398571,0,0.0233520768740093,0,0,0,0,0,0,0,0,0,0,0.0911770483214144,0,0.0809366822805598,0,0,0,0,0,0,0,0,0,-0.125129890073258,-0.156372552907637
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623486603522434,0,0,0,0,0,0,-0.153070122649067,0,0,0.0274137827184462,0,0.0161713730084564,0,0,0,0,0.12445026561964,0.448641773233783,0,0,0,0.134089316575264,0,0,0,0,0,0,0,-0.175572789436803,0,0.257698759013095,0,0.232532443647013,0,0,0,0,0.174218657639648,0,0,0,0
X388.HK.EQUITY,0,0.179293001205867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14222381055948,0,0,0,-6.93889390390723e-18,0,0,0,0.290418920125992,0,0.21582105232322,0,0,0.142523358141049,0,0,0,0,0,-0.105929250211534,0,0,0.253715189879186,0,0,0,0,-0.0642514684998423,0,0
