,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.0178291182133268,0,0.00611234926464077,0,0,0,0,0,0,0,0.466486730046603,0,0,0,-0.0967698159020584,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0504062730715723,0,0,0,0,0,0.0621860917136597,0,0,0.0893495269655766,0,0,0,0,0.209538516561813,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111985923084242,0,0,0.290649217556312,0,0.225585706927989,0,-0.0426606666482825,0,0,0.0460694500413479,0,0,0,0.113571460888281,0,0,0,0,0,0,0,0.0803705724811657,0,0,-0.00606680221869584,0,0,0,0,0,0,0,0,0,0,0,-0.116471525906767,0,0.384083937091014,0,-0.0510770174402367,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265228813164608,0,0.227934414783732,0,0.129880014257847,0.283190225303722,0,0,0,-0.163830731782464,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0857102765800924,0,0,0,-0.177063365935775,0,0,-0.0205526310108468,0,0,0,0,0,0,0,0,0,0,0,0,0.154036687255694,0,0,0,0,0,0,0,0,0,0,0,-0.00157689320325636
X5.HK.EQUITY,0,0,0.0379741388030399,0.207095990767039,0,0.145183428305272,0,-0.359513318870113,0,0,0,0,0.0653274057003607,0,0,0,0,0,0,0,0,0.388110809405165,0,0,0,0.453101513401054,0,0,0,0,0,0,0.0710295036189761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186294118248464,-0.0894891690080929,0,0,0
X601988.CH.EQUITY,0.223588328603268,0.0849483883014318,0.327277240418913,0,0,0,0,0,0.116274091507457,0,0,0.145519026953955,0,-0.225200875385537,0,0,0,-0.110900396441439,0,0,0,0,0,0.143272906717722,0.0805869024889027,0,0,0.133259601487366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323294427691867,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718806426493259,0,0,-0.0225475335525527,0,0.0286344128378746,0,0,0,0.312751274839171,0,0.126979217888482,0,0,0,0,0,0.151992695689579,0,0,0,0,0,0,0,0,0,0.0419416414561788,0,0,0,0,0.101668609178851,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0719097900276292,0.307344637962673,0,0,0,0,0,0,0,0.0460821063594008,0,0,0,0,0,0,0,0.0807139882063251,0,0,0,-0.0546120266978688,0,0,0,0,0,0.00232955938388925,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.187078624618912,0,0,0,0,0.216736951887425,0,0,0,0,0.159762616808691,0,0,0.0118363418060906,0.119191232305993
X601658.CH.Equity,0,0,0,0,0,0,-0.271721560861562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571819649891304,0,0,0.254204214379794,0,0,0,0,0,0,0.0823671301948201,-0.346444734923565,0.237582935985778,0,0,0,0,0,0,0,0,0,0,-0.028606159992532,0,-0.180127111132698,0,-0.512366558026298
