,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.125975428394895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398478017834939,0.311153396293489,0.009432908420558,0,0,0,-0.0860059252734406,0,0,0.273941183178987,0,0,0,-0.272272281314221,0,0,0,0,0,0,0.018305266660785,0,0,0,0,0,-0.268299539139764,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.210204862716517,0,0,0,-0.00911836672484308,0,0,0,0,0,0,0,0,0.0427624430898068,0,0,0,0,0,0,0,0,0.0578337018921393,0,0.0397916475824555,0,0,0,0,0,0,0,0.23356083390616,0,0,0,0,0,0,0,0,0.0929325777365678,0,0,0.343098786811713,0,0
X601939.CH.EQUITY,0,0.0567293956113876,0,0.809716494913711,0,0,0,0,0,0,0,0,-0.0311886094999178,0,0,0.0153422565988469,0.119307649763544,0,0.0219898822885244,0,0,0,0,0,0,0,0.0317266991469065,0,0,0,0,0.027670639271787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167106140378284,0,0,0
X601288.CH.EQUITY,0,0,0.883163623704995,0,-0.115937727879287,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0459243032185212,0.0407326427440291,0,0.157913163901724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120073180204432,-0.10861076183068,0,0,0,0,0,0,0,0,-0.0355663347931731,0,0.0176355876208848,-8.67361737988404e-19
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.050429262934013,0,0.439736416906942,0,0,0,0,0,0,0,0,0,0.0795720336573536,-0.0478427686329844,0,0,0,0,0,0,0,-0.0192555523367599,0,0,0,0.339977111338253,-0.141074502930128,0,0.0904894015460595,0,0,0,0,0,0,0.158969849087996,0.173378775193687,0,0,0,0,0.0914539511395177,0
X600036.CH.EQUITY,0,0,0.408792768371138,0,0,0,0,0,0.0248230589317195,-0.00639779235403669,0,0,0,0,0,0,0.106788623665462,0,0,0.00488779333019886,0.012687406228952,0,0,0,0,0,0.191709763980057,0,0,0,0,0.123094184835063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,3.46944695195361e-18,-0.0682152590210245,0.128625335474255,0,0,0,0,-0.0388050207379855,-0.0669270066932865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11026258502324,0,0,0,0,0,0,0,0,-0.0362354137787351,1.06249535497809,0.0224893406635385,0
X1299.HK.EQUITY,0,0,0,0,0.238575803163903,0,0,0,0,0.199872010669829,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2190054940243,0.0574564233887459,0,0.411226673558814,0.192618160297713,0,0.115975278927566,0.167342624270563,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941905054441608,0.0784658547674154,0,0,0,0,0,-0.0377954362154694,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179075077577308,0,-0.159077933080391,0,0,0,0,0,0,0,0.31701968745257,0.301683235340849,0,0,0,0,0,0,0,-0.24658407678524,0,0,0,0.0225921973487095,0,0,0,0.0813735612258166,0.0104448658373472,0,-0.0464199528262206,0,0,0.289305474300437,0,0,0.013920044863364
X388.HK.EQUITY,0,0,0,0,0.284247798800681,0,0,0,0,0,0,0,0,0,0,0,0,-0.246749241178274,0,0,0,0,0,0,0.351490420740071,0,0,0,0,0.0942902258831883,0.116377446203024,0,0,0,0,-0.0116819093665063,0,0,0,0,0,0,-0.176444209312698,0,0.100457667514933,0.116190014042709,0,0,0,0,0,-0.0357783696412832
