,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.117234662764341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727819291891409,0,0.425827596362652,0.370064050600736,0.06251875365045,-0.248584944156154,0,0,0.165460699364662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533090961006284,0,0,0,0,0,0,0,-0.0207183515517537
X601318.CH.EQUITY,0,0,0,0,0,0.27001197798308,0,0,0,-0.0850793903188808,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.191659000242713,0.0390786716724826,0.00955572302593036,0,0,0,0.227806312891966,0,0.158683298466785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,4.33680868994202e-19,0,0.839232210016362,0,0,0,0,0,0.0163948239512596,0,0,-0.0558557402778593,0,0,0,0.0383696568592533,0.129403293845107,4.33680868994202e-19,0,0,0.00265767814609723,0,0,0,0,0.0312105789690643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716297002336841,0,0,0.00658139911001978,0,0
X601288.CH.EQUITY,0,0,0.904710241318624,0,-0.103146130344487,0,0,0,0,0,0,0,0,0,0,0.0223194725236993,0,0,0.181883234748339,0,0.067988883533405,0,0,0,-0.0647608423524896,0,0.019127685805561,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225125621333178,-0.0823990657064464,0,0,0,0,0,0,0,0,0,0,-0.0163895305311441
X601628.CH.EQUITY,0.0186329291655471,0,0,3.46944695195361e-18,0,0,0,0,0,0.252906975756998,0,0.247397486291493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105959098597016,0,0,0,0,0,0,0,0,0,0,0.55250215522137,0,0,0,0,0,0,0,0,0.284961309616353,0,0,0,0.0169079728119369,-0.0307497368722083
X600036.CH.EQUITY,0,0,0,0.329067718865375,0,0,0,0,0.0692185331420764,0,0,0,0,0,0,0,0.145464256137746,0.141519973657468,0,0,0,0,0,0,0,0,0,0,0.115834068236261,0.147581477894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471849115859544,0,0,0,0.00404224639970162,0,0,0.00907591050525348
X601988.CH.EQUITY,0,0,0,0.00455508829716875,-0.138085772487654,0.0764110997401452,0,0.0506344989455217,0,0,0,-0.0201921093713012,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0422858886075586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108052289427852,0,0,0,0,0,0,0,0,1.05175805152498,0.00191627498768877,0
X1299.HK.EQUITY,0,0,0,0,0.140579049225554,0,0,0,0,0,0,0,0.0441013828698765,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.123755868088261,0.129844204114336,0,0,0.0687293467141612,0,0,0.178673584490671,0.332909235216526,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.145480147571302,0,0,0,0.0663971672089867,0,0,0,0,-0.00560074558604736
X5.HK.EQUITY,0,0,0,0,-0.00867006563494366,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311335195884441,0,0,0,0,0,0,0,0.180746359797128,0.523930274235524,0,0,0,0,0,0,0,0,0,0,0.0495049491351619,0,-0.100899026096515,0,0,0.0502076760429318,0.13372367092408,0,-0.133814479636445,0,0.0436937114092305,0,0,0
X388.HK.EQUITY,0,0,0,0,0.266848598993009,0,0,-4.33680868994202e-19,0.122287120168338,0,0,0,0,0,0.0161176974479254,0,0,-0.42829193890844,0,0,0,0,0,0,0.537760915156266,0.222988287837817,0,0,0,0,0.122440745761866,0.0174831760411386,0,0,0,0,0,0,0,0,0,-0.023462280398982,0,0,0,0.0746006053086336,0,0,-0.0875053334361988,0,-1.38777878078145e-17,0
X601658.CH.Equity,0,0,0.241718936699256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291243373444628,0,-0.075074645108963,0,0,0,-0.105553082797423,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342123096939891,0,0,0,0.522297494375812,0,0,-0.0988259503565832,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0381932216847965,0,0,-0.0973599666216916,0,0.0826117099689208,0,0,0.207492664448906,0,0,0.0541101595483746,0,0,0,0,0,0,0,0,-0.0400283854835276,0.0825635184932637,0,0,0,0,0,0,0,0.152665961855544,0,0.175723522382569,0,0,0,0.197020756283466,0,0.0324878675592291,0,0.137411109372976,0,0,0.0506007119034286,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0257548428147544,0,0,0,0.661084104370049,0,0,0,0.0263953705149427,0,0,0,-0.0116356926861688,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846648606723845,0,0.1668806234787,0,0,0,0.00269267834826714,0,0,0,0,0,0,-0.0226604353221082,0
X601166.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.0998764159493577,0.222301237721203,0.037802359680866,0,0,0.0441167787209397,0,0,0,0,0,0.0404213810745081,0,0,0,0,0.0725259473625171,0,0,0,0,0,0,0,0,0,0,0.127920404232589,0,0.00882077275396512,0,0,0.0415457369250503,0.00797221743797392,0,0,0,0,0,0,0,-0.0295474948753109,0,0,0.405397919702533,0,0
X601328.CH.EQUITY,0,0,0,0.0463265048171341,0,0.112020815367745,0.0205388851745424,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0289592579419,0,0,0,0,0.373199878967619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25013382511713,0,0,0,0,0,0,0
