,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.394557219621729,0.0289910408363635,0,0,0,0,0,0,0,0.226518984880536,0,0,0,0,0,0,0,0,0.108274409211211,0,0,0,0,0,0.0667110814288172,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570994835287373,0,0,0.00124406205512203,0,0,0,-0.131391066051277,0
X601939.CH.EQUITY,0.45762602013681,0,0,0.171496033959586,0,0,0,0,0,0,0.118914838354685,0,0,0,-0.108971982731633,0,0,0,0,0,0,0,0,0,0,0.182260102093978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00442998650507967,0.0891296338873226,0.00412035841517583,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295741466629968,0.0947855474355223,0,0,0.175367538573548,0,0,0,0,0,0,0,0,0.189279525399563,0,0,0,0,0,0,0,0.0473373247285522,0,0,0,0,0,0,0,0,0,0,0,0.123189534533409,0,0,0,0,0,0,0,0,0.000570179860817683,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.459622626248231,0,0,0,0,0,0.233761028486969,0,0,0,0,0,0.290118007424075,0,0.122216369958631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.530036513451469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212828671465532
X600036.CH.EQUITY,0,0.0582134864828216,0,0,0,0,0,0,0,0,0,0.19224753205044,0,0,0,0,0,0,0,0.281979504696674,0,0.00994561526995673,0,0,0,0,0,0,0,0,0,0.27833189784305,0,0,0,0,0,0,0,0,0.0691435573655073,0.0482332445774218,0,0.0176670348149592,0,0,0,0.100115437294921,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.170144542983883,0,0,0,0.127566182864332,0,0,0.281299608030315,0.0521264739765681,0,0,0,0,0,0,0,0,0,0.00891571206747213,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.272578167823286,0,0,0,0,0,0,0.0918796736205552,0,1.73472347597681e-18,-0.144003571070944,-0.0385314126088324
X601658.CH.Equity,0,0,0,1.38777878078145e-17,0.301782962904455,0,0,0,0,0,0,0,0,0.238280531698309,0,0,0,0,0,0,0.226732724706649,0,0,0,0,0,0,0,0.07115039909168,0,0,0,0,0,0,0,0.0058676988020555,0.112652473094677,0,0,0,0,0,0,0,0,0,0,0,0.230684190749905,0,0
X601328.CH.EQUITY,0.403401979105519,0,0,0.205339293436595,0,0,0,0,0,0,0,0,0,0,0,0.152092676334238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246860522120912,0,0,0.0472517437568387,0,0,0,0,0,0,0,0,0,0,0,0.0390373046312965,0,0,0.00864656256392893,0,0,0.0459065774775012,0
X601166.CH.EQUITY,0,0,0,0,0,0.423356631351757,0,0,0,0,0.0548640384290642,0,0,0,0,0,0,0.0543564658814216,0,0,0,0,0,0,0,0,0,0,0,0.23386500970539,0.00515855025870302,0,0,0,0,0,0,0,0,0,0,0,0.0214110233272673,0.0333240156048892,0,0,0,0.0566171215214531,0,0.103442673099666,0,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.143531642117627,0,0,0.122188919862575,0,0,0,0,0,0,0,0.28944970343499,0,0,0,0,0,0,0,0,0.0497766646856477,0,0,0,0,0,0,0,0.152983759732621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245384765986335,0.00162002624237729,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232060288180233,0,0,0,0.324140364887158,0,0,0.428954358308619,0.0199165023953093,0,0.0567559229621426,0.119838514938486,0,0,0,0,0,0,0,0,0,0.0224788362977112,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0519222900675253,0,0,0,0,0,0,0,0,0,0,0,0.274309130281541,0,0,0,0,0,0,0.0195895788344454,0,0.240117735338692,0,0.216522442152335,0.0430290313935387,0,0.0521794000979167,0.0906876576746853,0,0,0.0264536528391664,0,0,0,0,0,0,0,-0.0031123677679774,0.0294867360851419
X16.HK.EQUITY,0,0,0,0,0.00812117663064259,0,0.264353093866747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197470211953428,2.77555756156289e-17,0,0.0495243545776554,0,0,0,0.0212202713909225,0,0,0,0,0,0.395002380844389,0,0,0,0.156796561294441,0,-0.13562154696628,0,0,0,0,0,0,0,0,0,0.00832293749117401,0
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0,0
