,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.278806124569316,0.0248151730633375,0.0472227421414918,0,-0.0190409800344348,0.263488065547771,0,0,0.00226480490513777,0.080767217377058,0,0,0,0,0,0,0,0,0,0,0,-0.0427301425824475,0.183780889214426,0,0,0,0.0536927023471997,0,0,0.0273946736672059,0,0,0,0.0297073246777512,0,0.113594436945268,0,0,0,0,0,0,0,0,0,0,-0.0239098162387664,0,0,0
X601318.CH.EQUITY,0,0,0.282422362048905,0,0,0,0,0,0.0749547078010839,0,6.93889390390723e-18,0,0.0096276794190072,0,0.194042108398654,0,0,0,0,0,0,0.0728314229816426,0,0,0,0,0,0.129413840360863,0,0,0,0,0,0,0,0,0,0,0,0,0.0620860126598944,0,0,0,0.0710003673068539,0,0,0,0,0,-0.0250981582938999,-0.08280715540068
X601939.CH.EQUITY,0.397175399197061,0.000390163612891756,0,0,0,0,0,0.340019209904713,0.218535278273188,0,0,0,0,0,0,0,0.0666855460595044,0,0,-0.000751609454635194,0,0,0,0,0,0,0,0.343846573427303,0,-0.0411739547976819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561443644948604,0
X601288.CH.EQUITY,0,0,0.135898174525333,0,0,0,0,0.512958555376624,0,-0.052436280453796,0,0.0142415793402341,0,0,0,0,0,0,0,0,0,0,0.14246992884948,0,0.00878244456337147,0,0,0.14541950489561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176319376156367,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.170163366269318,0,0,0,0,0,0,0.074765397030899,0,0,0,0,0.0440914724698697,0,0,0,0,0,0,0.033986614075789,0.496786149073754,0,0.158928205694253,0,0,0,0,0,0,0,0.034962906202723,0,0,0,-0.0904729822439586,0,0,0,0,0,0,0,0,0,0,0,-0.101272497569873
X1299.HK.EQUITY,0,0,0,-0.086329524178,0,0,0,0,0,0.185255465136134,0,-0.0530103335797651,0,0,0,0,0,0,0,0,0.0597769444243827,0,0.147891008421901,0,0,0,0,0,0,0,0,0,0,0,0,0.0995411797624504,0,0.147513574788465,0,0,0.134809370744103,0.108964536120164,0.0520754996235097,0,0,0,0,0,0.209384407410126,0,0,0
X601628.CH.EQUITY,0.077829872669234,0,0,0,-0.0032484346909704,4.33680868994202e-19,0,0,0,0,0,0,-0.0025812219691231,0,0,-0.178806878506015,0,0,0,0.26278472357071,0,0,0,0,0,0,-0.110477652050622,0,0,0,0,0,0,0,0,0,0.610793751382115,0.0519127783119865,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594153300633099,0
X601988.CH.EQUITY,0,0,0.0748501013827284,0.441815370620944,0,0,0,0,-0.0916525387479486,0,0,1.73472347597681e-18,0,0,0,0,0.280048818108982,0,0,0,0,0,0,0,0.0834895426026381,0,0.0452664789290973,0,0,0,0,0,0,0,0,0,0,0.00189976451886746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.221011261270613,0.13420314950418,0,0,0,0,0,0,-0.0636096785440851,0,0,0,0,0,0,0,0,0,-0.059491285032859,0,0,0.430077523440935,0.159485213973687,0,-0.0396850904977419,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.000286276707534788,0,0,0.113692584971182,0,0,0,0,0.20819590557536,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.290032897044069,0.262591642713749,-0.0306679757003333,0,-4.33680868994202e-19,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.272551338502902,0.314794923365146,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841096010996009,0,0,0.114043832163357,0,0,0,0,0,0,0.0428314483765791,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.180116999713102,0,0,0,0,-0.0168645961674335,0,0.0952521867462899,0.430601855727007,0,-0.0445851113737256,0,0,0,0,-0.127190297323912,-0.116188927598929,0,-0.0669066342265207,0,0,0,0,0.207515701654016,4.33680868994202e-19,0,0,0.0706858893134201,0,0,0,0.114858513467503,0.0597507380068736,0,0,0,0,0,0,0,0,0,0,0.0128562081799636,0,0,0,-0.0047377061415964
