,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.109261309895644,0,0.0683120480155378,0,0,0,-0.100238768420016,0,0,0,0.482621057556217,0,0,0,-0.0732490018886455,0,0,0,0,0,0,0,0,0,0,0,0,0.0606185641043699,0,0,0,0,0,0.0202438609430774,0,0.0776366399534199,0,0,0,0,0,0.228739334070712,0,0,0,0,0,0,0,0,-0.0302410854377069
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328690461717654,0,0,0.29248558977081,0,0.0892395897788803,0,-0.0475361552933964,0,0,0,0,0,0,0.136764765884852,0.032311122365908,0,0,0,0,0,0,0,0.0719202241836518,0,0,0,0,0,0,0,-0.0111869756827132,0,0,0,0,-0.108554645371215,0,0,0.333888480372786,0,0,0,6.93889390390723e-18,0,0,-0.0403609039619981,0,0,0.0117947975097045,0,0
X601288.CH.EQUITY,0.475127258425259,0,0.0906716854420579,0,0,0.183024343405794,0,0,0.0303501674712075,0,0,0,0,0,0,0,0.0352921845120118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177556887881603,0,0,0,0,0,0,0,0,0.144361125183121,0,0,0.0522709507082435
X5.HK.EQUITY,0,0,0.0608777121750429,0.233636400539876,0,0.127530173029218,0,-0.39875994382994,0,0,0,0,0.107384195732566,0,0,0,-3.46944695195361e-18,0,0,0,0.413052528539042,0,0,0,0,0.490705818985478,0,0,0,0,0,0,0,0.10002622283836,0,0,0,0,0,0,0,0,0,0,-0.189732662953332,0,0.119106746650748,0,-0.00516679495623918,-0.000618932125331702,0,-0.00670674219108924
X601988.CH.EQUITY,0.1902862867909,0,0.216651383391762,0,0,0,0,0,0.150388852591319,0,0.0703871985240259,0.187748193301516,0,-0.292360340472485,0,0,0,0,0,0,0,0,0,0.180319532441775,0,0,0,0.0927224932845493,0,0,-0.0460666451601503,0,0,0,8.67361737988404e-19,0,0.0456219674555503,0,0,0,0,0,0,0.0506861435333501,0.0377519283880965,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108606322440505,-0.0512648924880451,0,0.255986582422412,0,-0.0451038050040887,0.0108241203215113,0,0.346762618130145,0,0.244808706812089,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0767312258580366,0,0,0.0831232006050005,0,0,0,0.123691468604272,0,0.0386037062014912,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.202804399000177,0.327786617261268,0,0,0.126085676998071,0,0,0,0,0.0258590248219252,0,0,0,0,0,0,0,0.110410820970133,0,0,-0.042797928956255,0,0,0,0,0,0,0.0759036361010799,0,0.0106256282887266,-0.172642963745662,0,0,0,0,-0.025226247361313,-0.058545321421768,0,0,0,0,0,0,0,-0.129161640141329,0,0,0,0,0,0,0.153515283580815
X601658.CH.Equity,0,0,0,0,0,0,-0.291842833080166,0,0,0,0,0,0,0,0,-0.0854462870756184,0,0,0,0,0,0,0,0.509534874043387,0,0,0,0.223925191733897,0,0,0.204077486347114,0,0,0,0.0445992917038469,-0.434032982013849,0,0.284747018667397,0,0,0,-0.0755744966722683,0,0,0,0,0,0,0,0,0,-0.50256816877825
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0136161920301104,0,0,0,0,0,0,0.586434891404395,0,0,0,0,0,0,0,0,0.199437501637513,0,0,0,0,0,0,0,0,0,0,0.0295731669722461,0,0,0,0,0,0,0.127782871861334,0,0,0,0.0371453724992174,0,0,0,0,0,-0.0215806146802384,-0.010110391257793,0.0239615902180738
X600000.CH.EQUITY,0,0,0,0,0,0,0.159135077828218,-4.33680868994202e-19,0,0,0,0.435998408169831,0,0,0.0120921367391023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806780701336063,0,0,-0.0395600538927952,0,0,0,0.0434998377578459,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.047020921970141,0,0.169054260958792,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206268015450129,0,0,-0.0300499139438521,-0.0541257548586724,0,0.0402932977761953,0,0,0,0,-0.100604518989841,0.354699082195313,0,0,0,0,0.174340675911485,0,0,0,0,0.118777889132469,0,0.0346473585372766,0.114177048808778,0.0621273595626956,0,0,0,0,-6.93889390390723e-18,0,-0.0534178845633475
X000001.CH.EQUITY,0,0.0995778644184628,0.0899654147558637,0,0,0,0.0323637532934685,-0.032144264331231,0,0,0.218789467051555,0,0,0,0,0.0170909510430812,0,0,0,0,0.200976379771178,0,0,0,0,0,0.201427923780008,0,0,0.0826372326474291,0,0,-0.222471719254686,0,0.105690481281182,0.0117285752384213,-0.109705902561613,0,0.019896064343885,0,0,0,0,0,0,0,-0.00753523553068033,0.308061022307274,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.21889756824925,0,0,0,0,0,-0.0350277540374842,0,0,0,0,0,0,0,0.094833924223254,0,0,0,0,0,0,0,0.303646072497364,0.0351583845951937,0,0,0,0,0.239313291788454,0.340169381068122,0,-0.0217602317555683,0,0,0,0,0,0.0335289142546697,0,0,0,0,0,0,0,0,0,0,0.106680039568598
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0413288566890693,0,0,0,0,0.0710987663255325,0,0,0.125962737480905,0,0.228478667159007,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.205570255283503,0,0,0,0.385823213987443,0,0,0,0,0,0,0,0,-0.0608267082803786,0,0
X388.HK.EQUITY,0,0,0.188898316795614,0.0837412990895635,0,-0.0210488727680838,0,0.263555414855191,0.0137617074046422,0,0,0,0,0.0346657735143522,-0.0284414190977308,0,0,0.0837568856728476,0,0,0,0,0.0510407905460483,0,0,0,0,0.201910112278857,0,-0.0115946542218824,0,0,0.0505635860326832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650438247905826,0.0116189148991267,0
