,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.019319688035222,0,0.164863960335694,0,0,0.11045701835047,0,0.246168854804047,0,0,0,0,1.38777878078145e-17,0.189959869635429,0,0,0,0,0,0,0,0,0,0,0,0,0.0424181702250749,0,0.137892011468006,0,0,0,0,0,0,0.0288737287263101,0,0,0,0,0,0,0,0,0,0,0.0491261459034317,0,0.00614840241962562,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0
X601939.CH.EQUITY,0.269212870063098,0,0,0,0,0,0,0,0,0,0,0,0,0.413719776518491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191902887382019,0,0,0.108131640963156,0,0,0.00678238649486855,0,0,0,0,0.00386188971854327,0,0,0,0,0
X601288.CH.EQUITY,0.352849611744764,0,0,0,0,0.499103384837913,0.00606095691134221,0,0,0,0,0.0101278876434283,0,0,0.0388024857271997,0,0,0,0,0,0,-0.0328422453513907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194826546679919,0,0,0,0,0.0900743692961633,0,0,0.00900563901639819,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.230279851972194,0,0,0,0,0,0,0,0,0,0.524170483036783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142323992037975,0,0,0,0,0,0,0,0,0,0,0,-0.251299653659472,-0.10882450622685,-0.0673291943698461
X601988.CH.EQUITY,0,0.0659443140062239,0,0,0,0,0,0,0.0804514956518678,0,0,0,0,0.0117731685386518,0,0,0,0.219501021405378,0.127634253637766,0,0,0,0,0.298473163953047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138634157674731,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0818993285446638,0,0,0,0.282130709649048,0,0,0,0,0.190722156427792,0,0,0,0,0,0,0,0,0,0,0.0643405665048558,0,0.177037210821405,0,0.124811199945691,0,0,0,0.0061248299535297,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0643115046550387,0,0.0169845352495211
X1299.HK.EQUITY,0,0,0,0,0,0,0.138197863177358,0,0,0,0,6.93889390390723e-18,0,0,0.375928649814993,0,0,0,0.178680025139032,0.225345755474265,0,0,0,0,0,0.0107683130427963,0,0,0.278205191848128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497794059787511,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.480769784041207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102899501672356,-0.0496649455347974,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.586637350176188,0.502866123454296,0,0,0,0,-0.129523563004057,1.01854187103248,0,1.38777878078145e-17,0,-0.327086552336474
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719093005655369,0,0,0,0,0,0,0,0,0,0.138341392510015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631515478687226,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.344977166441993,0,0,0,0,0,0,0,0,0,0,0,0.00280233660092124,0,0,0,0,0,0.0728855819633055,0.060386355358073,0,0,0,0.44422409367687,0,0,0,0,0,0,0,0,0,0,0,0.0822475860785722,0,0,0.0884928375668128,0,-0.166752188531297,0,0,0.0798029913058998,0,0.105157155056895
X000002.CH.EQUITY,0,0,0,0.17820825851836,0.000736991542160318,0,0,0,0,0.0233463726719262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.565009455283874,0,0,0,0,0.0386395972021435,0,0,0.115770204101268,0,0,0,-0.136521482604419,0,0,0,0,0,0,0,-0.0411979703353967,-0.0115370392192182
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.347111886481712,0.0079768053793526,0,0,0,0,0.171263917004736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301009223882843,0,0,0,0,0.0967330741678477,0.0755099627971599,0,0.178990235502041,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0416740113417227,0,0,0,0.0921468658331718,0.0281442796249012,0,0,0,0,0,0,0.122370051720058,0,0,0,0,0,0.0557648856276778,0.355898338632735,0,0,0,0.0209950687975095,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0950531564498664,0,0,0,0,0,0,0.0462106056095782,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0867816052789381,0,0,0,0,0,-0.121323227925216,0,0,0,0,0,0,0,0,0.0906312333191076,0,0,0,0.129168372253629,0,0,0,0,0,0,0,0.00790421091189793,0.00596625696362985,0,0.274718695774602,0,0,0,0.0364928168695439,0,0,0,0,0,0.176046255150295,0,0,0,0,0.165065189132068,0,0,0
X000001.CH.EQUITY,0,0.0327433053853595,0.00901398007125746,0,0,0.0214230092585226,0.0643286508197229,0,0,0,0,0.244720825845303,0,0,0.0979426437135654,0,0,0,0,0,0.102437134263795,0,0,0,0.194708071998387,0,0,0,0,0,0,0,0,0,0,0.190122664779476,0,0,0,0,0,0,0.0175767300831027,0,1.38777878078145e-17,0,0,1.73472347597681e-18,0.0820897370699899,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145528727565981,0.241113617406156,0,0,0.328778982205777,0,0,0.0729755272480173,0,0,0,0,0,0,0,0,0,0,0,0.0263654372681779,0,0,0,0,0,0,0,0,0,0,0,0.232746975824295,0.0173364732527453,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.12647889373985,0,0,0,0,0,0,0.0253556051286842,0.0417624633825866,0,0,0,0,0,0,0.583514931758563,0,0,0,0,0.0598497529360833,0,0,0,0,0,0,0,-0.126842875355642,0,0.0307193031002638,0,0,0,0,0,0.160611438707717,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0362766711944851,0,0,0,0,0.171781949569389,0,0.0491426726399496,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.674323049434708,0,0,0.04349278299647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212756030394344,0,0,-0.0353838915121332,0,0,0,0,0,0,0,0.202434333111904,0,0,0,0,0,0,0,-0.0792818736412293,0,0,0.042110414897405,0,0.565377725057772,0,0,0,-1.73472347597681e-18,0,0,0,0,-8.67361737988404e-19,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117616570500916,0,0,0,0,0,0,0,0,0.152924056457204,0,0.523393720937946,0,0.0466693749607578,0,0,0,0,0,-1.38777878078145e-17,0.0216672115115807,6.93889390390723e-18,0.141467416244899,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0704609717851667,0,0,0,0,0,0,0.101826429813692,0,0,0,0.0747866422782081,0.0940688311524134,0,0,0.249418556543456,0,0,0,0,0,0,0.122750285003604,0,0,0,0,0,0.0454340402671613,0,0.0683440781277889,0,0,0,0,0,0,0,0,0,0.134497528069985,0,0,0,0,0,0.0082154488904215,0,0
X600016.CH.EQUITY,0,0,0.00159539127518014,0,0,0,0,0,0,0,0.484881246232973,0,0,0,0,0,0,0,0,0.0768865279632565,0,0,0,0,0.129631569164248,0,0,0,0,0,0,0,0,0,0.270427220057111,0,0,0,0,0,0,0.0384446332152837,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0488280444245334,0,0,0,0,-0.0494785817176905,0,0,0,0.0931347792270776,0,0,0.0938666922580702,0,0,0,0,0,-0.164074464374707,0,0,0,0.237092905043077,0,0,0,0,0,0.118343769059861,-0.0891492889347527,0,0,0,0,-0.00201937745297588,0,0,0.18953964035921,0,0.193967904409022,0,0,-0.0388174841486064,0,0,0,0.289886571110428,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.00037248477143939,0.0829022614579645,0,0.0516586468222312,0,0,0.0449992481887187,0,0,0,0,0,0,0,0.167640564566844,0,0,0.126120224583363,0,0,0,0,0,0.11583923984309,0,0,0.0827135619949439,0,0,0,0,0,0.242943942533418,0,0.0684901882221302,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.261449380251041,0,0,0,0,0,0,0,0.159479507421081,0,0,0,0,0,0,0,0,0,0,0.601538631659488,0,0.0685065753477868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.0606424044025251,0,0,0.0104552151350686,0.266454678761767,-0.126879271573079,0,0,0.0214071435544174,0,0,0,0,0,0,0,0,0.618173557144562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450942693876082,0,0,0,0,0,0,0,0,0,0.233791443274369,0,0,0,-0.0669156569489096,0.250133559981874,0
X2007.HK.EQUITY,0,0,0,0,0.130394561245828,0.0767811621887442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930633656012595,0,0,0.0316960814956872,0,0,0.067946651715539,0.242517898508196,0,0,0.0374896028899274,0,0,0,0,0,0,0,0,0.06840012665593,0,0,0.0824684017125139,0,0.0928153598392397,0,0,0,0.0769037062660021,0,0,-0.0391852007153347,0
X601818.CH.EQUITY,0,0,0.381237813210213,6.93889390390723e-18,0,0,0,0,0,0,0,0.0365867775517375,0,0,0,0,0.110824290979785,0,0,0,0,-0.0424316272444504,0,0,0.0575635804493117,0,0,0,0,0,0,0,0,0,0,0.0190082389559149,0,0,0,0,0,0,0,0,0,0,0,0.282508092704129,0,0,0,0.0486503963971892
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.258507782044641,0,0,0.0648455374857315,0,0,0,0.171352582723349,0,0,0,0,0,-0.0874955817246914,0.0208456600891059,0,0,0,0,0,0,0,0,0,0,0,0.11126785655355,0.0196731925176725,0,0.237158875789805,0,0,0,0,0.0775939653634243,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0930588889867219,0,0,0,0,0,0.14288854345492,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635505118664901,0.0808989775692414,0,0,0,0.188204825756096,0,0.182155517261364,0,0,0,0.126107340444521,0,0,0.121368851958776,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.00803265697313829,0,0,0,0,0.0371011036453626,0,0,0,0,0.00428532200056605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234547098795696,0,0,0,0.314966602228429,0.0147244800918511,0,0,0,0,0,0.0732845225328229,0.128741273133396,0,0.106357345743608,0,0,0,0.0042966503945213,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.0512454748861539,0,0,0,0,0,0,0,0,0.0785977436871068,0.126766832901846,0.00741723983347461,0,0,0.133794711923206,0,0,0,0,0,1.73472347597681e-18,0,0,0.482728737577362,0,0,0,0,0,0,0,0,0,0.0282794453871127,0,0.0601045713203272,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00721760934135941,0,0,0,0,0,0,0,0,0,0,0,0.113373313014651,0,0.242882799816554,0,0,0,0,0,0,0,0,0,0.0728559889878066,0,0,0.0334985042273733,0,0,0,0,0,0.190047557592281,0,0.149298348587961,0,0,0,0.20575468106449,0,0,0
X002142.CH.EQUITY,0,0.221665754668525,0,0,0,0,0.437390430549894,0,0,0.114201705956206,0,0,0,0,0,0,0.337751005181507,-3.46944695195361e-18,0,0,0,0,0,0,-0.137331220840118,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,-0.217408201084442,0.404779624358382,0,-0.0498210778059519,0,0,-0.28034329823605,-1.73472347597681e-18,0,0,0,0.0866402202833162,0
X600837.CH.EQUITY,0,0,0.00536978388499811,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285429102776653,0,0.0104353764864986,0,0,0,0.0674984735637394,0.128683602184985,0,0,0.0122428276792794,0,0.0238517637950455,0.206504633636899,0,0,0.2454887916148,0,0,0
X823.HK.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0427072737731065,0,0,0,0,0.0488038013710413,0,0,0,0.304628947235626,-0.0257067082901572,0,0,0,0,0,0.0371084919826108,0,0,0,0,0,0.188320221504181,0,0,0,0,0,0,-0.101534233272863,0,0,0,0,0.465808838819144,0,0,0,0,0,0,0,-0.0328030390374416
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.249324148958572,0,0,0,0,0,0,0,0.0274728087646249,0,0,0,0.000903277061033516,0,0,0,0,0,0.116867156069387,0,0,0,0,0,0,0,0,0,0,0,0.12791304435144,0,0,0.114305835788334,0,0.316582249199358,0,0,0,0.0061487416873571
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0458324393905821,0.0621475540609065,0,0.111608772129788,0,0,0,0,0,0.34235122677215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335988010005193,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,3.14745015092084e-05,0,0,0,0,0.0665131544868851,0,0,0,0,0,0,0.0850377102240652,0,0,0.0423787041445376,0,0,0.0297688591390765,0,0,0,0,0,0.0247405657367017,0,0,0,0,0,0.114336953515524,0,0,0.0275876323328587,0,0,0,0,0,0,0.0967397146486946,0,0.320731312656442,0.157359843219067,0,0,0
X601229.CH.EQUITY,0,0,0.0597656475963842,0,0,0,0,0,0,0.103587340374726,0.158893178749223,0.144648521684819,0,0.0595428505060199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106065662238663,0.0179724752851166,0,0,0.229369959738732,0,0,0,0,0.1757449715763,0,0,0,0,0,-0.110591784539879,0,0
X600999.CH.EQUITY,0,0,0,0.0260831502322112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0246832698719346,0.116274595840862,0,0,0,0,0,0,0.320124845076984,0,0.208505656890735,0,0.0360617696895515,0,0.0909275277692081,0,0,0,-3.46944695195361e-18,0.173506752932912,0,0.0376641309091168,0,0,0,0
X1997.HK.EQUITY,0,0.0336897303701028,0.00115164582190844,0,0,0,0,0,0,0.0859409915061767,0,0,0,0,0,0,0,0,0.116928103213809,0,0,0,0,0,0,0,0,-0.123715321521098,0,0,0,0.414212195604185,0,0.285450476177129,0,0,0,0,0,0.0616105507770082,0,0,0,0,0,0,0,0,0,0.04145493091064,0,0
X601169.CH.EQUITY,0.101771820720047,0,0,0,0.0995680934652315,0,0,0,0,0,0.00760617599657676,0,0,0.200802568276675,0,0,0.132485703924279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142993498871693,0,0.0630108031341825,0,0,0,0.0924109730127876,0,0,0,0,0.043915422084394,0,0.127194935954533,0.0151374028633854,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996336287910412,0,0,0,0,0,0,0.0990529704190964,0.273823412778786,0,0,0,0,0,0.0155006180035592,0,0,0,0,0.066411517123448,0,0,0,0.173492324154031,0,1.73472347597681e-18,0.0130984816049443,0,0,0.116726167011907,0,0.223874826837641,0,0,0,0.0292477179694554,0,0,0.0725053823355175
