,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.359364079261149,0,0,0.0842320138124758,0,0,0,0,0,0,0,0,0.0395703809142543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339002970485714,0,0,0,0.206053479607274,0,0,0.0290690489693471,0,0,0,0,0,0,0,0,0.20980640030397,0,0,-0.00158886635291656
X601318.CH.EQUITY,0,0,0,0,0.0854547194324354,0,0,0.0837007165689832,0.10260133424291,0,0.0243424288453009,0,0.150971542597755,0,0,0,0,0.00947606842918178,0.0480194861796708,0,0.39110582412187,0,0,0,0,0,0,-0.0811851030853015,0,0.1434541718571,0,0,0,0,0,0,0,0.0483354820812727,0,0,0,0,0,0.11063958805559,0,0,0,0,0.0941198973196433,0,0
X601939.CH.EQUITY,0,0,0,0.253670051747069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540840768072991,0,0.736817402204694,0,0.0320368191605111,-0.248111685851029,0,-0.209545295654912,0.00917640039896107,0,0.159612739908682,0,0,0,0,0,0,0,0,0,0,-0.0666398033314861,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.125185093176867,0,0.0843045755139122,0,0,0.10411963727134,0.363034703593054,0,0,0,0,0,0,0,0,0.0980691199250367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029287786476917,0,0,0,0,0,0,0.20545456370672,0,0,0,0,0,0,0.0819954866272919
X600036.CH.EQUITY,0,0.144572926157807,0,0,0,0.0962384545713173,0.0829201265247802,0.0664720673054476,0,0,0,0,0.25574632238532,0,0,0,0,0,0,0,0,0,0.291965583036343,0,0,0,0,0.00585909632604563,0,0,0,0.0503713038500314,0,0,0,0,0,0,0.0838278726447707,0,0,0,0,0,0,0,0.0537661558419608,0,0,0,0
X601628.CH.EQUITY,0.0694133307939154,0,0,0,0,0,0,0,0,0.0527354842006585,0,0,0,0,0,0,0,0.162767382252929,0,0,0,0,-0.125722402257491,0,0.19497114948535,0,-0.0328604375522442,0,0,0,0.0216901039957561,0,0.222699909823457,0,0,0.502061055194445,0,0,0,0,0.0535343650790367,-0.0455250567135866,0,0,0,0,0,0,0.0410717510997752,0,0
X601988.CH.EQUITY,0.253391785133028,0,0,0.0646325760243438,0.0628087019082023,0,0,0,0,0,0,0,0.171531061886736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264407387907674,0,0.0980515680667369,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0119688313280593,0,-0.0756858772522737,0,0,0,0,0,0,0.349453212202003,0
X1299.HK.EQUITY,0,0,0,-0.0710934890292481,0,0,0,0,0,0.177286491397138,0,-0.00495923251870433,-0.116459151577199,0,0,0,0,0,0,0,0,0,0,0,0,0.207684600789795,0.0550510502556288,0,0,0,0,0,0,0,0.0306799914561746,0,0,0,0,0.0700250041197961,0,0.1160783324489,0,0.06157294479775,0,0.019845532508693,0.158710395826433,0,0.135285282130606,0,0.0361442047395048
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659513974713915,0,0,0,0,0,0,0,0,0,0.0373735733499533,0.104441287172949,0.609273223611169,0,0,0,0.0544510356658879,0.106422295079768,0,0,0,0,0,0,0,0,0.207194273398783,-0.0973178960038515,0.0993021806528829,0,0,0,0.130179355293927,0,0.173610426121128,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.144011899801563,0,0,0,0,0,0,0,0,0,0,0,-0.0148529330910224,0,0,0,0,0.479740721206578,0,0.185509453960481,0,0,0,0,0.119669025784102,0.150348018392095,0,0,0,0,0.0785247532109083,0,0,0.0201371826011634,-1.73472347597681e-18,0,-0.0582874334919804,-0.176114076230067,0.105661785400774,0.0330341260644919,0,0,0,0
X601658.CH.Equity,0.1245136560871,0,0.130062133422797,0,-3.46944695195361e-18,0,0.0683082694255522,0,0,0,0,0.0608419544766121,0.00632855705886422,0,0,0,0,0,0.4324214683986,0,0,0,0,0,0,0,0,0.0166187908368409,0,0,0,0,0,0,0,0,0,0,0.0371556900079592,0,3.46944695195361e-18,0,-0.133546366128973,-0.0553364715598772,0,0,0.00427062267770553,0,0.0927429304301578,0,0
X601166.CH.EQUITY,0,0,0.00865069156119433,0,0,0,0,0,0,0,0.0293041173092041,0,0.047679423122434,0,0,0,0,0.118670294180837,0,0,0,0,0,0,0.0201284236257646,0,0,0,0.0539013979427955,0,0,0,0.0460226114417124,0,0.0764201025122439,0,0,0,0,0,0,0,0,0,0.329700413629823,0.0899208510239943,0,0,0,0.0946711326999692,0
X000001.CH.EQUITY,0,0,0,0,0.56884774704993,0,0,0,0,0.0259497185796556,0,0,0,0,0,0.0860596582837688,0,0,0,0,0,0,0.204344683301793,0,0,0,0.0825816445446965,0.00346373453755049,-6.93889390390723e-18,-0.226658988126869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590248042204012,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5524077800258,0,0,-0.135943015919929,0.148000389527741,0,0,0,0.137096510453965,0,0,0,0,-0.0162130899332569,0,0,0,0,0.100976328513378,8.67361737988404e-19,0.0857646306949091,0,0,0,0,-0.0268055283335497,0,0,0,0,-0.00982661800367445,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.156641054813919,-0.383949739721575,0,0,0.175400382773785,0,0,0.0807822476987167,0,0,0,0,0,0,0,0,0,0,-0.0314937898643266,0,0,0,0,0,0,0.118840823959677,0,0,0,0,0.224655422330134,0,-0.159012102882801,0,0,0,0.0782326777690214,0,-0.0213654900663402,0,0,0,0,0,0,0,-0.00164026071237088
X601328.CH.EQUITY,0,0.0043262381050037,0,0,0,0,0.047708346165331,0,0,0,0.0219720853977068,0,0,0,0,0,0,0.04226028126436,0.352168695469193,0,0,0,0,0.0646709772136025,0,0,0,0,0,0,0.200836619464082,0,0,0,0,0,0.0261146543490238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.016613884682525,0,0.0310672424029515,0,0,0,0,0,0,0.0241767137208378,0,0.688056861834353,0.0942136948796098,-0.0494030455137099,0,0,0,0,-0.128907746245935,0,0,0.0245165085730352,0,0,0,0.0568803121916087,0,0,0,0,0,0,0,0,0,0,0.131361549341502,0,0,0,0,0,0,0,0,0,-0.0294615183630867,0,0
X601601.CH.EQUITY,0,0.371339832740982,0,0,0,0.269932500016009,0,0,0,-0.124860894493171,0,0.192353176591239,0,0,0,0,0,0,0,0,0.136895779893238,0,0.0168052534141544,0,0,0,0,0,0,-0.0809418237125897,0,0,0,0,0,0.0697871533101348,0,0,0,0,-0.0179675429352645,0,0,0.021244017521176,0,0,0,0,0,0.190860506419451,-0.0286639752139891
X600000.CH.EQUITY,0,0.190545456537954,0,0,0,0,0,0,0,0,0.00918264509661918,0.0214431972284164,0,0,0,0.383177037448188,0,0,0,0,0,0,0,0,0,0,0,0,0.0412291168447549,0,0.00755674718035479,0,0,0,0,0,0,0,0,0,0,0.0101190883243895,0,0,0,0.0439907669205967,0,0,0,0.0342064576317926,0
X16.HK.EQUITY,0,0,0,0,0,0,0.073121637435901,0,0,-0.0215669055412604,-0.039355442875256,0,0,0,0,0,0,0,0,0,0,0,0,0.0397255036405238,0,0,0,0,0,0,-0.107307329520248,0.0162956503842861,0,0,0,0,0,0,0,0,0,0,0.174777538929858,0.18393869293737,0,-0.0930903843239944,0.112067473070751,0,0,0,0.315147270288791
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.296118487232602,0,0,0.0685985837925186,0,0.0285892039105196,0,0,0,0,0,0,0,0,0,-0.0163360857964133,0.108900005837884,-0.0350114863687602,0.234041721401914,-0.0427789360364169,0,0,0,0.172051506756556,0,0,0,0,0,-0.0625237155524688,0,0,0,0,0,0,-0.0497038857311853,0,0
X601998.CH.EQUITY,0,0,0.0710052693725934,0.0114561797892058,0,0,0,0,0,0,0,0,0,0,0,0,0.139478354456555,0,0,0,0,0,0,0.237140095367404,0,0,0,0,0,0,0,0,0,0.0246268369179187,0,0,0,0,0,0.183513479922289,0,0,0.0137394578744042,0,0.193762051131017,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.00716527141803816,0,0.595025400932867,0,0,-0.154167479094345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748801205622885,0,0,0,0.134369580903767,0,0,0,0,-0.0206886197042381,0,0,0.0334067625528202,0,0,0,0,0,0.187551480248455,0
X600016.CH.EQUITY,0,0,0.133206118039706,0,0,0.00530846557017033,0,0,0,-0.0462292404408448,0,0,0,0,0,0,0,0,0,0.151970899915837,0,0,0.0129267289472869,0,0,0,-0.0662448649942981,0.0168584987014497,0,0.0461875454248257,0.152012535854621,0,0,0.667635931697256,0,0.13952067254478,0,0,0,-0.378539633377314,0,0,0,0.180455205996384,0,0,0,0,0,0,0.155498562217766
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0681498885554707,0,0,0,0,0,0,0,0,0,-0.0379974409458214,0,0,0,0,0,-0.0750368806617729,-0.0520015007182861,0,0,0,-0.0439229107884353,0,0.0218029651193503,0.580391670859805,0,0,0,-0.00675144367129247,0.0477912908164204,0.0638209236467956,0,0,0,0,0,0.114621599999287,0,0,0,0,0.0542298788824194
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.208689949260911,0.0552135677722267,0,0,0,-0.293452132984185,0,0,0,0.087066083456246,0,0,0,0,0,0,0,0,0.0119880323331739,-0.0555182087891582,0.267692369385309,-0.0932481761261659,0,0,0,0,0,-0.087392854890653,0,0.162572388434326,0,0,0.25533789568728,0.173291629826477,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.0823548220769448,0,0,0,0,0.272028758084618,0,-0.273726421943385,0,0.230580263231732,0,0,0,0,0,0,0,-0.118498430755067,0,-0.134852170092806,0,0,0.303818386696246,0,0.0618724985802764,0,0,0,0,0,0,0.00465882131703499,0,0,0.127865656248466,0,0.0191003218630892,0,0,0,0,0,0.119221309689038,0,0,0.126872537248522,0,-0.0206567655965937
X1109.HK.EQUITY,0,0,-0.0108188434723975,0,0,0.159872155060698,0,0.077168033137353,0,0,0,0,0,0,0,0,0,0.149475822357818,0,0.271385296533088,0,0,0,0,0,0,0,0,0,0,0.0733749210669449,0.0845229303204587,0,0,0,0,0,0.125958704836772,0,0,0,0.0264760429850302,0,0,0,0,0,0,-0.0686278247039306,0,0
X601818.CH.EQUITY,0.203030606004223,0.0454361358227288,0,0,0,0,0,0,0,0,0.00438423025556959,0.103793668679717,0,0,0,0,0,0.0490073159513506,0,0,0,0,0.0815901261756886,0.0517742887148124,0,0.0515311874498402,0,0,0,0,0,0,0,0.0640581082911336,0,0,0,0,0,0,0,0,0,0,0.231038386578315,0,0,0.068331930234914,0,0,0
X2007.HK.EQUITY,0,0.359481308931321,0,0,0,0,0.0488357618787616,0,0,0,0,0,0,0,0,-0.760240984610901,0,0,0,0,0,0,0,0,0,0,0,-0.00374864474268034,0,0,0.171844538072068,0.304779194698018,-0.118413317560444,0,0,0,0,0.407107297465987,-0.033399541551425,0,-0.144899032445604,0,0,0.207076441052063,0,0,-0.119403391007876,0,0,0,0
X600048.CH.EQUITY,0.188749572414457,0,0,0,0.0827948945243386,0,0,0,0,0.101405970369801,0,0,0,0,0.504031929153276,0,0,0,0,0,0.118138859449376,0,0,0,0,0,0,0,0,0.162962155898043,0,0,0,0,0,0,0,0,0,0,0,-0.0433008366208718,0,0.0619370552657824,0,0,0.2265549008646,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.135610008818825,0,0,0.264972373843247,0.0349288247872627,0,0,0,0,0,0,0,0,0.189461752260476,0,0,0,0,0,0,0,0.0113180625965447,0,0.52516638597389,0,0,0,-0.019667716187639,0,0,0,0,0,0,0,0,-0.00124825728247838,0,0,-0.431468744868308,0,0,0.0332549821356193,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.103356332604447,0,0,0,0.138181186498534,0,0.18944279300341,0,0.274548544348824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417021456615071,0,0.0131108184143915,0,0,0,0,0,0.0170057154151491,0.132994193401842,0,0,-0.0382960233989384,0,0
X601688.CH.EQUITY,0,0,0,-0.0535885097337446,-0.106312628840705,0,-0.0266244767168743,0,0,0,0,0,0,0,0,0,0,0,0,0.0708802925284642,0,0,0,0.388154702169319,0.26339579335003,0,0,0,0,0,0,0,0.11651415273705,0,0,0.19472295787558,0.240599686180854,-0.06007560058401,0,0,0,0,0.0394433689416334,0,0,0,-0.0354245496996796,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.01291567044657,0,0,0,0,0,0,0.229212888651495,0.0147730077701865,0,0,0.111912624059166,0,0,0.0259244392255395,0,0,0,0.201419894015785,0,0,-0.0751649714046189,0,0,0,0,0.0392350348150942,0.249786301767858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137769477333942,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.349487450404748,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.171159115983132,0,0,0.157856034812478,0,0,0,0,0,0,-0.0713706842195726,0,0,0,0,0,0.083213616371042,0,0,0,0.0658579768495138,0,0.0150945461454944,0,0,0,0.221852682241406,0,0,0,0,0,0,-0.224974416891502
X601211.CH.EQUITY,0,0,0,0,0.0721725522943899,0,0,0,0,0.0238473838309088,0,0,0,0,0,0,0,0,0,0,0.257109400083227,0,0,0,3.46944695195361e-18,0,-0.277470035108083,0.0135575767176967,0.0967563306557377,0,0,0.0812186971438096,0.159287387696963,0.117793037262626,0,0,0,0,0,0.157078179967231,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.300442432216105,0,0,0,0,0,0,0.297080847456737,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595129322444856,0,0.205351790356818,0,0,0,0.0181574455574859,0,0,0,0,0,0,0,0,0,0,0.161825002042067,0,0.0685639203692913,0,0
X002736.CH.EQUITY,0.0467940125095975,0,0,0,0,0.201734213728464,0,0,-0.0349749863705583,0,0,0,0,0,0,0,0.0964692246547172,0,0,-0.0370512351496918,0,0,0,0,0,0,-0.0246560557640006,0,0,0,0,0,0.0826052427051781,0,0,0,0,0,0,0.438209316012155,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.122035158638882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106052255937893,0,0,0,0,0,-0.0941606655531172,0,0.218537444103992,0,0.194285908662229,0,0.352326692971414,0,0.096602695974957,0,0,0,0,0,0,0.147536948517037,0,0.0702834951123503,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0525920316808102,0,0,0,0.246622952961545,0.129078641786745,0,0,-0.0189279698750977,0,-0.23994252907136,0,0,0,0,0,0,0,0,0,0.0568464826991107,0.00381851063968469,0,0,0,0,0,0,0,0,-0.120296233974807,0,0,0.0654352925640643,0,0,0,0.204666875807069,0,0.720766052354734,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.103117392017713,-0.120336468605643,-0.0525517820243375,0,0,0,0,0,0,0,0.00642633480253,0,0,0,0,0,0,-0.185677798423982,0.0997992502058489,0,-0.0176052653100927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454117593858514,0,0,0,-0.0828286716810126,0,0,0.165633985567099,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.385453218499726,0,0,0.182762708302571,0,0,0,0,0,0,0,0,0,0,0,0.166509043106238,0,0.696817022245282,0,0,0,0,-0.377965978581769,0,0.117544709210852,0.120175005465891,0,0,0,0,0,0,0.119814525283913,0.0097388233721896,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.197219759054024,0,0,0,-0.10821283404899,0,0,0,0,0.0578214449746234,0.0698969913276375,0.288054306856384,0,0,0,0,0.0366029709843161,0,0.121205202493683,0,0,0,0,0,0.201028758304403,0,0,0,0.0418331691043645,0.0160242530768368,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.192599349877289,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.279563768176593,-0.104864442911294,0,0.167335822933499,0,0,0,0,0.0173242816012045,-0.220701223917912,0,0,0.195577822421508,0,0,0,0,0,0,0,0.40228450180698,0,0,0,0.144461364477042,0,0,0,0,-0.108128180351211,0,0,-0.353658563112175,0,0,0,0,0,0,0.333370786686801,0,0.0187712753519713,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0402991427017763,0.0428792819946556,0,6.93889390390723e-18,0,0,0,0,0.0958031534831925,0,0,0,0,0,0,0,0,0.0751066272706836,0,0,0,0,0,0.0797424117020723,0.282144411045458,0,0.0614333803496428,0,0,0.302943956657272,0,0,-0.0419707726527998,0,0,0,0,0.179037063451856,0,0,-0.0281853785663221
X823.HK.EQUITY,0,0,0,0.10697878167242,0.41088630547135,0,0,0,0,0.121550742469533,0,0,0,-0.102677644741218,0,0,0,-0.169004098785713,0,0.190447161229699,0,0,0,0,0,-0.15250417602027,0,0,0,0,0.0815128300756495,-0.290054954274453,0,-0.156393479062387,0,0,0,0.046944222182559,0,0,0.150798066880666,0.176814152985594,0,0,0,0,0,0,0,0.0378456052318256,0
