,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.191132135556974,0,0.204930052198893,0,0,0,0,0,0,0,0,0,0,0.100699182115822,0,0,-0.15013794072603,0,0,0,0,0,-0.279449953602021,0,0,0,-0.0775141520264706,-0.160095588761104,0.880299027264853,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.110738640461916,0,0.176506318687256,0.0118801323570068,0,0,0.0616622282671346,0,0.0667877682701158,0,0,0,0.064385675931813,0.0742409650615185,0,0,0,0,0.0847310679811519,0,0,0,0,0,0,0,0,0,0,0.0170930836153641,0,0,0.0187538592785987,0.0599073291510355,0.299819772102457,0,0,0,0.120230926440057,0,0,0,0,0
X601939.CH.EQUITY,0.197815534183146,-0.0672031758668915,0,0,0.119104895473215,0,0,0,0,0.206569916910911,0,0,0,0,0,0,0,0.119181733701219,0,0,0,0,0,0,0,0,0,0,0,0.0670236558944268,0,0,0,-0.33879547445703,-0.173372108755613,0,0,0,0,0.128393686537846,0.488162719844389,0,0.112446215522415,0.0479098604120544,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.594433566257917,0.336966323003534,0.0926698760216952,0.534512476103408,0,0,0,0.167813688142537,0.265007087716576,0,0,0,0,0,0,0,0,-0.350330368908186,0,0,0,0,0,0.0297521015518926,0,-0.710473688856878,0,0,0,0,0,0,0,-0.402598415438981,0.242157344779694,0,0,0,0,0.403315564607338,0,0,0
X5.HK.EQUITY,-0.0641060427139905,-0.0737136387441529,0,0,0,0,0,0,0,0,0,0,0,0,0.528365449842064,0,0,0.00873303720523535,0.406507955313678,0,0,0,0,0.0645765634668664,0.175592504848657,0,0,0,-0.0796428084750521,-0.112576051570628,-0.0888948101811863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238006458233802,0,0,-0.105821378408897,0,0
X601988.CH.EQUITY,-0.371789207694532,0,0,-0.0244160009052661,0.484797842625549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768454643797924,0,0,-0.0718959243222506,0,0,0,0,-0.555335749638729,0,0,0,0,0,0,0,0,0.117555968372322,-0.0489915385865298,0,0,0.138373269182868,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.104567216425179,0.462279522254355,-0.0432897389498537,0,0,3.46944695195361e-18,0,-0.0997352028437141,0,0.490291167480399,0,0.140107370571404,0,0,0,0,0,0,0,-0.0876722502207048,0,0,0,0,0.284314167902445,0,0,0.0822510139752802,0,0,0.0836499168070514,0,0,-0.310541090025171,0,0,0,0,0,0,0,0.227513970067274,0,0,0.124789884715271,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.109093950752655,0.0143890197097654,0,0,0.134745653291602,0,0,-0.073591943044574,-1.73472347597681e-18,0,0.0271178493146484,0.138944506062797,0,0,0.0607233773908626,0,0,0,0,0,0,0.165550897475916,0,0,0,0,0,0.145106058247833,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0538586847573599,0.0321217438308061,0.0318639048722596,0,0,0,0,0,0,0.120803507575915,0,0.380404819242569,0,0,0,0,0,0,0.0189151370159128,0,0,0,0,0,0,0,0,0,0,-0.0534354296330788,0,0,0,0,0.15601373124516,0.193092094994747,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.578007118595757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849024790377578,0,0.125508120293974,0.28302562919661,0,0,0,0,0,0,0,0,0,0,0,-0.0685768718779386,0,0,0,0,-0.129133967777991,0,0,0.0224191278923194,0,0,-0.0131937676050581,0
