,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.402317137848198,0,0,0,0.0514190732412954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246832389810807,0,0,0,0,0,0,0,0.186408918626069,0,0,0,0.0375470332316157,0,0.0108329133771987,0,0,0,0.0572009962518005,0.0441896910273146,0.263516839553644,-0.0359878261938832
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.12416902124546,0,0,0,0,0.0126773036583273,0,0,0,0,0.313917799842603,0,0.255863533547885,0.0349425830075302,0,0,0,0,0.0391387795604419,0.201427201882094,0,0,0,0,0,0,0,0.0217219256677944,0,0,0,0,0,0,0,0,0,0.0214163363416939,0,0.0430806908158473,0,0,0
X601939.CH.EQUITY,0,0,0,0.279701775681708,0,0,0,0,0,-0.0135839325390384,0.0840893424757034,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0400874901313808,0,-0.253753361175325,0.0280367677078434,0.574325386528767,0,0.122823668998853,-0.158234514658409,0.103677918475832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837525897191351,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.236747312721508,0,0.0606630329555672,0,0,0,-0.0377157849061095,0.226163451308096,0,0,0,-0.0632806309640493,0,0,0,0.168635696308257,0,0.0826348261359102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194796109557192,0,0,0.0850888913404875,0,0.0582049052555844
X600036.CH.EQUITY,0,0.194775124800608,0,0,0,0.0391112659296089,0.118825660931984,0.0840669962380442,0,0,0,0,0,0.199180904969729,0.0508294210774067,0,0,0,0,0,0,0,0.0696681702192899,0,0,0,0,0,0.322844385787616,0.0447794626283787,0,0.0110412887079775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0764296717323956,0,0,-6.93889390390723e-18,0.00887819341821245,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.147728536213387,0,0,0,0.126205127729725,0,0,0,0,-0.0395626609127072,0,-0.117102508750237,0,0,0,0.165026878628587,0,0.0752716892780524,0,0,0.568568822057092,0,0,-0.0475135120514358,0,0.0835602180324444,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.255397275068795,0,0,0,-0.0361104951347507,0,0,0,0,0,0,0,0,0,0,0.0872994495963514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868191559165066,0.18364933040569,0.10098463244423,0,0,0,0,0,0.0704078084773541,0.119151342590081,0,0.0583851743918478
X601988.CH.EQUITY,0.062931906640215,0,0.0237117391817504,0.136970276382521,0.267094518988889,0,0,0,0,0,0,0,0,0.109437950784176,0,0.245362909213377,0,0,0,0,0,0,-0.0399564601665769,0,0,0,0,0.145243070976527,0,0.0620272328800762,0,0,-0.123458217700354,0,0,0.154290882476841,0,0,0,-0.0912421611793781,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0283613787405677,0,0,0,0,0,0.0437168327475346,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.141882599384046,0,0.0124454232161571,0,0,0,0,0,0,0,0,0,0,0,-0.00039815612489858,0.474204324143733,0,0,0.260798850458655,0,0.194205042620976,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260502632384038,0,0.0760524978182115,0,0,0,-0.0106508742967861,-0.0703835504386603,0,0,0,0,0,0,0,0,0,0.431999101372825,0,0,0,0,0.27736175974307,0,-0.0313715230771913,0,0,0,0,0,0,0,0,0,0.323443641412587,0,0,0,0.0216687316287231,0.0924879260208313,0,0,0,0,0,0,0
