,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.370527126121077,0.0672177055536362,0,0.0636482071077863,0,0,0,0,0,0.281194796957179,0,0,0,0,0,0,0,0,0.027536294397306,0,0,-0.00530352821134069,-0.0226621799535371,0,0.0165035090662183,0,0,0,0,0,0,0,0,0,0,0.0142679438120683,0,0,0,0,0,0,0.0216171735282232,0,0,0,0,-4.33680868994202e-19,0,0.160631645224324
X601939.CH.EQUITY,0.415463690809414,0,0,0.124775420212162,0,0,0,0,0,0,0,0,0,0.0435908500043383,-0.160326114082873,0,0,0,0,0,0,0,0,0,0,0.312978009103923,0,0,0,0,-0.0154141116070321,0,0,0,0,0,0,-0.018448760207071,0,0,0,0,0,0,0,0,0,0.180850646570723,0,0.0696583342010814,-0.0693670487969506
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297103414185395,0.0953148020302781,0,0,0.174394243736047,0,0,0,0,0,0,0,0,0.189404923617986,0,0,0,0,0,0,0.0452845714842279,0,0,0,0,0,0,0,0,0,0,0,0,0.12198217371367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0
X601988.CH.EQUITY,0,0,0.0321727956300322,0.424514648056386,0,0,0,0,0,0.335259093640784,0,0,0,0,0.0195063489790739,0.318321638698166,0,0.0407158962943931,0,0,0,0,0,0,0,0,0.0772735652418884,0,0,0,0,0,0,0,0,0,0,-0.622707476746192,0,0,0,0,0,0,0,0,0,0,0.0898247096620069,0,0
X600036.CH.EQUITY,0,0.0319347388556138,0,0,0,0,0,0,0.0103118337783787,0,0,-0.0293403372739186,0.20390685058216,0,-0.00930638203919993,0,0,0.102348451065891,0,0.212043469082528,0,0,0,0.0744810127648101,0,0,0,0,0,0,0,0.33523402651078,0,0,0,0,0,0,0,0,0,0.0267147568627725,0,0.147318582975191,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.148897838907288,0,0,0,0,0.148188691577962,0,0,0.275358695774019,0,0,0,0,0,0,0,0,0.101332829675748,0,0,0,0,0,0,0,0,0,0.0442365750899737,0,0.264323783309647,0,0,-0.00294492324334543,0,0,0,0.0316749324097423,0,0,0.12128261447218
X601658.CH.Equity,0,0,0,0,0.136055447758583,0,0,0,0,0,0,0,0,0,0,0,0,0.268253296509878,0,0,0,0.0280044611775902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323449903020512,0,0.164191777601048,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.279307487639435,0,0,0.308948868942879,0,0,0,0,0,-0.0140561294730401,0,0,0,0,0,0.160656511189407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17303969555126,0.02903514224895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12055528162977,0.0255515921137862,-0.0666541440386118
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0
X601166.CH.EQUITY,0,0,0,0.0790863605068088,0,0.284047350060833,0,0,0,0.0272563802967549,0,0,0,0,0.0115008716528244,0,0,0.0299691849179486,0,0,0.029334102978503,0,0,0,0,0,0,0,0,0.210306771535855,0.0489717278381471,0,0,0,0,0,0,0,0,0,0.0550212295597516,0.0501109950984362,0,0,0,0,0,0.0898367103052914,0,0.145468146129525,0
X600000.CH.EQUITY,0.109291723923438,0,0,0.146150482495084,0,0,0.0183337680803122,0,0,0,0,0,0.287704104021538,0,0,0,0,0,0,0,0,0.0652572587187644,0,0,0,0,0,0,0.129898996383446,0,0,0,0,0,0,0,0,0,0,0,0,0.0259903920566891,0,0.0115425548652865,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722227149972886,0,0,0,0,0,0,0,0,0,0,0.304582802120711,0.0607244530330141,0,0.0225313854052288,0.372681738791157,0,0,0.00774406905925688,0,0.0471584456727713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348179346215432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201520078420193,0,0,0,0,0,0,0,0.0485800124232082,0,0,-0.0615367642482963,0.0197103554919613,0,0,0.285005315860266,0,0,0.139832676112913,0,-0.0785245478982471,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.383403267596835,0,0,0,0,0,0,0,0,0,0,0,0.11881489692119,0,0,0,0,0,0,0,-0.0231725889060614,-0.000319922313646663,0,0,0,0,4.33680868994202e-19,0,0.0464451787965236,0.345543909150094,0,0,0,0,0.12346517425985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03000803137744
X688.HK.EQUITY,0,0.268158352661276,0,0,0,0,0,0.121408607670314,0,0,0,0,0,0.0924674257823866,0.0729061403386944,0,0,0,0,0,0,0,0,0,0,0,0,0.237656754913106,-1.38777878078145e-17,0,0,0,0,0,0,0.121742633835322,0.0537313624552499,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0
