,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0524731645642179,0.107487503511306,0,0,0,0,0,0,0,0.384566481789154,0,-0.182914755082744,0,0,0,0,0,-0.0512342070417824,0,0,0,0,0,0,0,0,0,0.63868973357403,0,0,0,0,-0.0127908453621127,0,0,0,0,-0.0108426488278729,-0.0411830496400065
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0
X601939.CH.EQUITY,0.369745248666553,0,0,0,-0.0651136864690098,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0404474889495434,0,0,0,0.0502510647577582,0,0,0,0,0.148104381598579,0,0,0,-0.378004927697835,0,0,0,0,0,-0.00214683054043768,0,-0.0583389620998176,0,0,0,0,-1.73472347597681e-18,0.664676244106946,0,0,0,-0.0354280691544896,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.182608014185978,0,0,0,0.00372686218518016,0,0.4315301397853,0,0,0.343773142641041,-0.100448317985493,0,0,0,0,0,-0.149485719875625,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0294859297806643,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.146975217667136,0,0.213113270368501,0,0,0.113426024092802,0,-0.00367807998845201,0.214578264343013,0,0,0,0.0738780405000113,0,0,0,0,0,0,0,0,0.0216347033414841,-0.168529786376725,0,0,0,0,0,0,0,0,0,0.129650231484755,0.0970985817853109,0,0,0,0,0,0,-0.0966349431648683,0,0,0.154727586506961,0
X601988.CH.EQUITY,0,0,0,-0.033664243036205,0.366348716908336,0,0,0,0,0,0,0,0,0.0546376429933861,0.0284568828836921,0,0,0.0904754854484548,0,0,-0.145465431128369,0,0,0,0.243075362144179,0,0,0,0,0,0,-0.357918306876297,0,0,0,0,0,0,0,0,0,0,0,0,0.0190890716973135,0.102831267183928,0,0,0,0
X600036.CH.EQUITY,0,0.268807386496286,-0.0797147996621459,0,0,0,0,0,0,0.384754517451808,0,0.0627178604948687,0,0,0.0715110030316619,0,0,0,0,0,0.287447994505389,0,0,0,0,0,0,0,0.14816508512368,0,0,0,0,-0.146880482342248,0,0,-0.157429926127899,0,-0.0212557277444577,0,0,0,0,0.280179124706416,0,-0.0617458117368801,0,0,0,0
X1299.HK.EQUITY,0,0.0948373490895577,0.00453975979300294,0,0.366117136803308,0,0,0,0,0,0,0,0,0,0,0,0,0.0500971138301593,0.0773679360597434,0,0,0,0,0,0,0,0.147506578933249,0.0290793735271547,-0.104016300728659,0.046629520643603,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178174716831416,-0.117013095887683,0,0,0.130948044404543,-0.0110495806340764,0
X601628.CH.EQUITY,0,0.0844949250926263,0.0279068232501288,0.0798576235797407,0,0,0,0,0,0,0,-0.0690904905349463,0,0,-0.00306978972471428,0,0.325284205316786,0,0,0.0248819154757478,0,0,0,0,0.10865446998837,0,0,0,0,0,0,0,0,0,0.196733891082882,0.0514057211249096,0,0,0,0,0,0.204760787153972,0,0,0.0869650181602892,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.694432064221174,0,0,0,0,0,0,0,0,0.0883401039357344,0,0.0233997870454038,0,0,0.180518303930787,0,0,0,0,0,0.119425609472873,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.080890436921715,0,-3.46944695195361e-18,0,0.0290323994445358,0,0,0,-0.237981568925099,0,0,0,0
