,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.359251310788611,0,0.30815214082292,0,0,0,0,0,0.0475302420744456,0,0,0,0,0.0512366364420402,0,0,0,0,0,-0.0444736398297431,0,0,0,0,0,0,0.0432755089318471,0,0,0,0,0,0,0,0,0,0,0,0,0.0897227518204388,0,0,0,0,0,0.0585061687034557,0,3.46944695195361e-18,0,0
X601318.CH.EQUITY,0.0723367111371601,0,0,0,0,0,0,0,0.190474843654281,0,0,0,0,0,0,0,0.233486696314175,0,0,0,0,0,0,-6.93889390390723e-18,0.0451062640580856,0,0,0,0,0,-0.0890160903829122,0.101481721493112,0,0.0485068336070931,0.143629465623684,-8.67361737988404e-19,0.16470580514539,0,0,0,0.0526541469165431,0,0,0,0,0,0,0,0.096910896141109,0,0
X601939.CH.EQUITY,0,0,0,0.332384354873595,0,0.070728107579632,0,0,0,0,0,0,0.438375311438521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569178925646262,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.353909803128047,0,0.0062120325150947,0,0,0.497597549132707,0.00356339695125631,0,0,0,0,0.0104941682721229,0,0,0.0407474218791129,0,0,0,0,0,0,-0.0321831458823559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164894194862375,0,0,0,0,0.0955129356043212,0,0,0.00716459546807655,0
X5.HK.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0.0943380251058115,0,0,0,0,0,0,0,0,0,0.145889492074613,0,0,0,0,0,0,0,0,0,0.0921507999697245,0.229803332556638,0,0,0.253193285295355,0,0,0.0914033047856669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506914175909556,0
X601988.CH.EQUITY,0.411046133285109,0,0.0593183005307412,1.38777878078145e-17,0,0,0,0,0.0418973207437191,0,0,0.00824850459833329,0,0,0,0,0,0.0820077445589583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162662741058756,0,0,0,0.0267023146737545,0,0,0,0,0,0,0,0,0,0,0.207409429450604,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.335508984579164,-0.0199011755303489,0,0,0,0,3.46944695195361e-18,0,0,0.469884946178928,0,0,0,0,0,0,0,0,0,0,0.0528182395275155,0,0,0,0.0767187599824066,0,0,0,0,0,0.0186617300800965,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0707239970615435,0,0,0.407919727910462,0,0,0.150845887392713,0,0,0.0781024075428752,0,0,0,0,0,0,-0.0287513899878474,0.399841329145543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.114739837644364,0,0,0,0,0.122776544691661,0,0,0,0,0,0.148874488142254,-1.38777878078145e-17,0,0,0,0,-0.0360869839642014,0,0,0.0723479257273634,0,0,0,0,0,0,0,0.220479041039242,0,0,0,0,0,0,0,0.00717668206935358,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.161626828302509,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.02163411058087,0,0,0,-0.523577033062519,0.22716057658294,0,0.185882232313016,-0.273466413639805,0,0,0,0,0,0,0,0,1.05647069621569,0,0,0,0,0,0,0.189481072888566,0,0,0,-0.11813972094904,0,0.0394478865017189,0,0,0,-1.14410691587962,0.0181282593259955,0,0,0.915492031976318,0,-0.207668816488344,0,0,-0.00301537884697858,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.501729878445524,0,0,0,0,0,0,0,0,0,0,0.0827804703399398,0,0,0,0,0,0,0,0,0.043980580330841,0,0,0,0,0,0,0,0.0181823725227046,0.184208649605703,0.119274728856796,0,0,0,0,0.0418882723073321,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.330938615485758,0,0,0,0,0,0,0,0,0,0.141696836677737,0,0,0,0,0,0,0,0,0.131517015226427,0,0,0.0148930628821095,0.244727217172711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132528530781235,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0688415321750658,0,0,0,0.268200136945414,0,0,0,0,0,0.17252757145854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329907968940208,0.012350094865464,0.131691704908094,0,0,0.0310277875186693,0.0460921930301916,0
X000002.CH.EQUITY,0.21512764308881,0,0,0,0,0,0,0,0,0.00465307740074686,0.0273106559736014,0.0103966336838829,0,0,0,0,0,0,0.0296706123132095,0,0,0,0,0,0,0,0,0,0,0,0.519367887744877,0.0118977627358032,0,0,0,0,0,0,0.20014988413668,0,0,0,0,0,0,-0.184299394247181,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0.0253567378555004,0.18811915808212,0,0.0421859412368352,0.152642861946108,0,0,0,0,0,0,0,0.00264876489136969,0,0,0,0,0,0,0.307211496618048,0,0,0,0.00505040551360909,0.0180293169512326,0,0,0.172893340581418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0544608184524239,0,0,0,0,0,-0.13185094168335,0,0,0,0,0.176478013090558,0,0,0,0,0,0,0,0.314567142913136,0,0,0,0.0327994254809873,0,0,0,0,0,0.173484830387757,0,0.0488024416584176,0,-0.0777341288804815,0,0,0,0,0,0.125750191613816,0,0,0,0,0,0.167959251521712,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.230910343823397,0,-0.144979517831405,0,0,0,0,0,0.0109232474514888,0,0,0,0,0.105483248905384,0,0,0,0,0.0837032824882133,0.0480070650577743,0,0,0,0.254744010217029,0,0,0,0,-0.0343982829704438,0,0.256501431761372,0,0.0909788220639121,0,0,0,0,0,0,0.153771021062267,0,0,0.0316565586558712,0,0
X11.HK.EQUITY,0,0,0,0.161540138140963,0.0529519861470537,0,0,0.296952054630769,0,0,0,0,0,0,0.0315587280857122,-1.73472347597681e-18,0,0,0,0,0,0,0.384020292573027,0,0,0,0,0,0.0158384530801883,-0.0743000623197008,0,0,0,0,0,0,0,0,0,0,0,0,0.0364300285106089,0,0,0,0,0,0,0,0
