,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.123187312278327,-4.33680868994202e-19,0,0,0,0,0,-0.0967981205214052,0,0,0,0,0,0,0,0,0,0,-0.147386163665966,0.0765341780882407,0,0.549540870405833,-0.173902655639641,0.5216917759362,0,0,0,-0.0813163799871965,0,0,0,0.0105314265289786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.196784903352214,0,0,0,-0.0641896579150703,0,0,0,0.153980261578403,0,0,0,0,0,0,0.0147709959596789,0,0,0,0,0,0,0,0,0,0.150755486898618,0,0,0,0,0.240843215417196,0,0.160490071006344,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0477467603693162,0,0.795752922174134,0,0,0,0,0,0.0469457605341707,0.0303014588146364,0,-0.0276134169752681,0.0207883791366529,0,0,0,0.0833891676968372,0,0,0,0,0.00108280509967174,0,0,0,0.0218916003734224,0,0,0,0.0221525386564774,0,0,0,0,0,0,0.0799688350174449,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.911498884358431,0,-0.0481299462137944,0,0,0,0,0,0,0,0,0,0,0.0179569552365857,0,0,0.137054627477305,0,0,0,0,0,0,0,0.0299360555027755,0.00497207885584423,0,0,0,0,0,0,0,0.0114589179386305,0,0,0,-0.0886490001629224,0,-0.107356949934058,0,0,0,0.0259883663076444,0,0,0,0,-0.0365305243682564
X601628.CH.EQUITY,0.0108843864771722,0,0,-3.46944695195361e-18,0,0,0,0,0,0.249153421147648,0,0.180304503886248,0,0,0,0,0,0,0,0.208150055421888,0,0,0,0,-2.77555756156289e-17,0,-0.0978648107355141,0,0,0,0,0,0,0,0,0,0,0.350042190927968,0,0,0,0,0,0,0,0.0255686289107019,0,0.271437996296616,0,0,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0
X601988.CH.EQUITY,0,0,0,0.0626412440868382,-0.0157035671241972,0,0,0,-0.037921582806244,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0716114833109018,0,0,0.0439455492587566,0,0,0,0,0,0,0,-0.0217107569902081,0,0,0,0,0,0,-0.0108792938860742,0,0,0,0,-0.134252763452986,0,0,0.961965906500069,0
X1299.HK.EQUITY,0,0,0,0,0.091034944956316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277570057462315,0,-0.0675795365775552,0,0,0,0.0790457727654284,0,0.0534929614174585,0,0,0.00149773002258022,0.347508868536848,0,0.131198589363661,0,0,0.00613460522233013,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0738584601527026,0.0054060010177608,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200941964205647,0,0,0,0,0,-0.0570517013895212,0,0.216032451502018,0.486249569625772,0,0,0,0,0,0,0,0,0,-0.0470171555564614,0.0475011277202286,0,0,0,0,0.0344593200112895,0.0592186009909146,0,0,-0.0938335374992146,0.0490803626723991,0,0.104219059246649
X388.HK.EQUITY,0,0,0,0,0.310264062899388,0,0,0.0447411920354121,0.101364046407146,0,0,0,0,0,0.0198480559016908,0,0,-0.237503066295399,0,0,0.127560686224558,0.279464913062703,0,0,0.156612883029593,0,0,4.33680868994202e-19,0.0452047517732758,0,0,0,0,0.154668854756152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224190194130862,0,0
