,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.222002157543742,0,0.226836633891564,0,0,0,0,0.0442868122065905,0.0756118081682848,0,0,0,0,0.0587088545381289,0,0,0,0,0,-0.0235356737823264,0,0,0,0,0,0,0,0,0,0.088165323869383,0,0,0.0963167126319868,0,0,0,0,0,0,0.139896062843409,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.22683938373264,0,0,0.114209196856651,0.0163120324470633,0,0,0.109234030762046,0,0,0,0,0.0992006877624906,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.105672456577103,0,0,0.121516350668979,0,0,0,0,0,-0.0559750176527189,0.18669218461011,-0.224797630056258,0.216524749229912,0.166462758511756,0,0,0,0,0.0914304274491703,0.0435888103112503,0
X601939.CH.EQUITY,0.223666984058058,0,0,0,0,0,0,0,0,0,0,0.0189002181213135,0.265842770743086,0,0,0,0,0,0,0,0,0,0,0,0,0.000953047657214176,0,0,0,0,0.0419013083798456,0,0.199348916064433,0,0,0,0,0,0,0,0,0.181276400804931,0,0,0,0.0410642540769073,0,0,0,0,0
X601288.CH.EQUITY,0.340129356957477,0,0.0932808167355016,0,0,0.229778477857456,0,0,0,0,0,3.46944695195361e-18,0,0,0.0392426742712036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193103898139789,0,0,0,0,0,0,0.104145679610838,0,0
X5.HK.EQUITY,0.0775433015713227,0,0,0,0,0,0,-0.0467591337573697,0,0,0,0,0,0,0,0,0,0,0.386698764777466,0,0.15363288719397,0,0,0,0,-0.083896395273627,0,0,0,0,0.584113887499859,0,0,-0.0301972415860375,0,0,0,0,0,0.0190807152886597,0,0,0,0,0,0,0,-0.173952582382825,0,0,0.048540989277094
X601988.CH.EQUITY,0.104854785706594,0.18140937392289,0.234486295922417,1.38777878078145e-17,0,0,0,0,0.0281799837696691,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.101739355646806,0,0,0,0.0686288151917848,0,0,0,0,0,0,0,0,0,0.198472920270952,0,0,0.0443348161110544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.256353711719006,-0.0353979725703545,0.0105213222513083,0.0272691781827418,0,0.0802240137623148,0,0,0,0.505620177769077,0,0,0,0,0,0,0,0,0,0,0.0709026684218346,0,0,0.0633509873859349,0,0,0,0,0,0,0.00591888122022823,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0887758526867374,0.0293754382902091,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0735957144009635,0,0,0,0.412132427491425,0,0,0,0.115344021006416,0,0.0511124258779539,0,0,0,0,0,0,-0.0336617596707143,0.397335378091489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.318925846257216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125381389799145,0,0.0760140046819192,0,0.106755922953932,0,0,0,0,0,0.149865014048861,0.00366063887807583,0,0,0,0.066904034257751,0.141162684498906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390064108491775,0.0285359698671139,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.23547202487272,-0.843656338488246,0,0.188473746338188,-0.32082827431428,0,0,0,0,0,0,0,1.21405404500841,0,0,0,0,0,0,0,0,0,0,0.0940799153142166,0,-0.0600590292572057,0,0,0,0,-0.938333938424523,0,0,0,1.08922267529095,-0.18569195287556,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0001666037920501,0,0,0.289913961497882,0,0,0,0,0,0,0,0,0,0.173575541670773,0,0,0,0,0,0.0890537711855945,0,0.0354603575461207,0.122043563071362,0,0,0,0.271301389921656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.509821030048424,0,0,0,0,0,0,0,0,0,0.174763198118909,0,0.0978240350177497,0,0,0,0,0,0,0,0,0,0.0845716443545247,0,0,0,0,0,0,0.0160222022702371,0.0957281493569507,0,0,0,0,0,0,0,0
