,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.131443162306744,0.111052987196813,0,0.169725903792769,0.0382228818758177,0,0,0,0,0,0,0.064088769780867,0,0,0,0,0.073746354078889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127543318411798,0,0.0698418674232101,0.0397704365035887,0,0,0,0.00275376196265962,0,0.0433760832406342,0,-6.93889390390723e-18,0,0,0.0986822804465681,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0539971397754656,0.16837892718573,0.207276061559704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190438202728833,0,0,0,0,0,0,0.101163988724585,0,0,0,0,0,0,0,0.316344124732232,0,0,0,0,0,0,0,0,0,-0.0527922886894106,0,0,0,0,0,-0.106276092316582,0
X600000.CH.EQUITY,0,0,0,0,0.14534377222289,0,0,0.201097011617992,0,0,4.33680868994202e-19,0.140542911378347,0.00688957725565214,0,0,0,0,0,0,0,0,0,0,0,0,0.264527441958166,0,0,0,0,-0.026684926008001,0,0,0,0,0,0,0.0944199058026839,6.93889390390723e-18,0,0.697008052072538,0,-0.0857068433052578,0,0,0,-0.0548193710060973,0,0,0,0
X600016.CH.EQUITY,0,0.261684022330996,0,0,0,0.14807146824272,0,0,0.115053847958811,0,0.0523107498798772,0,0,0,0,0,0.0493230813078556,0,0,0,0.268884502937279,-0.269649335600886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478363152470644,0,0,0.0175517615395302,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.163829700902343,0.129344770513039,0,0,0,0.0208461985056609,0,0,0,0,0.390758310361367,0,0,0,0,0.192230636884258,0.0100329060974919,0.00613908435027675,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,1.0842021724855e-19,0,0,0.00530210105370162,0,0,0,0,0,0,0,0,0.00950907212913519,0,0,0,0
X601166.CH.EQUITY,0.0157553329701118,0.0296390339182993,0.0885843973748725,0.0412434210257718,0,0,0,0,0,0,0.0611871278858365,0,0.549464791780572,0.0351235348407557,0.0737558133849717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299550902799293,0.00138715563625108,0,0,0,0,0,0,0,0,0.0513840657391336,0,0,0.0980271096632915,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,-3.46944695195361e-18,0,0.108117395010863,0,0,0,0,0,0.860224238651986,0,0,0,0,0,0,0,0.525000429966387,0,0,0,0,0,0,0,0,-0.0271996981686234,0,0.170907961042474,0,0,0,0,0,0,-0.00105532776938774,0,0,-0.0693421702887392,0,0,0,-0.334492835878278,-0.051650479784516,0,0,0.0802719584954733,-0.273467299303957,0,0,0.123556397161111
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0118053839627711,0,0,0.883361904163663,0,0,0,0,0.0170169484494319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153014497352587,0,0,-0.0950264202644219,0,0,0,0.0345911606956761,-0.153491697794668,0,-0.0469822371597858,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.327551286460098,0,0,0.248323939543016,0.212823027088683,0,0,0,0,0.0105619009934387,0,0,0,0.00467912713191492,0,0,0,0,0.0473591062908725,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259373351681437,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.10374904678247,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.688280439521049,0,0,0,0,0,0,0,0,-0.12770649616251,0,0,-0.339563307303093,0,0,0,0,-0.137607862649481,0,0,0,0,0,0,0,0,0,-0.135509890223746,-0.0822675155553147,0.0393199098743688,0,0,-0.0977191772331968,0,0,0.434740204446757,0,0
X601818.CH.EQUITY,0,0,0.0762490198860748,0,0,0,0,0.0392377757214557,0.031588847371798,0,0,0.230615466458052,0.0220120094583309,0.0797840179503342,0,0,0,0,0,0.1453476932422,0,0,0,0,0,0,0.0665539354443382,0,0,0.0165468801306585,-0.0310213333904202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476173005488799,0,0,0
X601939.CH.EQUITY,0.0634542071589875,0.0223202530645712,0,0,0.00901049417952616,0,0,0.791877696823639,0,0,0.0934977885321329,0,0.0110913855813651,0,0,0,0,0,0.0388587387887161,0,0,0,0,0,0,0,0,0,0,0.027653995218645,0,0,0,0,0,0.0326796229145112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00368663488904454
X601988.CH.EQUITY,0,-0.130216290563004,0,0,0,1.25367554645358,0.0232005423949101,0,0,0.0537978509647581,0,0,0,0,0,0,0.0642939935782114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220659713203775,0,0,0,0.00904295481310506,0,0,0,0,-0.200127778964955,0,0,-0.119854029829984,0,0,0,0
X601998.CH.EQUITY,0,0,0,-0.0864839895822267,-0.0601288534387099,0.474070272846271,0,0,0,0.159555355493402,0,0,0.0877761057269763,0,0,0,0,0,0,0,0.28554016339621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872071210486763,0,-0.0192812976238838,0,0.0165313466282721,0.132560121478097,0,0,0,0.0616085777383956,0,0,0,0.108835397529146,0,0
X601658.CH.Equity,3.46944695195361e-18,0,0,0,0,0,0,0.22422753930565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287479040374708,0,0,0,0,0,0,0,0,0.0630309624324478,-0.0683384058098728,0,0.334341995019478,-0.100428920447479,0,0,0,-0.00186085737932591,0
X11.HK.EQUITY,0,0.149188504097831,-0.14883129570751,0,0,0,0,0,0,-0.0601851013901332,0,0,0,-0.0498584474655638,0,0,0.162592700674924,0.341923321785449,0.0630223077001112,0,0,0,0,0,0,0,0,0,0,0,-0.134895819612129,0,0,0.0109221747521751,0.0523253920476623,0.141943626482136,0,0,0,0,0,0,0,0.0649412454105764,0,0.243132384966823,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.0339028405542614,0.0450697621477893,0,0,0,0,0,0,0,0.280620811424159,0,0,0,0,0,0,0,0,0.114479464417188,0,0,0,0,0.00399775690988043,0,0,0,0,0,-0.0324860338201864,0,0,0,0,0,0,0,0,0,0.123047940028997,0,0.0100494294292773,0,0.487117794171051,0
X5.HK.EQUITY,0,0,0,0,0,0,0.172104437327037,0,0,0,0,0,0,-0.101645566784154,0,0.55769444793864,0.0254470959998248,0,0,0,0,0,0,0,-0.0183878256746678,0,0,0,0,-0.281850192403286,0,0,0,0,0,-0.0890438701925177,0,0.0411828778973697,0,0.135034756671607,0,0,0,0,0,0,0.0210544145795228,0.163492236839719,0.0943025171469647,0,0.237378120035893
