,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.150224738034453,0,0.0323422334468679,0,0,0,0,0.0670041891205589,0,0,0,0,0,0,0,0,0,0,0.307969791137182,0,0,0,0,0,0,0,-0.0104208482921083,0,0,0,0,0,0,0,0,-0.0738905855112368,0,0.24977212479467,0,0.117920267627991,0,0,0,0,0,0,0,-0.265973301262146,0
X002142.CH.EQUITY,0.162610526749146,0,0,0,0,0.0526636850209605,0.0114257153810726,0,0,0,0,0,0,0,0.288526323142681,0,0,0,0,0.0309721125776984,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0331701294685326,0,0,0,0,0,0,0,-0.00578644874399855,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.164186261501084,0,0,0,0.0934714897042393,0.165598139939193,0,0,0,0,0.303463275664449,0,0.172216202939197,0,0.0256415431957616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021962583600257,0.0747528042860838,0,0,0,0,0,0.0781266506901286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257591050533446
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.302135773428762,0.00303457669407003,0,0,0,0.257231479198181,0.0997926564682417,0,0,0,0,0.00708952936407275,0,0,0,0,0.0153407824915472,0.0545368849142184,0,0,0,0,0,0.0413390918307551,0.132516738870405,0,0,0,0.0862367478089243,0,0,0,0,0,0,0,0,0,-0.0750075148340681,0,0,0,0
X600016.CH.EQUITY,0,0,0.12217131446331,0.270544743911224,0,0,0,0,0,0,0.25077294419454,0,0,0,0,0,0,0,0,0,0.0731861016467066,0,0,0.081488080526533,0,0.0509784028791094,0,0,0,0.0479596648929686,0,0.0554990460809845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.174502948583588,0.320047520541115,0,0,0,0,0,0,0,0,0,-0.0733264468473124,0,0,0,0,0,0.182027901636464,0,0,0,0,0,0,0,0,0.0770677483505574,0,0.102799332376714,0.274457595953068,0,0,0,-0.00642097181412025,0,0,0.0302927867446933,0,0,-0.00943124289279937,0.0673145648214157,0,0,0,0.119050538926444,-0.0681021747042733,1.73472347597681e-18,0,0,0.00785132852105576
X601166.CH.EQUITY,0,0.509536421101194,0,0,0,0,0,-0.100548900021965,0,0,0,0,0,0,0.147877147497789,0,0,0,0,0,0,0,0,0,-0.00931834445300997,0.176672893568949,0,0,0,0.00616376423289728,0,0.19547369510413,0.254072731724598,6.93889390390723e-18,0,0,0,0,-0.0684451813189957,0,-0.0165634083698443,0,0,0,0,0.0421517786849621,0,0,0,0
X601169.CH.EQUITY,0,0,0.0557255975094659,0.347731070526471,0,0,0,0,0,0,0.404802840070029,-0.191566561356694,0.209719834013793,0,0,0.0379331804713212,0,0.0299222424302176,0,0.0115391458093619,0,0,0,0,0,0,0,0,0.0024701693337303,0.0476938314134354,0,0.0117002794096071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700806732630649,0.126496984441815,0,0
X601229.CH.EQUITY,0,0,-0.182743024671223,0.313795143544692,0,-0.0385807001801558,0,0,0,0.323266240723484,0,0,0,0.275054514609125,0,0,0,0,0,0,0,0,0.15402644087417,0,0,0.00895426536223073,0.159132787652505,0,0,0,0,0,0.240297096155739,0,0,0,-0.125960310755889,0,0,0.0952217882960024,-0.0156986470212996,0,0,0,0.0973119896138079,-0.283933637483892,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0114405800459391,0,0,0,0.120678664450855,0.0865109324452949,0,0,0.450509277758807,0,0.183439370993621,0,0,0,0,0.0475141683498448,0,0,0,0,0.190508873810397,0,0.155077235458634,0,0,0,0.0389515128553234,0,0,0,0,0,0,0,0,-0.0390949086464857,0,0,0,0,0,0,0,0,0,0,0
