,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.453096907772818,0,0,0.00927112706488916,0.195374751457465,0,0,0.0722754647118371,0,0.0302416604047896,0,-0.0299540228078715,0,0,0,0,0,0,0,0.129628093722986,0,-0.0976094183097106,0,0,0.0178314953380067,0,0,0,0.0436037099105765,0,0,0,0.021180627538065,0,0,0,0,0,0,0,0,0.12511455196424,0.066900598616452,0,0,0,0,0,0.105494989718834,0
X002142.CH.EQUITY,0.0647547264482141,0,0,0,0,0.690673793715765,0,0.233027559541598,0,0.0373663050960964,0,0,-0.110755525876623,0,0,0,0,0,0,0,0,0,0.0585057020520979,0,0,-0.112695955985202,-0.0349066375406083,0,0,0,0,0,0,0.00336415382060736,0,0,0,0,0,0,0,0,0,-0.0335532250591041,-0.202577503310015,0.149968657224182,0,0,0,0.118992999642476,0.0870153832124871
X600000.CH.EQUITY,0,-0.0791429699944615,0,0,0.0867763154330517,0,0,0,0.236623640588566,0,-0.00792701627583224,0.273998401909078,0,0,-0.107086587817492,0,0.212717433838418,0,0.0308863674384905,0,0,0.383581120402316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106391490555254,0,0,0,0,0,0.0902068587866822,0,0,0,0,0,0,0,0.22684788135555
X600015.CH.EQUITY,0,0,0,0,0,0,0,-1.38777878078145e-17,0.168382013708835,0,0,0,0,0,0,0,0.383601537057511,0.123159876067856,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804716396796834,0,0,0,0,0,0,0.209411179806352,0,0,0,0,0,0,0,0,0,0,0.0879056419863389,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.143552470756652,-0.118183262156307,0.260200277502869,0,0,0,0,0.00944165109953206,-0.14062876596182,0.027185323404187,0.197766026390018,0,0,0,0,-0.0923404738978186,0,0,0,0.276437285058255,0,0.181889089074288,0,0,0,0,0,0,0.291429855316485,0,0,0.266223493489131,-0.368092549058913,0,0,0,0,0,0,-0.0649220672664957,0,0,0,0,0
X600036.CH.EQUITY,0.179047658759897,0.204972060276138,0,0,0,0,0,0.110784187738049,0,0.159421372700725,0,0,0,0.104228608825434,0,0,0.0708689306261921,0,0,0,0,0,0.215365777364214,0,0.0342494700655452,0,0,0,0,0,0,0,0,0,0,0,0,0.163901404430504,0,0.0388526228582403,0,0.172118088525198,0,0,0,0,0,0,0,-0.0147203233226068,0
X600919.CH.EQUITY,0,0,0,0,-0.0377306350205298,0,0,0,0.156165764994976,0.177827614180747,0,0,0,0,0,0,-0.000200904416763083,0.184442745949932,0,0,0,0,0,0.260726378077464,0,0,0.21225291956105,0,0,0,0,0,0,-0.178515657797906,0,0,0,-0.000323311248080976,0,0.154225497301368,0,0,0,0,0,0,-0.0379974177271306,0,0,0,-0.010432293155131
X600926.CH.EQUITY,0,0.127517308778787,0,0,0,0,0,0,-0.172047809851908,0,0,0,0,0,0,0.0950506469899443,0,0.619150865610944,0,-0.0343903479390973,0,-0.0112454250350666,0,0.0422244465925032,0,0,0,-0.0592343035086432,0,0,0,0,0,0,0,0,0,-0.292550516171051,0,0,0,0,0.150950404424983,0,0.101585674179254,0,0,-0.167152133968701,0,0,0.167033519053471
X601009.CH.EQUITY,0,0.130691827304343,0.0758296783278303,0,0,0,0,0,0,0,0,0.26150920633891,0,0,0,0,0,0,0.097978757243828,0.04248309848614,0.142564179430987,0.0546231895520734,0,0,0,0,-0.123106025936956,0,0,0,0,0,0,0,-0.00237780354023272,0,0,0,0,0,0,0,0,0,0.186083715955735,0,0,0,0,0,0
X601166.CH.EQUITY,0.270504876702401,0.204752983733919,0.157454428177245,0,0,0.042857463900626,0,0,0,0,0,0.0689287732768576,0,0,0,0,0,0,0,0,0.299745742256497,0,0,0,0,0,0,0,-0.0381708240464616,0,0,0,0,0,0.304417927419006,0,0,0,-0.043637141613597,0,0,0,0,0.048245804956523,-0.0666905353522494,0,-0.0470630894374241,0,0,0,-0.118784948819686
