,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X600606.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0.265964830482823,0,0,0.00372237809306838,0,0,0,0.381654615138489,0,0.118172273670282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139980100483703,0.0922733233547059,0,0,0,0,0,0,-0.141087340098052,0,0,0,-0.027217378502672,0,0,0,0,0
X002142.CH.EQUITY,0.0589373453000615,0,0,0,0,0,0.0569748262294627,0,0.418669561555002,0.250613391109283,0,0,0,0,0,0.0736463411883207,0,0,-0.179609956858501,0,0,0,0.0946881927907942,0,-0.173967060670026,0,-0.0299920633379518,0,0,0,0,0.150683429023572,0.0843580221684478,0,0,0,0,0,0,0,0,0,0,0,0.0913270226107199,0,0,0,0,-0.143318266903865,0
X002958.CH.EQUITY,-0.117157234525843,0,0,0,0.289434306497685,0,0,0,0,0,0,0,0.121764196749664,0,0,0,0,0,0,0.182946195326293,0,0,0,0,0,0,-0.0476679448254521,0,0,-0.0414015649566226,0,0,0,0.412865934494162,0,0,0,-0.0468198366463042,0,0,0.294027009614971,0,0,0,0,0,0,-0.190338706360233,0,0.0108045774967165,0.432796947101184
X600000.CH.EQUITY,0.234687099164366,0.0618208515241411,0,0,0,0.329305045875707,0,0,0,-0.0268563467119071,0,0.0311961827457062,0,0,0,0,0.152356672125716,0,0,0,0,0,0,0,0,0,0.0616623492888913,0.0428385239776079,0,0,0,0,0,0.010552998776325,0.102450248445699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0786117130750342,0,0,0.0473142480659186,0,0.0878138099622718,0,0,0,0.0184721664959448,0,0,0,0,0.234547691244255,0,0,-0.0309307520944991,0.158146052101233,0.17555835981792,0,0,0.0785172741180754,0,0,0,0,0.0768075877527507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00118236567480546,0.443537378590927,0,0,0.278233664164642,0,0.0638214651782509,0.00384586778425306,0,0.0821317537274275,0,0,0,0,0.0411644793016021,0,0,0,0.103200751563611,0,0,0,0,0,0,0,0,-0.0935290376135654,0.1435920893402,0,0,0,0,0,0,0,0,0,0,0,0.0209152892665359
X600036.CH.EQUITY,0.124956343994682,0,0,0,0,0,0,0,0,0,0.247082163660607,0.294613167379909,0.0158730509912787,0,0,0,0,0,0.00248528617762927,-0.023360230917432,0,0,0.186247462470092,0,0,0,0.073416737553296,0,0,0,0,0.0312072816187525,0,0,0,0,0,0,0,0,0,0,0.15681605784587,0.132024627478009,0,0,0,0,0.00360874482266294,0,-1.73472347597681e-18
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0676823876573716,0,0,0,0.220900138826136,0,0,0,0,0,0.0116257393537877,0,0.414952914879723,0,0.359927866175024,0,0,0,0.00231324353250928,0.192797186845017,0,0,0,-0.117959578233366,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.161622386071743
X600926.CH.EQUITY,0,0.14508409202548,0,0.0313662950965288,-0.0687506458293218,0,0,0,0,0,0.579512982143772,0,0,0,0,-0.182025084530572,0.0548849940850919,0,0.0940177375502443,0,0,0,0,0.0425090706005395,0,0,-0.079094047831478,0,0,0,0,0,0,0.0261601006445593,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604971510053694,0,0,0,0
X601009.CH.EQUITY,0,4.33680868994202e-19,0,0,0,0,0.118120480284573,0.3706569579439,0,0,0.146137568855764,0,0,0,0,0,0,0,0,0,0,0.0194268611866836,0,0,0,0,0,-0.0621257459095219,0,0,0,0,0,0,0.117673098978417,0,0,0.0137189134254135,0,0,0,0,0.158964305551659,0,0,-1.38777878078145e-17,0.0590047852553246,0,0,0,-0.0892591508076163
