,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.112176522636002,0,0.0427167260962069,0,0,0,-0.0853229698186101,0,0,0,0.504084250038831,0,0,0,-0.0611851681483278,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.040476509842558,0,0,0,0,0,0,0,0.0836675528596659,0,0,0,0,0,0.219017752988194,0,0,0,0,0,0,0,-8.67361737988404e-19,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328704936680256,0,0,0.292471164954828,0,0.0892551873071379,0,-0.0475360399267238,0,0,0,0,0,0,0.136764938838606,0.0323158625448513,0,0,0,0,0,0,0,0.0719066230646352,0,0,0,0,0,0,0,-0.0111830528933,0,0,0,0,-0.108558734578906,0,0,0.333890351283423,0,0,0,0,0,0,-0.0403698771434581,0,0,0.011799654962376,0,0
X601288.CH.EQUITY,0.475134250556367,0,0.0906840677709514,0,0,0.18301580474675,0,0,0.0303540346158344,0,0,0,0,0,0,0,0.0352865598816637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177548924333339,0,0,0,0,0,0,0,0,0.144373171402801,0,0,0.0522838337041918
X5.HK.EQUITY,0,0,0.0608784430117591,0.233638146176708,0,0.127526580288245,0,-0.398756055202747,0,0,0,0,0.10738981460505,0,0,0,0,0,0,0,0.413047942732831,0,0,0,0,0.490705230497299,0,0,0,0,0,0,0,0.100025704340654,0,0,0,0,0,0,0,0,0,0,-0.189736667009943,0,0.119107176194286,0,-0.00516631236961359,-0.000623732427246269,0,-0.00671169933683283
X601988.CH.EQUITY,0.230279400898194,4.33680868994202e-19,0.220365472046676,6.93889390390723e-18,0,0,0,0,0.100768665044114,0,0.0813874301307919,0.0861414522808304,0,-0.294417109480113,0,0,0,0,0,0,0,0,0.0376965103932987,0.237351996150637,0,0,0,0.117262188173462,0,0,-0.0367496050352033,0,0,0,0,0,0.00891965373773509,0,0,0,0,0,0,0.0934274748864053,0,0,0,0,0,0,0.0462976865130176,0
X600036.CH.EQUITY,0,0,0,0,0.098315155519528,0,0,0.248997064965999,0,-0.0409682784001008,0.00908915223683839,0,0.294408053383173,0,0.26138576052288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969346188489369,0,0.00932169129698102,0.0893453895929713,0,0,0,0.122147081909217,0,0.0145488774966008,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.111580115002323,0.340726408503819,0,0,0.251789997143848,0,0,0,0,0.0630115818093178,0,0,0,0,0,0,0,0.0834223162585774,0.0806435883366112,0,-0.117509008286357,0,0,0,0,0,0,0.0615719229504804,0,0,-0.123128021298044,0,0,0,0,0,-0.0754669488689715,0,0,0,0,0,0.00482469214009801,0,-0.0572691695912315,0,0,0,0,0,0.0934766566679893,0.148426633890769
X601658.CH.Equity,0,0,0,-0.00346276358682177,0,0,-0.280073283509699,0,0,0,0,0,0,0,0,-0.0924184576050327,0,0,0,0,0,0,0,0.507067827126303,0,0,0,0.225810704605304,0,0,0.212028127387222,0,0,0,0.0344613768915139,-0.440349782196694,0,0.281453244235073,0,0,0,-0.0632401982581453,0,0,0,0,0,0,0,0,0,-0.507967257164346
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.0312708092846459,0.0103425134949254,0,0,0,0,0,0.587841390667273,0,0,0,0,0,0,0,0,0.223999349877162,0,0,0,0,0,0,0,0,0,0,0.0157738353163928,0,0,0,0,0,0,0.11489813337474,0,0,0,0,0,0,0,0,0,-0.00607890400831453,0,0.0146386028253168
X600000.CH.EQUITY,0,0,0,0,0,0,0.15913452475996,4.33680868994202e-19,0,0,0,0.43599882211638,0,0,0.0120928664435038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806779082843481,0,0,-0.0395593815291825,0,0,0,0.0434992428510383,0,0,0,0,0,0,0,0,0,0,0,0.047020948201554,0,0.169054729210228,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0151231392886741,0,0,0,0,0,0,0,0,0,0,0,0,0.326536306558464,0,-0.10839748823316,-0.0295769463285312,-0.0441191445004322,0,0.125470915947533,0,0,0,0,-0.049141872510631,0.265631734489171,0,0,0,0,0.171186047653781,0,0,0,0,0.121829519935092,0,0,0.0721154128390428,0,0,0,0,0,-6.93889390390723e-18,0.0345787357445183,-0.0705880033168271
X000001.CH.EQUITY,0,0.0472862716478181,0.0843807540415945,0,0,0,0.0734810389419772,0,0,0,0.16485374733673,0,0,0,0,0.0751331297110099,0,0,0.0020239922377413,0,0.136842915222309,0,0,0,0,0,0.165064926736363,0,0,0,0,0,-0.185001882841456,0,0.0863413795151829,0,-0.16137479941922,0,0.0453783846121951,0,0,0,0,0,0,0,0,0.276963185819883,0,0,0,8.67361737988404e-19
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.218898644182878,0,0,0,0,0,-0.0350274137897395,0,0,0,0,0,0,0,0.0948336773182931,0,0,0,0,0,0,0,0.30364524086095,0.0351593703162699,0,0,0,0,0.23931172659431,0.340171682784209,0,-0.0217606331829663,0,0,0,0,0,0.0335292748570205,0,0,0,0,0,0,0,0,0,0,0.106680462733289
X688.HK.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0413151956966987,0,0,0,0,0.0710961944335319,0,0,0.125955045051748,0,0.228482655796013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205542026062083,0,0,0,0.385822217300193,0,0,0,0,0,0,0,0,-0.0608349925616141,0,0
X388.HK.EQUITY,0,0,0.186952811987794,0.000286182776631422,0,0,0,0.166796655772688,0,0,0,0,0,0,0,0,0.0244553694818217,0.0798819794890463,0,0,0,0,0,0,0,0,0,0.255068761355801,0,-0.0127834307385111,0,0,0.0828107403515846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488039334564834,0,0,0.0653095123115867,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127562195824014,0.00807262274867644,0,-0.0411128422425964,0,0,0,0,0,0,0,0.098075889940881,0,0,0,0,0,0,0,0,0.0939500564279558,0,0.281723589301571,0,0,0,0,0,0.210489499816561,-0.150186486180844,0,0,0,0,0,0,0,0.0641505819901882,0
