,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.127218408141126,0,-1.73472347597681e-18,0,0.119514376866691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0441222415049394,0,0,0.0759170628770243,0,0,0,-0.0794057234209812,0.239127822814434,0,0,0,0,0,0,0,0,0,0,0.126022102745672,-0.184387130296292,0,0.139406291227249,0,-0.149286108471532,0
X601939.CH.EQUITY,0.183642758644499,0,0,0.328614292390531,0,0,0,0,0,0,0,0.0241033723027382,0,0.232088435229635,0,0,0,-0.120678758756249,0,0,0,0.0597587588118698,0,0,0,0.229184693853836,0,0,0,0,-0.096022196975729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552432987664574,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0
X601288.CH.EQUITY,0,0.632012926744973,0,0,0.160306667065375,0,0,0,0,0,0.0134950681801585,0,0,0.0166379187408904,0,0,0,0,0,0,0,0.122989640044629,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113502682027241,0,0,0,0,0,-0.042809503060751,0,0
X601988.CH.EQUITY,0,0,0,0.390801368847154,0,0,0,0,0,0.248161127255732,0,0,0,0,0,0.320012366095285,0,0,0,0,0.158147355896745,0,0,0,0,0,0,0.0514591699842821,0,0,0,0,0,0,0,0,0,0,-0.486407147369988,0,0,0,0,0.173553511550655,0,0,0,0,0,0,0.274491475362282,0
X600036.CH.EQUITY,0,0.205886879627679,0,0,0,0,0,0,0.154218080766409,0,0,0,0.137555893688694,0,0,0,0,0,0,0,0,0,0.085508865550604,0,0,0,0,0,0,0,0,-0.012441139746075,0.00380632325627925,0,0.306066743918277,0,0,0,0,0,0.0582822063241215,0,0,0,0,0,0.0189299887316572,0,0.0659178185905736,-0.0209598635788276,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.181649965242877,0,0,0,0,-0.193259449694468,0,0,0,0,0,0.0158666268068475,0,0,0,0,0,0,0.332021911535268,0,0,0,0,0,0,0,0,0,0,0.0161209060606849,0.120510328657335,0,0,0,0,0,0.0324761187639779,0,0,0,0,0,0.119698079635514,0.229929863620521,0,0.0265830386777761,0
X601658.CH.Equity,0,0.0718833122699186,0,0.100890948867436,0.0396021145508585,0,0,0,0,0,-0.0322234986429964,0,0,0,0,0,0,0,0,0.26732372995902,0.188598009414056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289456842941242,0,0.0959387275997965,0,-0.134114759657503,0,0,-0.0791373937407951,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.29000262735659,0,0,0.0562475850986255,0,0,0,0,0,0,0.0507314142498281,0,0,0,0,0.015373841700614,0,0,0,0,0,0.102669849349992,-0.00803900377426478,0,0,0,0,0,0,0.283087450830744,0.129116680737559,0,0.0529533157434041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78413053472211e-05
X601166.CH.EQUITY,0,0.0597324565322263,0,6.93889390390723e-18,0,0.167458721680795,0,0,0,0.0163584668914143,0,0,0,0.0335828715218495,0,0,0,0,0,0,0.0196275417554721,0.213714995521241,0,0,0,0,0,0,0,0.31202673682553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144697558065655,0,0,0
