,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.492817137929862,0.102647912920909,0,0,0.0415931723468463,0,0,0.0759185324447922,-0.112193499319788,0.0587526610020185,0,0,-0.0557297471569355,0,0,0,0,0,0.0634304590248047,0,0,-0.0114709973080142,0,0,0,0,0,0,0,0.0122828013545277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766336793396267,0.0518883219108443,0,0
X601939.CH.EQUITY,0.417323959413763,0,0,0.207150819377985,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.176922998827927,-0.229994640494861,0,0,0,0,0,0,0,0,0,0,0.237582814060463,0,0,0,0,-0.00796273165187596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10708440621395,0,0.0219484560930469,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297089615365372,0.0953061262242101,0,0,0.174401976655693,0,0,0,0,0,0,0,0,0.189423671940808,0,0,0,0,0,0,0.045298142425316,0,0,0,0,0,0,0,0,0,0,0,0,0.121978866959957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X601988.CH.EQUITY,0,0,0,0.379216028207765,0,0,0,0,0,0.333079171765412,0,0,0,0,-3.46944695195361e-18,0.211806120617428,0,0.137133226416714,0,0,0,0,0,0,0,0,0.0686328103993342,0,0,0,0,0,0,0,0,0,0,-0.505480906588612,0,0,0,0,0,0,0,0.0115282951429871,0,0,0,0,0.310953184543897,0
X600036.CH.EQUITY,0,0.0319374899259504,0,0,0,0,0,0,0.0103423779959767,0,0,-0.0293097365101464,0.203869458314598,0,-0.00934819354633218,0,0,0.10236421864072,0,0.212061711318115,0,0,0,0.0744543086902337,0,0,0,0,0,0,0,0.335228194356957,0,0,0,0,0,0,0,0,0,0.0267416264746967,0,0.147312544834379,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.156803205115886,0,0,0,0,0,0,0,0.359352891584599,0,0,0,-1.73472347597681e-18,0,0.0557597486500876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289536296671969,0,0,0,0,0,0,0.184371570358555,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.136050449594542,0,0,0,0,0,0,0,0,0,0,0,0,0.268238910132683,0,0,0,0.0280281740558295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323447042220575,0,0.164187433127229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
