,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.134572324745332,-1.38777878078145e-17,0,0,0,0,0,-0.00466589572196368,0,0,0,0,0,0,0,0,0,0,-0.0303110699565907,0.017610055187052,0,0.365083202352438,-0.17601723486262,0.452117670025933,0,0,0.249510494771606,-0.101702297963731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230617374378407,0
X601318.CH.EQUITY,0,0,0,0,0,0.308148402317449,0,0,0,-0.0737348737265386,0,0,0,0.0534779183294592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533639264652728,0.105520143008069,0,0,0,0,0.25610710662398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591151633192096,0
X601939.CH.EQUITY,0,0.0477464662959345,0,0.795752990356168,0,0,0,0,0,0.0469477058370551,0.0303012406457628,0,-0.0276129205894488,0.0207884446014588,0,0,0,0.0833882131072659,0,0,0,0,0.00108294326891653,0,0,0,0.0218902863070923,0,0,0,0.0221544143838738,0,0,0,0,0,0,0.0799686132173475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.938079152388926,0,-0.0936194722614016,0,0,0,0,0,0,0,0,0,0.0324811626836761,0,0,0,0.0265630485720432,0,0,-0.0157345415162332,0,0,0,0,0.0791543207866799,0,0,0,0,0,0,0,0,0.0756232186876793,0,0,0,-0.044796477930276,0,-0.0792816589462097,0,0,0,0,0,0,0,0,0,-0.0158648824052915
X601628.CH.EQUITY,0.0121755323367387,0,0,-3.46944695195361e-18,0,0,0,0,0,0.252642578792564,0,0.169289263771502,0,0,0,0,0,0,0,0.0619633981140368,0,0,0,0,-2.77555756156289e-17,0,-0.0666920952761814,0,0,0,0,0,0,0,0,0,0,0.506936950551918,0,0,0,0,0,0,0,0.0109444315621168,0,0.293397133758546,0,0,0.0517115631915824,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0
X601988.CH.EQUITY,0,0,0,0.0686241792514126,-0.0230853221984397,0,0,0,-0.0291643461948895,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0547528292388057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102241733765635,0,0,0,0.00136065442747654,-0.117030520497166,0,0,0.99663228907373,0.0209390122482628,0
X1299.HK.EQUITY,0,0,0,0,0.103878266859041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297225810007398,0,0,0,0,0,0,0,0,0,0,0.128775181350996,0.306677329030528,0,0,0,0,0,0,0,0,0.0343957612040148,0.0572413602937242,0,0,0,0.0510576275938725,0,0,0.105845703755728,-0.0307651039550716
X5.HK.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176403192462756,0,0,0,0,0,0,0,0.196251721402363,0.520384175303279,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.146574881351975,0.0813761492772666,0,0,0,0,0,0.124483672795518,0,0,-0.155289152205722,0.0327781449445207,0,0,0
X388.HK.EQUITY,0,0,0,0,0.145987963256957,0,0,0.222161263286931,0.0638606234768246,0,0,0,0,0,1.73472347597681e-18,0,-3.46944695195361e-18,0,0,0,0.0320575819166458,0.263859721318544,0,0,0.185591682441932,0,-0.124318170855809,0,0,0,0,0,0,0.104329525656968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218319259697974,0,0.263218904194069,0
X601658.CH.Equity,0,0.152405668051448,0.0803189286229394,0.176220785285835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617929080447063,-0.0132279553409547,0,0,0,0,0,0,0,0.160787935876822,0,0,0,0,0,0,0,0,-0.141568523750798,0,0,0,0.715979300360978,-0.0575350048175754,0,-0.226971722351903,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0424438868664018,0,0,-0.00476001000234686,-0.00745344452808718,0.0971560726502486,0.0399015446306411,0,0.373903863268267,0,0,0,0,0,0,0,-0.0453438050476444,0,0,0,0.0117613274627296,0,0,0,0,0,0,0,0,-0.0187258448970288,0,0.11347958767734,0,0,0,0.161966570124959,0.0294963938190287,0,0,0.0743249913120037,0,0,0,0.188465000989382,0,0,0,0.0965780268984002
