,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.141462326635194,0,0,0,0,0,0,0,0.124075953642791,0,0,0,0,0,0,0,0,0.207834329166734,0,0,0,0,0.282680526712407,0,0,0,0,-0.0398240774272095,0,0,0,0,0,6.93889390390723e-18,0,-0.0403635027533915,0,0.0420427830185951,0.467613762242794,0,0,0,0,-0.0133533169683989,0,0,0,0.0856463677413937,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0
X601939.CH.EQUITY,0,0,0,0.511160335930148,0.0219407850010062,0,0,0,0,0.339316590016575,0,0,0,0,0,0,0,0,0,0,0.117601023818209,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.160538563661763,0,0,0,0,0,0,0,0,0,0.00961876457118094,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207423828301876,0,0.033971543423516,0,0.670044338833568,0,0,0,0,0,0,0,0,-0.0897617774928051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121650820299228,0,0,0,0,0,0,0,0,0,0,0,0,0.0251092585206652,0,0,-0.161776506520014
X5.HK.EQUITY,0,0,0,0,0,0.145679048068106,0.398079196885295,0,0,0,3.46944695195361e-18,0,0,0,0,0.0838391440505854,0,0,-2.16840434497101e-19,0,0,0.0609610416038203,0,0,0,0.00624510890041647,0.0631030477567994,-0.192242667036372,0,0,0,0,0,0,0,0,0.0575391606673987,0,0,0,0.255918472635974,0,0,0,0,0,-0.160269345527044,0,0.087497172419144,0,0
X601988.CH.EQUITY,0,0,0.148375988145419,0,0.20737527993862,0,0,0,1.38777878078145e-17,0.0225492162535437,0,0,0,0,0.0856511844903713,0,0,0,0,0,-0.181647332384941,0,0,0,0.144245467047157,0,0,0,0,0,-0.073554515078172,0,0.17695406208285,6.93889390390723e-18,0,0,0,-0.0023283735967507,0,0.0734351653237294,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.229418127617835,0,0,0,0,0,0,0,0,0,0,0,0.192820862392031,0,0,0,0,0,0,0,0,0.0389463671319654,0,0.0439109237736585,-0.111389271232189,0.0930313602101662,0.042224715943014,0,0,0,0,0,0.517693954919478,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138895279575828,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144848151023959,-0.0878581696894754,0.00748172469182484,0,0,0,0,0,0.0864416798306587,0,0,0,0,0,0.297080236146939,0,0,0,0,0,0,0,0,0.0107734008043951,0,0,0,-0.0249814284678626,0,0,0,0,0.32084588567401,0,0,0,0,0,0.269486975147448,0.116188735129489,0,0.0575232104142335,0,-0.0101311968670907,0,0,-0.101872294125492,0
X601328.CH.EQUITY,0,0,0.189989749907443,0,-0.0101126087370166,0,0,0.460197130443138,0,0,0,0,0,0.417397692929078,0,0,0,0,0,0,0.0477957452813122,0.107348647418092,0,0.00351126443360231,0,0,0,0,0,0,0,0,-0.146493453685533,0,0,0,0,-0.136531528230022,0,0,0,0,0,0,0,0,0,0,0,0,-0.138558666643293
