,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.52122334525572,0,0.075454508315567,0.0311461539672643,0.0922272113789712,0.0503485317784033,0,0,0,0,0,0,0,0.0257258394165924,0,0.0402574687510271,0,0.0628979027779268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726219135459521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493261771036558,0,0,0.0357354186812486,0,0,0,0,0,0.141362502316728,0,0,0,0,0,0,0,0,0,0.01314432266751,0,0,0,0.0113374551164021,0,0,0.15909497103578,0.0505780533739535,0,0,0,0,0,0,0,0,0,0,0,0,0.0547921493347635,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0
X601288.CH.EQUITY,0.311511323817542,0.0906885065697238,0,0,0,0.108215395003642,0,0,0,0.0742752345453351,0,0,0,0,0,0,0.176689772424442,0,0,0,0,0,0,0,0,0,0,0,0.0911364878006846,0.00990192804999378,0.0819179561011116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711701503080335
X5.HK.EQUITY,0,0,0,0,0,0.519219041855064,0,0,0,0,0.143753731144761,-0.244061879269416,0,0,0.169042310358329,0,-0.269145629427417,0.564250385218491,-0.302224020179851,0,0,0,-0.0951041010110026,0.397622688225432,0,0.193012753678704,0,0,-0.24005053838407,0.133493234221924,0,0,0,0.12164879740125,0,3.46944695195361e-18,-0.104755491248433,0,0,0,0,0,0,0,0,-0.334870309572232,0,0,0,0,0.121710371056202
X601988.CH.EQUITY,0,0,0,0.215791386941004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315304289040518,0.0763833323377082,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0145345633584075,0,0,0,0.111554750469856,0,0.207622661868983,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0.0600926626792943,0
X601628.CH.EQUITY,0,0,0,0,0.0814392783699326,0,0,0,0,0,-2.77555756156289e-17,0.00889742331965035,0.246024640835353,0.0263066505828404,0,0,0,0,0,-0.0637181183470601,0,0,0,0,0,0,0.16276006284523,0,0,0,0,0.227639382071941,0,0,0,0,0,0,-0.0413959054384799,0,0,0.214740664993723,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849180223307217,0,0,0,0.0365175015799242,0.0101700461585431,0,0,0,0,0.113621111982397,0,0,0,0,0,0,0.0227380800636844,0.187042302079014,0,0,0,0.0282898607354132,0,0.0620671439992427,0,0,0,0.0868536632388358,0,0,0,0,0,0,-0.00530979039749509,0,0.155179211261512,0.211330254836009,0,0,0,0,0,0,0,0,0,0
