,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.125975091683489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398478088786153,0.311155177307819,0.0094317255191765,0,0,0,-0.0860064849403015,0,0,0.273941585886884,0,0,0,-0.272272063792249,0,0,0,0,0,0,0.0183086689330626,0,0,0,0,0,-0.268302050014822,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.185644009953535,0,0,0,0,0,0,0,0,0,0,0,0.0532199487152397,0.0939353621098084,0,0,0,0,0,0,0,0,0.0199549474211488,0,0.0687502677908277,0.00416758173208047,0,0,0,0,0,0,0.232605276501998,0,0,0,0,0,0,0,0,0.0759764401390574,0,0,0.217929728170683,0,0.105664709252582,0
X601939.CH.EQUITY,0,0.00324375775340077,0,0.81350965303668,0,0,0,0,0,0,0,0,0,0,0,0.0312624792414702,0.123248248315062,0,0.0255721795008527,0,0,0,0,0,0,0,0.0262663751456256,0,0,0,0,0.0300271629520119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143443530557933,0,0,0.0117284209182122,0
X601288.CH.EQUITY,0,0,0.883169523124542,0,-0.115935801053919,0,0,0,0,0,0,0,0,0,0,0.0459247278934516,0.0407312438978444,0,0.157913920098446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120012516888441,-0.108598313285086,0,0,0,0,0,0,0,0,-0.0355764959630043,0,0.0176392768916933,0,0
X601628.CH.EQUITY,-0.0105326111450755,0,0,0,0,0,0,0,0,0.0395579382244896,0,0.408236251690061,0,0,0,0,-0.02981543924174,0,0,0,0,0.12534768109319,0,0,0,0,0,0,0,0,0,0,0,0,0.485408713268344,-0.127015825450503,0,0,0,0,0,0,0,0,0.0103198195303384,0.087265846664604,0,0,0,0,0,0.0902286503866986,0
X600036.CH.EQUITY,0,0,0.408792768371138,0,0,0,0,0,0.0248230589317195,-0.00639779235403669,0,0,0,0,0,0,0.106788623665462,0,0,0.00488779333019886,0.012687406228952,0,0,0,0,0,0.191709763980057,0,0,0,0,0.123094184835063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0682146186314049,0.128618642018216,0,0,0,0,-0.0387956601468709,-0.0669254292010349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110261461849518,0,0,0,0,0,0,0,0,-0.0362324913625558,1.06249350076664,0.0224919765140405,0,0
X1299.HK.EQUITY,0,0,0,0,0.23857691991054,0,0,0,0,0.199872336336655,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219004529123539,0.0574558562432987,0,0.411228924216173,0.192618629651725,0,0.115974793791626,0.167341275572027,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941920023071508,0.0784637624050069,0,0,0,0,0,-0.0377958075168771,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142568850026,0.283522095370287,0,0,0,0,0,0,0,-0.223669527525042,0,0,0,0,0,0,0,0,0.0331608564685052,0,0,0,0,0.365819355498335,0,0,-0.0325994550992223,-3.46944695195361e-18
X388.HK.EQUITY,0,0,0,0,0.278649015165657,0,0,0,0.0891605837661577,0,0,0,0,0,0,0.101393859860282,0,-0.389611254916033,0,0,0,0,0.271376624007478,0,0.221036796514177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165291376105358,0,-2.77555756156289e-17,0.219768426865488,0,0,0,0,0,0.0669033390411604,0
