,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0647474317140886,0,0,0,-0.0357554684544821,0,0,0,0,0,0,0,0,0.340858575210664,0,-0.143530137424188,0,0,0,0,0,-0.154380306978789,0,0,0,0,0,0,0.106960565622489,0,0,0.678462702353186,0,0,0,0,-0.0149223232020456,0,0,0,0,-0.0317511644732203,0.0548918243812141,0,0.0581455720283121
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.242854915957837,0,0,0,0,0,0,0,0,0.0409942319413862,0,0,0,0,-0.010925723354088,0,0,0,0,0,0,0,0.0577012449794614,0,0,0,-0.16360667871981,0,0,0,0,0,0,0,0,0,0,0.0491651805664073,0.0804234992880227,0,0.515970959055284,0,0,0,0,0,0,0,0,0,0.115985982415028,0
X601288.CH.EQUITY,0,0,0,0,-0.167409974953945,0,0,0,0.121156846811637,0.00593755792121821,0.409135828792813,0,0,0.218973804874298,-0.0869410546606152,0,0,0,0,0,-0.108388896086615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499301579410473
X5.HK.EQUITY,0,0,0,0,0,0.146975562516971,0,0.213117853744619,0,0,0.113426015963513,0,-0.00367762310870028,0.214577088881022,0,0,0,0.0738757797891203,8.67361737988404e-19,0,0,0,0,0,0,0,0.0216362587975606,-0.168530223259163,0,0,0,0,0,0,0,0,0,0.129650454752782,0.0971025370188764,0,0,0,0,0,0,-0.0966410491647476,0,0,0.154726767859083,0,0,0
X601988.CH.EQUITY,-0.0477095206615048,0,0,-0.0457377014213436,0.40897466130311,0,0,0,0,0,0,0,0,0.0228845032931264,1.73472347597681e-18,0,0,0.0507518412014197,0,0,-0.161934508969601,0,0,0,0.320527124321275,0,0,0,0,0,0,-0.353026729441492,0,0,0,0,0,0,0,0,0,0,0,0,0.0260742301715587,0.123683422273152,0,0,0,-0.0272549002862597,0.0157178906227013,0
X600036.CH.EQUITY,0,0.124758867563996,0,0,0,0,0,0,0,0.479867747497688,0,0,0,0,0,0,0,0,0,0,0.220869763507235,0,0,0,0,0,0,0,0.120864514852061,0,0,0,0,-0.224117476003895,0,0,-0.139525153668378,0,0,0,0,0,0,0.218068692373469,0,-0.0136163118440972,0,0,0,0,0,-0.00566469010575358
X1299.HK.EQUITY,0,0,0,0,0.225668971241269,0,0,0,0,0,0,0,0,0,0,0,0,0.12001511869163,1.73472347597681e-18,0,0,0,0,0,0,0,0.182760009005399,0.0230844777565552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121885204531885,-0.123240263861947,0,0,0.136545277738468,0,0,0,0.116703422037863
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,0,-0.0891708610254628,0
X601328.CH.EQUITY,0,0,0.0301144242458732,0,-0.106721966620091,0,0.575670492001097,0,0,0,0,0,0,0,0,0.0149866055273851,0,0.181592112565245,0,0,0.152482531429512,0,0,0,0,0,0.242999391861839,0,0,0,0,0,0,0,0,0,0,-0.163942614916565,0,0,0,0,0,0.147430470083507,0,-0.0320981423969336,-0.230205820872312,0,0,-0.0767313868199224,-0.146712320315337,0
