,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0178428861483956,0,0.00611693821161674,0,0,0,0,0,0,0,0.466474144582591,0,0,0,-0.0967593750606038,0,0,0,0,0,0,0,0,0,0,0,0,0.0504014940409347,0,0,0,0,0,0.062171046387834,0,0,0.0893716535472891,0,0,0,0,0.209512245134931,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.112004801714508,0,0,0.290635156175979,0,0.225598136687502,0,-0.0426571463510644,0,0,0.0460782717278061,0,0,0,0.113575303271683,0,0,0,0,0,0,0,0.0803485027562495,0,0,-0.00606444957729883,0,0,0,0,0,0,0,0,0,0,0,-0.11647780747685,0,0.384080060747653,0,-0.0510809688378008,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265209755821037,0,0.227948653968404,0,0.129897400052112,0.283202544164106,0,0,0,-0.163822172349202,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0857259710235704,-1.73472347597681e-18,0,0,-0.177085696517578,0,0,-0.0205646313856612,0,0,0,0,0,0,0,0,0,0,0,0,0.154022270278252,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157886678046676
X5.HK.EQUITY,0,0,0.0379745992242306,0.20709611274746,0,0.145183297872254,0,-0.359510934575151,0,0,0,0,0.0653282016766141,0,0,0,0,0,0,0,0,0.388111905504806,0,0,0,0.453099622397631,0,0,0,0,0,0,0.0710302102064928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293101659321,-0.0894908658029128,0,0,0,0
X601988.CH.EQUITY,0.223604690311977,0.0849603344701367,0.32727168550718,0,0,0,0,0,0.116276571453208,0,0,0.145498627873021,0,-0.225171440217728,0,0,0,-0.110869925004371,0,0,0,0,0,0.143276564960043,0.0805622188699482,0,0,0.133238882669947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323364962249293,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718804044341465,0,0,-0.0225449142249225,0,0.0286270628842579,0,0,0,0.312752994377837,0,0.126977119583311,0,0,0,-2.77555756156289e-17,0,0.151992954448724,0,0,0,0,0,0,0,0,0,0.0419347423669802,0,0,0,0,0.101675196038866,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.08846494413074,0.343831952674672,0,0,0.240410772515963,0,0,0,0,0.0764731803502305,0,-0.167466149475912,0,0,0,0.0415993604671405,0,0.0615305158222182,0,0,0,-0.136054811711851,0,0,0,0,0,0.118964357692414,0,0,-0.0796150909347483,-1.38777878078145e-17,0,0,0,0,0,-0.110310793439946,0,0,0,0,0.0644476052259656,0,0,0,0,0.126064669081926,0,0,0.0163776131178343,0.0815735299193885,0.121192133167252
X601658.CH.Equity,0,0,0,0,0,0,-0.271721277120648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571817175394227,0,0,0.254200070057138,0,0,0,0,0,0,0.0823700452358593,-0.346442509085442,0.237582684535169,0,0,0,0,0,0,0,0,0,0,-0.0286046958580659,0,-0.180125158148159,0,0,-0.512366777192232
X601166.CH.EQUITY,0,0,0.116155785399102,0,0,0,0.380036724642494,0,0,0,0,0,0,0,0.0418291844443508,1.0842021724855e-19,0,0,0,0.0969666466310375,-0.00247360134640059,0,0,0.0813169351727509,0,0,0,0,0.222920655823415,0,0,0,0,0,0,0,0,0,0,0,0,0.15938709223935,0,0,0,0.0323929708282517,0,0,0,0,0,0.0706986855114855,0
X601328.CH.EQUITY,0,0,0,0,0,0.0366924599469316,0,0,0,0,0,0,0.571194737159502,0,0,0,0,0,0,0,0,0,0.216843400334601,0,0,0,0,0,0.0200969219760781,0,0,0,0,0.0260757188681818,0,0,0,0,0,0.114028008982052,0,0,0,0,0.0108667002161948,0,0,0,0,0,0,0,0.00864359005026062
X600000.CH.EQUITY,0,0.0473708900325736,0,0,0,0,0.2911536499513,-0.0425085081252546,0.0230582668898906,0,0,0.303512830020107,0,0,0.126165342610464,0,5.42101086242752e-20,0,0,0,0,0,0,-0.1156090410303,0,0,0,-1.0842021724855e-19,0.0006868811167949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134786862733833,0.0701953186037496,0.0587587991118657,0,0,0,0,0,0.0323162348267961
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475384332020099,0,0.00288525065401421,0.0759077336751297,0,0,0,0,0,0,0,0,0,0.511634354584796,0,0,0,0,0.125448139932204,0,0,0,0,0.00869557930699441,0.0977126400860963,0.0744371410212847,0,0,0,0,0,0,0,0,0.0454838766033034,-0.144113602036598
X000001.CH.EQUITY,0,0.0461173857714361,0.0480881826605185,0,0,0,0.172758849074611,0,0,0,0.172477195855827,0,0,0,0,0,0,0,0,0.131832022602589,0,0.00339321915272749,0,0.0686792002691008,0,0,0.155155568361437,0,0,0,0,0,0,-0.141704460950343,0,0,0,-0.187590408421316,0,0,0,0,0,0,0,0,0.21855928143838,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.292076259019175,-0.012144550212606,0.270594043790769,0,0,0,0,0,0,0.0169747168146054,0,0,0,0,0,0.231309681416872,0,0,0.00393278363896902,0.174523122007102,0,0.251745919373056,0,0,0,0,0,0,0,0,0,0.0919088878929889,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.226823338336411,0,0,0,0,0,-0.0359752811902997,0,0,0,0,0,0,0,0.0947282675895728,0,0,0,0,0,0,0,0.297916115625485,0.0341867616987044,0,0,0,0,0.233685665008438,0,0.33636201358522,-0.0217638623538312,0,0,0,0,0,0,0.0331469455814285,0,0,0,0,0,0,0,0,0,0,0.108875569894726
X688.HK.EQUITY,0,0,0,0.0716767685177357,0,-0.106188556056256,0,0,0.0923119994157647,0,0,0,0,0.294699713949008,0,0,0.371142767074156,0,0,0.162917985319713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338582246892956,0,0,0,0.395739244087069,0,0,0,0,0,0,0,0,0,0,0.058759422346321
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588738828349785,0,0,-0.191229811141894,0,0,0,0,0,0,0,0,0,0.0332728889234974,0,0,0,0,0,0,0,-0.146031794772537,0.229262149016109,0,0,0,0,0.315904319204568,0,-0.0374701638928579,0,0.146207964976216,0,0,0,0,0.147123444246228,0,0.0327057195034329,0
X388.HK.EQUITY,0,0,0.126387822581366,0.17040719068994,0,0,0,0.277903145228236,0,0,0,0,0,0,0,0.0314689420421942,0,0.0422675012739682,0,0,0,0,0,0,0,0,0,0.219713597292033,0,0,0,0,0,0,0,0.03361842455599,0,0,0,0,0,0,0,0,0,0,0,0.0582135380093122,0,0,0,0,-0.0152192394449112
X600030.CH.EQUITY,0,0,0,0,0,0,0.0743025192627258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480422656862034,0.0328823073649654,0.0337879939900923,0,0,0,0.115010476010851,0,0,0,0,0,0,0,0,0,0.220999337494886,0,0.0988772800402161,0.206721545554061,0,-0.0892913932669432,0
X11.HK.EQUITY,0,0,0,0,0.147804996336603,0,0,0,0,0,0,0,0,0,0,0,0,0.0581934428712262,0,0,0,0,0,0,0,0.474475004603645,-0.0746967059742528,0,0,0,-0.0974675253754894,0,0.290360279842804,0,0,0,0,0.171601667981494,0,-0.0432684501134025,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119472791039108,0.132502830752534,0,0,0,0,-0.042205753060177,0,0,0,0,0,0,0.228565228869594,0,0,0,0,0,0,0,0,0,0,0.161374071880432,0,-0.0991773253601358,0,0,0.0604262963513231,0,0,0,0,0.245590411742897,0,0,0,0,0.0279850490574042,0,0
X267.HK.EQUITY,0.233375181925389,0,-1.73472347597681e-18,0,0,0,0,0,0.0162699163668223,0,0.00777778161310356,0,0,0,0.0538102508971798,0.0524533973228797,0,0.0554143305125353,0,0,0,0.549537314209249,0,0,0,0,0,0.279871814369803,0.0247974501864229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831907395556963,0,0
X600016.CH.EQUITY,0,0.00820269494382869,0,0,0,1.38777878078145e-17,0,0,0,0.0642707426976572,0,0.35695295020192,0.169614737796279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125210824193025,0,0,0,0,0,0,0,0,0,0,0,0.18657517875005,0.15327837701305,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0215531842658638,0.194307096061907,0,0,0.232892979787935,0,0,-0.0838657493296775,0,0,0,-0.0170704258426045,0,0.0170519045539844,0,0,0,-0.0353579714117084,0.298601666227458,0.119334267603809,0,0,0,0,0,1.73472347597681e-18,0,0,0.220011726088437,0,0,-0.0263665397833786,0,0,0,0,0,0,0.0762558369363815,0,0,0,0,0,0.0246670035627375,0,0,0,0,-0.0377299743167948
X1109.HK.EQUITY,-0.085708119723567,0,0,0,0,0,0,0,0,-0.272951966492259,0,0,0,0,0.0158558853017946,0,0,0,0,0,0,0,0,0,0,0,0,0.441463612858095,0,0,0,0,0,0.174597990795557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146536515694627,-0.220204854814457
X2007.HK.EQUITY,0,0,0,0,0,0.101056002686578,0,0.275882512094671,0,0.0291281515258747,0,0,0,0.0263337919305526,0,0,0.031441613182929,0.0198343533400836,0,0,0,0,-0.0298182416714133,0,0,0,0.420812146424083,0,0,0,0,0,0.0380792120061872,0,0,0.0194776664989134,0,0.109562468684071,0,0,-0.0132446960505182,0,0,0,0,0,0,0.0653688828168086,0,0,-0.0938182011843651,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.104704063975053,0,0,0,0,0,0.240621631075088,0,0,0,0,-0.054727914065117,0,0,0.196880810285687,0,0,0,0,0,0,0,0.17162538896119,0,-0.0768198120307919,-0.0869814691496025,0,0.198746231901597,0,0,0,0,0.0376724668584373,-0.0125098647214723,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0225065632628529,0,0,0,0,0,0.0202498336990056,-0.0781464214869929,0.0895438025822896,0,0,0.11051235672176,0,0,0.0837447507957146,0,-0.041829832126711,0,0,0,0,0,0,0.013892109021858,0,0,0,0,-0.200114521883546,0,0,0,-0.0601805567468612,0,0,0,0,0,0,0.173126117788879,0.355211095090604,0.114239729579644,0,0.0534382462490725
X600048.CH.EQUITY,0,0,0,0,0.273530714866706,0,0,-0.0942612739426901,-0.329239231003173,0,0,0,0,0.21085366359456,0,0,0.0214676677036613,0,0,0,0,0,0,-0.0232290262194929,0.0246453932671221,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.181082374787853,0,-0.0588795337448729,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.115631371236333,0,0,0,0,0,0,0,0,0.106750047973873,0,0,0,0,0,0,0,0,0,0.0516910810483894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214708319299849,0,-0.113671380365861,0,0,0.33620192033468,0,0,0,0,0,0,0,-0.0677927911645461,-0.182905289440857,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.167395561717127,0,-0.115875585449147,0,0,0,0,0,0,0,0,0,0,-0.0775232696528642,0.44352226220265,0,-0.57077609226482,0,0,-0.0700230777047213,0,0,0,0.0198538716349377,-1.0842021724855e-19,0,0,0.0233876896875029,0,0.142359484074322,0.385111570769974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165177261014199,0
X12.HK.EQUITY,0,0,0.108893936649218,0.127138222657991,0,0.0429397064432721,0,0.36627066620265,0,0,0.0758924548379513,0,0,0,-0.200808312243372,0,0.12170465048297,0.178462973628312,0,0.074992942603738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19466452039986,0.170213779876098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.305375867138804,0,0,0,0,0.113581685177575,0,0,0,0,0,0,0,0.305402767695033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789182639853127,0,0,0,-0.147168377841716,0,0.0367749271940086,0,0,0,0,0,0,0,-0.0326662904978135,-0.0893212208104437,0,0,0,0,-0.0932316766521711,0.161806274320607
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0251779986310787,0,-0.129270885022958,0,-0.0376330050075012,0,0,0.422677003686825,0,0,0,0,0.0313841595084024,0,0,0,0.405240004398973,0.0135589861458451,0,0,0,0.078048853825776,0,0.0384980288672261,0,0,0,0,0,0,0,0,0.259359338378947,0,0,0,0,0,0,0,0,0,0,0,-0.0306658207478603,-0.010380879933945,0
