,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.177943930816236,0,0.183087027923947,0,0.159030028010157,0,0,-0.0642153644148134,0,0,0,0,0,0,0,0,0.0727321157589445,0,0,0.139836761853834,0,0,0,0,0,0,0,0,0,0,0,0,0.0669722443611902,0,0,0.00894465149690162,0.0282233342240711,0,0,0,0,0,0,0,0,0.172198260136791,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0,0.142608837923333,0
X601939.CH.EQUITY,0,0,0,0,0.139613537493241,0,0.349691500406447,0,0,0,0,0,-0.164513697319903,0,0,0,0,0,0,0,0.0136592432497357,0,0.590983813536246,0,0,0,0,-0.0171387688039873,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252690448740568,0,0,0,0,0,0,0,0,0,-0.12209993608957,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0915573258139144,0,0,0,0,0,0,0,0,0,0,0.220785504097589,0,0,0,0,0,0,0,0.0855709326960855,0,0,-0.197069838557664,0.134998858578944,0,0,0,0,0.382629677992005,0.230828776966133,0,0,0,0,0,0,0,0,0,0,0.0708739676211683,0,0,0,0,0,0.0164806993791813,-0.118352206886097
X601288.CH.EQUITY,0.0836029731983224,0,0,0,0,0,2.16840434497101e-19,-0.0116105129057124,0,0.0110707037047388,0,0,0,0.0416475034114372,0,0.453472228124078,0,0,0,0,0,0,0.321431085696956,0,0,0,0,0,0,0.00073455492263089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261041758277658,0,0,-0.0157154031784511,0,0,-0.0604665517711859,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.297668767287609,0,0,0.247309197751997,0.2024633832427,0,0,0,0,0,0,0,0,0,0.0377086302632473,0,0,0,0,0.166318616350696,0,0,-0.0210615501951085,0,0.0813648416941625,0,0,0,0,0.104348311008156,0,0,-0.00706273967258641,0,0,0,0,0,0,0,0,0,-0.115022648419587,0,0,0,0,0,0,0.0837571158895965,0,0.0602971210352913
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.359605608891319,0,0,0,0,0,0,0,0.0314449119357348,0,-0.0355602795308649,-8.50576663808528e-05,0,0,0.0667636207393546,0,0,0.226803709635532,0,0.0233509811915151,0,0,0,0,0,0,0,0,0,0,0.0911761971948883,0,0.0809416068395638,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.125129473331463,-0.156374722379288
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623335477766232,0,0,0,0,0,0,-0.153051659461036,0,0,0.0273974911677501,0,0.0161546575391999,0,0,0,0,0.124456239162367,0.448635263516939,0,0,0,0.134122127655794,0,0,0,0,0,0,0,-0.175581255955697,0,0.257730507371999,0,0.23252051190948,0,0,0,0,0.174193275497976,0,0,0,0
X388.HK.EQUITY,0,0.179295675729888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142197746353468,0,0,0,0,0,0,0,0.290449920212632,0,0.215855309117607,0,0,0.14250016190389,0,0,0,0,0,-0.105935056528162,0,0,0.253738476212488,0,0,0,0,-0.0642612674956134,0,0
