,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.112174311292499,0,0.0427257073846621,0,0,0,-0.0853351534813002,0,0,0,0.504081992752884,0,0,0,-0.0611712328547863,0,0,0,0,0,0,0,0,0,0,0,0,0.0404685758847464,0,0,0,0,0,0,0,0.0836692895506957,0,0,0,0,0,0.219019191065744,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0
X601939.CH.EQUITY,0.328695272103052,0,0,0.292483796486764,0,0.0892447473999716,0,-0.0475376205222567,0,0,0,0,0,0,0.136760588285546,0.0323144216335104,0,0,0,0,0,0,0,0.0719155840800951,0,0,0,0,0,0,0,-0.0111871526576743,0,0,0,0,-0.108556578534216,0,0,0.333888998964253,0,0,0,6.93889390390723e-18,0,0,-0.0403619956479476,0,0,0.0117958179877688,0,0,0
X601288.CH.EQUITY,0.47512807331369,0,0.0906745101942962,0,0,0.183020027767191,0,0,0.0303554884963109,0,0,0,0,0,0,0,0.0352970527011732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177566533537231,0,0,0,0,0,0,0,0,0.144356099692375,0,0,0,0.0522745384824112
X5.HK.EQUITY,0,0,0.0608713421027022,0.233642295340788,0,0.127526200443523,0,-0.398750741965303,0,0,0,0,0.107385913575741,0,0,0,0,0,0,0,0.413055463147095,0,0,0,0,0.490696071780317,0,0,0,0,0,0,0,0.100024242139105,0,0,0,0,0,0,0,0,0,0,-0.189719609443137,0,0.11911146561562,0,-0.00517673468448884,-0.000619153515327609,0,0,-0.00670863152140705
X601988.CH.EQUITY,0.230265235122511,0,0.220369697885484,0,0,0,0,0,0.10076963795983,0,0.0813787625027838,0.0861542408518896,0,-0.294436414490235,0,0,0,0,0,0,0,0,0.0376831307652564,0.237360293999555,0,0,0,0.117273579679209,0,0,-0.0367376042962049,0,0,0,0,0,0.0089223352577401,0,0,0,0,0,0,0.0934271011446419,0,0,0,0,0,0,0,0.0463003987944813,0
X600036.CH.EQUITY,0,0,0,0,0.108607094601956,-0.0512776399796666,0,0.255985211366927,0,-0.0451064010274785,0.0108255298348332,0,0.346780118080099,0,0.244803759865918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767274984669077,0,0,0.0831207464242395,0,0,0,0.123689460642461,0,0.0386134134187883,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.111580115002323,0.340726408503819,0,0,0.251789997143848,0,0,0,0,0.0630115818093178,0,0,0,0,0,0,0,0.0834223162585774,0.0806435883366112,0,-0.117509008286357,0,0,0,0,0,0,0.0615719229504804,0,0,-0.123128021298044,0,0,0,0,0,-0.0754669488689715,0,0,0,0,0,0.00482469214009801,0,-0.0572691695912315,0,0,0,0,0,0,0.0934766566679893,0.148426633890769
X601658.CH.Equity,0,0,0,-0.0034623935689207,0,0,-0.280070678395136,0,0,0,0,0,0,0,0,-0.0924224486813731,0,0,0,0,0,0,0,0.507069778966462,0,0,0,0.225808357112976,0,0,0.212029662500417,0,0,0,0.034461161093471,-0.440349637232807,0,0.281452282026479,0,0,0,-0.0632387696029058,0,0,0,0,0,0,0,0,0,0,-0.507968025630409
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0136020393698904,0,0,0,0,0,0,0.586425622592023,0,0,0,0,0,0,0,0,0.199416490673636,0,0,0,0,0,0,0,0,0,0,0.0295826529001391,0,0,0,0,0,0,0.127792477567423,0,0,0,0.0371789607705411,0,0,0,0,0,-0.0215888425923305,-0.0101172585816552,0,0.0239706379892397
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134526039657,0,0,0,0,0.435998595640469,0,0,0.0120924800730378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806774727764077,0,0,-0.0395590531924214,0,0,0,0.0434996163109563,0,0,0,0,0,0,0,0,0,0,0,0.0470204797563194,0,0.169054516089695,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0151231392886741,0,0,0,0,0,0,0,0,0,0,0,0,0.326536306558464,0,-0.10839748823316,-0.0295769463285312,-0.0441191445004322,0,0.125470915947533,0,0,0,0,-0.049141872510631,0.265631734489171,0,0,0,0,0.171186047653781,0,0,0,0,0.121829519935092,0,0,0.0721154128390428,0,0,0,0,0,-6.93889390390723e-18,0,0.0345787357445183,-0.0705880033168271
X000001.CH.EQUITY,0,0.0472862716478181,0.0843807540415945,0,0,0,0.0734810389419772,0,0,0,0.16485374733673,0,0,0,0,0.0751331297110099,0,0,0.0020239922377413,0,0.136842915222309,0,0,0,0,0,0.165064926736363,0,0,0,0,0,-0.185001882841456,0,0.0863413795151829,0,-0.16137479941922,0,0.0453783846121951,0,0,0,0,0,0,0,0,0.276963185819883,0,0,0,0,8.67361737988404e-19
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.218899109559267,0,0,0,0,0,-0.0350279535558959,0,0,0,0,0,0,0,0.0948345890794165,0,0,0,0,0,0,0,0.303643792936986,0.0351574241235449,0,0,0,0,0.239312346694456,0.340171401327913,0,-0.021760579442815,0,0,0,0,0,0.0335299613577493,0,0,0,0,0,0,0,0,0,0,0,0.106680595371922
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0413217420666141,0,0,0,0,0.0711021532691106,0,0,0.125956537693221,0,0.228471510481979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20554953887918,0,0,0,0.385818023359859,0,0,0,0,0,0,0,0,-0.060828076112351,0,0,0
X388.HK.EQUITY,0,0,0.188880166740562,0.0837601221641642,0,-0.0210427703874591,0,0.263577614078303,0.0137751678522693,0,0,0,0,0.0346772488637186,-0.0284285030101135,0,0,0.0837669742119134,0,0,0,0,0.0510543114948258,0,0,0,0,0.201872400757645,0,-0.0115959545779187,0,0,0.0505525341851654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650414509353197,0.0116150164035231,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127561297735475,0.0080750330163648,0,-0.0411105918059558,0,0,0,0,0,0,0,0.0980726404829175,0,0,0,0,0,0,0,0,0.0939539992067966,0,0.281722562982209,0,0,0,0,0,0.210487997305682,-0.15018752497029,0,0,0,0,0,0,0,0,0.0641514499623302,0
