,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.111067271933887,0,0.0506180207858658,0,0,0,-0.0758131974349796,0,0,0,0.482548243403526,0,0,0,-0.0723965753945191,0,0,0,0,0,0,0,0,0,0,0,0,0.0567684273278802,0,0,0,0,0,0,0,0.0897155925666195,0,0,0,0,0,0.218744710271238,0,0,0,0,0,0,0,0,0,8.67361737988404e-19
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0,0
X601939.CH.EQUITY,0.328709131018529,0,0,0.292469787510607,0,0.0892531737278822,0,-0.0475352302969624,0,0,0,0,0,0,0.136765762944787,0.0323142978978765,0,0,0,0,0,0,0,0.0719084788545062,0,0,0,0,0,0,0,-0.0111854054024864,0,0,0,0,-0.108556435971908,0,0,0.333886965135557,0,0,0,0,0,0,-0.0403699707745563,0,0,0.0118008986440403,0,0,0
X601288.CH.EQUITY,0.371817759187774,0,0.124093206970323,0,0,0.235339138024466,0,0,0.111772835792096,0,0,0,0,0,0,0,0.064590023539239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110240781507353,0,0,0,0,0,0,0,0,0.177083471414131,0,0,0,0
X5.HK.EQUITY,0,0,0.059631004217452,0.23067294238305,0,0.126700655208888,0,-0.406856709513077,0,0,0,0,0.109778217523359,0,0,0,-3.46944695195361e-18,-0.00120519711061922,0,0,0.413142426456113,0,0,0,0,0.499786530106282,0,0,0,0,0,0,0,0.100503751013803,0,0,0,0,0,0,0,0,0,0,-0.200285742637685,0,0.1153091714084,0,0,0,0,0,-0.00666097518856831
X601988.CH.EQUITY,0.230272621616944,0,0.220359207484968,0,0,0,0,0,0.100760906001706,0,0.0814145572561433,0.0861182687046557,0,-0.294408420941358,0,0,0,0,0,0,0,0,0.0377157653197888,0.237362304861878,0,0,0,0.117226472518567,0,0,-0.0367558087180447,0,0,0,0,0,0.00891885393878497,0,0,0,0,0,0,0.0934356002511405,0,0,0,0,0,0,0,0,0.0462980398878695
X600036.CH.EQUITY,0,0,0,0,0.108608817530318,-0.051281665195755,0,0.255988510949749,0,-0.0451076582029868,0.0108249966686236,0,0.346783313875545,0,0.244802810912885,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0767237501831317,0,0,0.0831202084560715,0,0,0,0.123688185665351,0,0.0386160499741367,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.209216254711726,0.266321117241378,0,0,0.156305746025436,0,0,0,0,0.0271286210306653,0,0,0,0,0,0,0,0.0710707640368365,0,0,-0.17906786084135,0,0,0,0,0,0,0.265385773144113,0,0,-0.32270154152984,0,0,0,0,0,-0.0840922317952003,0,0,0.0349688226678633,0,0,0,0,0,0,0,0,0,0,0,0,0.0523892873930483
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127660238268248,0,0,0,0,0,0,0,0.303156478002905,0,0,0,0,0,0,0.0128500202228582,-0.0124170906517665,0,0,0,0,0,0,0,0,0,-0.217361749121131,0,0,0,0.0443154992322094,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0265827394930675,0,0,0,0.447801021795628,0,0,0,0,0,0,0,8.67361737988404e-19,0.247133833805411,0,0,0,0,0,0,0,0,0,0,0,0,0.0484461887782821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177314764145737,0.00864050225752325,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.529353400964213,0,0,0,0,0,0,0,0,0.183216002487695,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.044657361684441,0,0,0,0,0,0,0.127612141961638,0,0.035731692696351,0,0.078388362437773,0,0,0,0,0,-0.0316411462275237,0.0176518129482935,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.159134003183272,4.33680868994202e-19,0,0,0,0.4359987414465,0,0,0.0120925411786392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806778397508748,0,0,-0.0395585446702617,0,0,0,0.0434998016907057,0,0,0,0,0,0,0,0,0,0,0,0.0470206111080172,0,0.169054808782197,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234068932042328,0,-0.0551028251946037,0,-0.0119830357518757,0,0.130544435916995,0,0,0,0,-0.126331738253357,0.328981734714087,0,0,0,0,0.163975945083553,0,0,0,0,0.0942914921719495,0,0,0.0920505978387863,0.021490409887665,0,0,0,0,-6.93889390390723e-18,0,0,0.000710877388088137
X000001.CH.EQUITY,0,0.0472862716478182,0.0843807540415945,0,0,0,0.0734810389419771,0,0,0,0.16485374733673,0,0,0,0,0.0751331297110098,0,0,0.00202399223774135,0,0.136842915222309,0,0,0,0,0,0.165064926736363,0,0,0,0,0,-0.185001882841456,0,0.0863413795151829,0,-0.16137479941922,0,0.0453783846121951,0,0,0,0,0,0,0,0,0.276963185819883,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.255046508734976,0,0.270757631479921,0,0,0,0,0,0,0,0,0,0,0,0.373124511730869,0,0,0,0.054429305558007,0.00940719760111864,0,0.190678658662865,0,0,0,0,0,0,0.0584114595624274,8.67361737988404e-19,-0.0471044523800251,0.182748399495945,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.285643693208571,0,0,0,0,0,-0.0860560456352014,0,0,0,0,0,0,0,0.0373920877745462,0,0,0,0,0,0,0,0.335082583308081,0.0304379745672448,0,0,0,0,0.228660536485317,0.211809168372264,0,-0.0767654057114888,0,0,0,0,0,0.0322365566941095,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,-8.67361737988404e-19,0,-0.0188231940319583,0,0,0.0807328131200249,0,0,0,0,0.0809039047827786,0,0,0.15648703171605,0,0.307410249923519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292722166889285,0,0,0,0.33642330430704,0,0,0,0,0,0,0,0,-0.143643818389033,0,0,0
X388.HK.EQUITY,0,0,0.188875822518528,0.0837927420754967,0,-0.0210643290273515,0,0.26354187915354,0.0137900519921271,0,0,0,0,0.0346730141155923,-0.0284238870521187,0,-1.73472347597681e-18,0.0837586537615658,0,0,0,0,0.0510702377833721,0,0,0,0,0.20188749154206,0,-0.0115864087311494,0,0,0.0505654218558596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065037697521251,0,0.0116173399909547,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127561325297039,0.00807503805114494,0,-0.0411110059570466,0,0,0,0,0,0,0,0.0980730860724655,0,0,0,0,0,0,0,0,0.0939546223829306,0,0.281722485490558,0,0,0,0,0,0.210487835864517,-0.150187581880485,0,0,0,0,0,0,0,0,0,0.0641510547309631
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770378284828845,-0.149520837455799,0,0,0,-0.00568920011765167,0,0,0.0498334415462038,0,0,0.0381002236365624,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.135975944306974,0,0,-0.232428684393692
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0827224913985036,0,0,0,0,-0.0393186674135454,0,0,0,0,0,0.428329269279839,0,0,0,0,0,0,0.0392060828617021,-0.130124308115316,0,0,0,0.0349076539440523,-0.0086167758136836,0,0,0,0,0.166771455882545,0,0,0,0.11146958363635,0,0,0,0,0,0.0150241097557563,0
X267.HK.EQUITY,0.129090961043695,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614203369865428,0.019979963312984,0.152379025808608,0,0,0,0,0.560922037365425,0,0,0,0,0,0,0.168974569738977,0,0.0615146066988012,0,0,0,0,0.0611579993062513,0,0,0,0,0,0,0,0.140569263871843,0,0,0,0,0,0,0,0.134969092257703,0,0.0411893284749446
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0509644378322654,8.67361737988404e-19,0.313473858153233,0.185263315587307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192881533471598,0,0,0,0,0.0390841042966804,-4.33680868994202e-19,0,0,0,0,0,0,0.195318858963253,0,0.0838752228087987,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,-0.0318556336827213,0,0,0.0786745910514632,0,0,0,0,0,0,-8.67361737988404e-19,0,0,1.73472347597681e-18,0,0,0,0,0.0853725974812197,0,0,0,0,0,0,0,0,0,0,0,0.108904726573976,0,0,0,0.386751889231136,0,0,0.0449614351239383,0,0,0,0,0,0,0.221339854965103,0,0,0,0,-0.118517101630312
X2388.HK.EQUITY,0,0,0,0,0.20033665339747,0,0,0.224656045320212,0,0,0,0,0,0,0,0,0.0268613359226668,0,0,0,0.200478710725724,0.0481659390297582,0,0,0,0,0,0,0.0159922371154581,0,0,0.184215735929419,0,0,-0.137490685040225,0,0.0591986607149184,0,0,0,0.103431343607046,0,0,0,0,0,0,0.116375385686768,0,0.0803872770701553,0,0,0
X1109.HK.EQUITY,-0.0998748998701738,0,0,0,0,0,0.0146468072161099,0,0,-0.190100192472096,0.0470906972243744,0,0,0,0,0.0539607773679272,0,0,0,0,0,0,0,0,0,0,0,0.615046155112789,0,0,0,0,0.0845831441786229,-0.252433582821997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736494374699444
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.20190607133986,0.0442253918621581,0.0707885402436041,0.00932714101309814,0,0,0,0.00818454669684558,0.000288841376072419,0.205335383824792,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.186814566492983,0,0,0,0,0,-3.46944695195361e-18,0.0364460451265348,0,0.0512706624720385,0.0764247795156855,0,0,0,0,0,0.022999461859851,0,0,0,0,0,0,0,0.140374715963868,0,0
X601818.CH.EQUITY,0,0.0118635889105373,0,0,0,0,0,0,0,0,0,0,0.167997120295489,0,0.214121038172449,0,0,0,-0.22284822624289,0,0,0.140932185765209,0,0,0,0,0,0,0,0,0.261217376908393,0,0,0,0,0,0,0,0,0,-0.0924595295500759,0.188187989760866,0,0,0,0.0429723616648109,0,0,0,0,0.0544177381332938,0,-0.0336679016151209
X601066.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0,0,0,0.065641174768803,0,0,0,0,0,3.46944695195361e-18,0.0771118308102761,0,0,0,0,0,0,0.00734066682566958,0,0,0,0,0,0,0,0,0,0,0.265647600472429,0,0,-0.27629511963961,0,0.206150080760822,0,-0.0974923921614006,0,0,0,0,0.0744372013887242,0,0,0.19504615261446,0,0,0,0.0126190892181662
X600048.CH.EQUITY,0,0,0,0,0.204151981805569,0,0,0,-0.449067126567674,0,0,0,0.0813202178782591,0.21050278179704,0,0,0,0,0,0,0,0,0,0.00538751028003714,0,0,0,0,0.112906028387888,0,0,-0.0852549496663848,0,0,0.123851508126571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516104575091874
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238062055834248,0,0.0273822429675902,0,0,0.154784688107663,0,0.046653450037861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958460008596651,0,0,-0.133627278505593,0,0,0.553341134963566,0,-0.0384167242398546,0,0,0,0,0,0,-0.0466761889682967,-0.102298078114296
X12.HK.EQUITY,0,0,0.182384460385204,0,0,0,0,0.402413514093351,0,0,0,0,0,0,-0.240761212731341,0,0.326008271729347,0.0186771389512233,0,0.0355994615998133,0,0,0,0,0,0,0.0334352298457832,0,0,0,0,0,0,0,0,0,0.12648726611456,0,0.324855082635764,0,0,0,0,0,0,0,0,0,0,-0.0256866611124751,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.208795525005826,0,0,0,0,0,0,0,0,0,0,0,0,-0.547518750133689,0,0,0.447205448186087,-0.144953109906058,0,0,0,0,0,0,0.0464848172103088,0,0,0.0605357720458061,0,0.34600145789861,0,0,0,0,0,0,0,0,0,0,0,-0.0400602560741175,0,0,-0.159691913668573
X002142.CH.EQUITY,0,0.397924993173728,0,0,0,0,0.0274882137323061,-0.00228763603912777,0,0,0,0,0,0,0.236797306999306,0,0,0,0,0,0,0,0,0,0,-0.158944205544391,0,0,0,0,0,0,0,0,0,-0.108269462821595,0.0194930401431243,0,0,0,0,0,0,0,0,0,0,0,0.0170577463727293,0,-0.0280769785413551,0,-0.400885080721739
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0700166844196179,0,-0.129793886601832,0,0,0,0,0.325528668376797,0,0,0,0,0,0,0,0.423823193991458,0,0,0,0,0.0114813156115795,0.0237939492756569,0,0.20468985675392,0,0,0,0,0,0,0,0,0.0155586744007985,0,0,-1.0842021724855e-19,0,0,-6.93889390390723e-18,0,0,0.026977635910284,0,0,0,-0.0508014952542146,-0.0531231933387565
