,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.082778456037594,0,0.0909214347696738,0,0,0,0,0,0,0.472574408057024,0,0,0,0,-0.222208986913302,0,0,0,0,0,0,0,0,0,0,0,0.105113069706854,0,0,0,0.0714169519231013,0.121918344022157,0,0,0,0,0,0,0.0153542096802392,0,0,0,0,0,0.0726445956719399,0,0,0.219665862729912,-0.0608501721265561,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0910575496282731,-1.38777878078145e-17,0,0.264297594771542,0,0,0.316824555182496,0,0,0,0.108830439040047,0,0,0.0454621198128652,-0.0620512053210441,0,-0.031274603923632,0,0,0,0,0,0,0,0,0,0,0.110906873680744,0,0,0,0,0,-0.273819033924814,0.137328695231022,0,0.00952029391792479,0.124959076167333,0,0,0,0,0.0328553314698384,0,0,0,0
X601939.CH.EQUITY,0.478042085999031,0,0,0.00555834771087603,0,0.179366552518087,0,0,0,0,0,0,0,0.0625251729899746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370730683581805,0,-0.115921156583499,0,0.0464374110056505,0,0,-0.0455384995834027,0,0,0,0,0,0
X601288.CH.EQUITY,0.514160587380379,0,0.172642163051407,0,0.137716014695135,0.0115398170259987,0,0,0.0785818803610343,0,0,0,0,0,0,-0.0662985487629641,0,0,-0.0142498849126717,0,0,0,0,0,0,0,0.0966334791170246,0,0,0,0,0,0,0.0121163604240513,0,0.037453925050638,0,0.0764078290520737,0.174522658669665,0,0,0,0,0,0,0.00556929215958105,0,0,0,0,0,-0.0635260144056882
X5.HK.EQUITY,0,-0.129769727440264,0.193752696906166,0.174937364319175,0,0,0,-0.168593967509649,0,0,0,0.240542224036966,0,0,0,0,0,0.518179308078559,0,0,-0.0659176530290621,0,0,0.182289108003235,0,0,-0.168670011001689,0,0,0,0,0,0,0,0,0.0276493379877735,0,0,0,0,0,0,0,0,0,0.12298268304339,0,0,0.117496832988673,0,0,0
X601988.CH.EQUITY,0.0765998954633871,0,0.173220913123251,0.12149892344187,0,0,0,0,0.124763783565251,0.0983455986290859,0.169005038530617,0,-0.288395289060238,0,0,0,0,0,0.018374424175066,0,0,-0.0852546129180906,0.259263642201247,0,0,0,0.111026809326475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322234914650783,0,0,0,0,0.0174719704362374,0,0.000938039367266693
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0342987177937066,0,0,0,0.119873938669167,0,0.163740688502903,0,0.30665787847151,0,0,0,0,0,0,0,0,0,0,0,0,0.109821634195405,0,0,0,0.131077133477798,0,0.0167459541624631,0.00517924757107428,0,0,0,0.0564414586604158,0.0272158993996134,0,0,0,0,0,0.0934746446097228,0,0,0.0899667303717592,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.228205662272573,0,0,0,0,-0.0698462680738654,0,-0.0757278961196356,0,0,0.267038943920604,0.259556594328362,0.141886910619168,0,0,0,0,0,0,0,0.121345713857923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162896704105959,0,0,0,0,0,0
X601628.CH.EQUITY,0.223327537238994,0.14614718774109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094359672899175,0,0,0,0,0,0,0,0,0,0.204623814503894,0,0,0,-0.00569285030178326,0,0.0400262856443376,0,0,0,0,0,0,0,0,0,0,0,0.0462148656026679,0,-0.016370418310185,0,0.340140711861369,0,0.0478830208339407
X601166.CH.EQUITY,0.141286606634039,0,0,0,0,0.100700583395989,0.297173914145499,0,0,0,0,0,0,0.10143875060878,0,0.441248188559092,0,0,0,0,0,0,0,0,0.133238291942093,0,0,0.00406228731770282,0,0,0,0,6.93889390390723e-18,0.00788173489305132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0396429222045001,0,0,0.068328693751653,0.028258809219452,0,0,0,0.00734736417487418,0,0.268506907250353,0,0,0,0,0,0,-0.148491414689419,0.212975139613612,0,0.070479408308265,0.104644358061387,0,0.0897461349003597,0,0,0,0,0,0,0,0.0369807281503894,0,0,0,0,0,0,0.0138773616928528,0,0,0.189889931744055,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.157357679170171,0,0,0,0.425105847940077,0,0,0.0833871903844648,0,-0.0525977886831444,0,0,0,0,0,0,0.0119401206376942,0,0,0,0,0.157388963453273,-0.0085208285275245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224992104284844,0.0456315172241226,0.205557344565803,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0487007012132965,0,0,0,0,0,0,0,0,0,0,0.221035477416406,0,0,0.0211234967565892,0.0285113207123581,0,0,0,0,0.0146575114357053,0.0505122466316134,0,0,0.377079362387502,0,0,0,0.277284279965962,0,0,0,0,0,0,6.93889390390723e-18,2.71050543121376e-20,0,0,0.0679494788297668,0,0,0.0911282076795417,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,-0.10059473560751,0.0270054222472759,0.0922039320821144,0,0.162081749967033,0,0,0,0,0,0,0,0.155940909544518,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211872090724668,0.257638180183838,0,0.140598549102286,-0.234872685959127,0,0.105890148392758,0.183494067201572,-0.0873573599298364,0,0,0,0,0,-0.0178981439442216,0.171792998753302,0.194169197628926,0,-1.73472347597681e-18,0,-0.0215342158301677
X16.HK.EQUITY,0.0149328531606103,0,0,0.275187461887003,0,0,0,0.230630391637248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297820553186339,0,0,0.0298123087456024,0,0.0345113889460627,0.0991001681506013,0.167898503447733,0,-0.110403646013935,0,0,0,0,0,0,0,0,0.0264092289661104,0,0,0,0,0,0,0.22729644825702,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.176583617148596,0.0283495787706874,0,0.168864805095785,0.207470494448765,0,0,0,0.0860008070407539,0,0,0.288096991952347,0,0.158855596242206,0,0,0,0.0896594137783939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217807948403762,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0367377862898311,0,0.0517171712895024,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.292332099076809,0,0,0,0,0,0,0.0381696787575651,0.0567362715364196,0,0,-0.0356260525468472,0,-0.104890382952636,0,0,0,0,0,0,0,0,0,0.226414127249652,0,0,-0.0266039726413762,0,0,0,-0.310327230497051,0,0,0,0.373042431751746,0,0.167992868825921,0,-0.0697935969805464,0,0,0,-0.0850394470197211,0,0
X11.HK.EQUITY,0,0,0,0,0.233364173767959,0,0,0.303957204458193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223527970690262,0,-0.0838240854655263,0,0,0,0,0,0.152409743250989,0,0,0,0,0,0,-0.09048567335991,0,-0.113646419686745,0,-0.0338360084944382,0,0,0,0,0,0,0,0,0
