,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.176369268661406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805288136870338,0.054995178170825,0,0.403111094240132,-0.236726640244575,0.233716242257218,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590347489560047,-0.0459896802039805
X601318.CH.EQUITY,0,0,0,0,0,0.331850082383959,0,0,0,-0.0485378805265791,0,-1.38777878078145e-17,0.000725390637503054,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0860584260227343,0.0687268381019569,0,0,0,0,0.206544554123548,0,0,0,0,0,0,0,0,0,0,0,0,0.0779470942696008,0,0,0,0.0587880000842195
X601939.CH.EQUITY,0,0.0818954708143686,0,0.802212447111213,0,0,0.00154407254340007,0,0,0.043836910278911,0,0,-0.0103269038215622,0.0144806919026761,0,0,0,0.0800829049976981,0,0,0,0,0,0,0,0,0.0256948843304965,0,0,0,0,0,0,0,0,0,0,0.0686854179979849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.96471375512846,0,-0.00554887282306035,0,0,0,0,0,0,0,0,0,0,0.014800988987271,0,0,0,0,0,0,0,0,0,0,0.0602945403046742,0,0,0,0,0,0,0,0,0.0402524689278641,0,0,0,-0.0761744392337067,-0.0818209471151895,0,0,0,0,0.00196668313382633,0,0,0,0,-0.0826748923691489,-0.0360563242536584,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.287395868573947,0,0.132098526370661,0,0,0,0,0,0,0,0,0,0,0.00418959243780651,0,0,0,-0.0411134745592428,0,0,0,0,0,0.0381645726379971,0,0,0,0,0.537575376785203,0,0,0,0,0,0,0,0.0943883225521808,0,0.208323903352298,0,0,0,0.0475629351512134,0.106516043635471
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0,0,0
X601988.CH.EQUITY,0,0,0,0.0791712513023179,-0.028706389466137,0,0,0,-0.0381980671438395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046282421698899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845449553433516,-0.120310122128919,0,0.991416508533014,0,0,0,0.0170396953051304
X1299.HK.EQUITY,0,0,0,0,0.0847505046156512,0.058096378940027,0,0,0,0.204123612480631,0,0,0,0,0,0.00404915960285711,0,0,0,0,0,0.316076306958652,0,-0.110427262556719,0,-0.071498223745104,0,0.10929251066329,0.110045890103702,0,0,0,0,0.127273572355274,0,0,0.036048010436401,0,0.104684397310023,0,0,0,0.115148635504485,0,0,-0.0181398150766795,0,0.150707178854148,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252658190042615,0,0,0,0,0,0,0,0.0936286950774509,0,0.431349267040046,-0.0731618700154247,0.0418087417272936,0,0,0,0,0,0,-0.190571729802473,0.198703949296699,0,0,0,0,0.0355349792083637,0.0556567694199419,0,0,-0.213786030458838,0,0,0.221131887701398,0.0347730271040425,-0.0552677358208895
X388.HK.EQUITY,0,0,0,0,0.230850197807979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128716615830538,0.2695247800484,0,0,0.104774565049009,0,0,0,0,0,0,0,0,0.108605173487025,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.198112335819213,0,0.020366942183551,0.254052528646225
