,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.401151226319572,0.0140589509456039,0.0205048313004584,0,0,0,0,0,0,0.218934258718413,0,0,0,0,0,0,0,0,0.132787634057065,0,0,0,0,0,0.0415175535815378,0,0,0,0.00446734230775481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468018385647401,0,0,0,0,0,0,0,-0.129753910797615,0
X601939.CH.EQUITY,0.458111842394687,0,0,0.151437918430753,0,0,0,0,0,0,0.112371400027269,0,0,0.0297197142565703,-0.110083972465088,0,0,0,0,0,0,0,0,0,0,0.189835645038065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768285513612056,0.089709956882819,-0.00582787450169527,0,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295762486391766,0.0948042307320079,0,0,0.175331085616029,0,0,0,0,0,0,0,0,0.189284813192362,0,0,0,0,0,0,0,0.0473467908890005,0,0,0,0,0,0,0,0,0,0,0,0.123179151580594,0,0,0,0,0,0,0,0,0.000566118905007658,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379608780256946,0,0,0,0,0,0.243828426344506,0,0,0,0,0,0.227695340051131,0,0.128966008549172,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.06307396775558,0,0,0,0,0,0,0,0,-0.490033095559317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315614683578915
X600036.CH.EQUITY,0,0.0582291025667847,0,0,0,0,0,0,-8.470329472543e-22,0,0,0.192198039881192,0,0,0,0,0,-8.67361737988404e-19,0,0.281970418556476,0,0.00995809034126284,0,0,0,0,0,0,0,0,0,0.278351055097393,0,0,0,0,0,0,0,0,0.0691318129606468,0.0482489052794517,0,0.0177161763595445,0,0,0,0.100104915953221,0,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992408539340571,0,0,0,0,-8.67361737988404e-19,0,0.370084008950845,0.0329624556441103,0,0.104336235887795,0.0077378722967037,0,0,0,0,0,0,0,0,0,0,0.150815695789754,0,0,0,0,0,0.100393829512521,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.174461306568692,0,0.0644226757315271
X601658.CH.Equity,0,0,0,-1.38777878078145e-17,0.301776783374352,0,0,0,0,0,0,0,0,0.238288717479258,0,0,0,0,0,0,0.226746090315298,0,0,0,0,0,0,0,0.0711380576435451,0,0,0,0,0,0,0,0.0058710406585608,0.112652491114625,0,0,0,0,0,0,0,0,0,0,0,0.230681711000446,0,0,0
X601328.CH.EQUITY,0.403398902707158,0,0,0.2053457014639,0,0,0,0,0,0,0,0,0,0,0,0.152087736516389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246859862105113,0,0,0.0472472358693517,0,0,0,0,0,0,0,0,0,0,0,0.0390391430254192,0,0,0.00864740319478068,0,0,0,0.0459021347751626,0
X601166.CH.EQUITY,0,0,0,0,0,0.423288442108405,0,0,0,0,0.0548580074427854,0,0,0,0,0,0,0.0543342311269434,0,0,0,0,0,0,0,0,0,0,0,0.233891041079443,0.00519218165989475,0,0,0,0,0,0,0,0,0,0,0,0.0214520898656556,0.0333202027109441,0,0,0,0.0566396570382444,0,0.10345271426188,0,0,0
X388.HK.EQUITY,0,0,0.428579503966284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881871049848319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455441129812289,0,-1.73472347597681e-18,0,0,0,0,0,2.16840434497101e-19,0,0,0.00596464924726688,0.00137053905476292,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.143533690290846,0,0,0.122187043846026,0,0,0,0,0,0,0,0.289453762468347,0,0,0,0,0,0,0,0,0.0497751945962568,0,0,0,0,0,0,0,0.152985939066924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245366781526715,0.0016159544698033,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231988237853165,0,0,0,0.324140785204175,0,0,0.428952403987888,0.0199188922781244,0,0.0567933080203595,0.119834452771396,0,0,0,0,0,0,0,0,0,0.0224396425175202,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365689307107203,0,0,0,0,0,0,0.256794365819031,0,0,0,0,0,0,0.00359421394639317,0,0.21492102651306,0,0.26746038435563,0.0565289016977463,0,0.0691472463272399,0.0807036982070085,0,0,0.010000767553538,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.0081205761944419,0,0.264349801050825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197471443922677,2.77555756156289e-17,0,0.0495302827097125,0,0,0,0.0212240235842871,0,0,0,0,0,0.395005843603983,0,0,0,0.156795407698753,0,-0.135624594729672,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00832374069394304,0
X000001.CH.EQUITY,0,0,0.28411558382941,0,0,0,0,0,0,0.115409845699183,0,0,0,0,0.10090011348445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627139667796682,0,0.184995733949828,0.128351247904419,0,0,0,0,0,0.0747390813467832,0,0,0,0,0,0,0,0,0,0,0.110586799445199,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0103513815977355,0.13541417992401,0,0,0,0.109348531109225,0.120012545341586,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.299968086901081,0,0,0,0,0,0,0,0.227864571278172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.757499210157201,0,0,0,0,0,0,-0.108519637574822,0,0,0,0,0,0,0.124730208893788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00286286956437571,0,0,0,0,0,0,0,0.00449096553937122,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0209554163908965,0,0,0,-0.0588254402825702
X601319.CH.EQUITY,0,0,0.115582759482666,0,0,0,0,0,0,0,0,0,0,0,0.0159522921045942,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0579003441179169,0.139539394011785,0,0,0,0,0,0,0,0.346876688780677,0,0.0793475997822671,0,0,0,0,0.180698867666055,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0226018865772978,0.10057145290677,0,0.0248398363681427,0,0,0,0,0,0,0.233056319597418,0.0393953621230913,0,0.20262236015077,0,0,0.26970226763958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779039839585798,0,0,0,0,0,0,0,0,0,0,0,0.0765021238337017,0,0,0,0.026815308279397,0,0,0,-0.0511922477637635,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.212690879317498,0,0,0,0,0,0.083626401750955,0,0,0,0,0,0,0,0,0,0,0.441594549289234,0,0,0,0,0,0,0,0,0,0,0.162198635988161,0,0,0,0.05762594673259,0,0,0,0,0,0.0827216185262149,0,0,0.0189236735885078,0,0,-8.67361737988404e-19,0,0
X11.HK.EQUITY,0,0,0,0,-0.0592675094501459,0,0.0756848691658533,0.272805718116891,0.0581402512820016,0.0725559746233697,0,0,0,0,-0.0208287359996124,0,0,0,0,0.130352123454724,0,0,0.457576282018317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110528062533313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
