,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.242042453858974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457999560041898,0,0,0,0.173815243559012,0,0,0,0,0,0.0887725710943697,0.045392028931624,0,0.0414721532553999,0,0,0,0.270843852543917,0,0,0,0,0,0,0,0,0,0,0,0.127907126990763,-0.164478682381156,0,0.015319562589241,0,0,-0.050937952916781,-0.134914679733206
X601939.CH.EQUITY,0.132095671549711,0,0,0.151315209899359,0,0,0,0,0,0,0,0,0,0.387796750902124,0,0,0,-0.116856321663425,0,0,0,0.0144897089931754,0,0,0,0.234436115227221,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264226150557767,0,0,0,0,0,0,0,0,0.0293570002500271,0.0328104512090797,0,0,0,0.0729968574107615
X601318.CH.EQUITY,0,0,0,0,0.264564867017258,0.0109360181939691,0,0,0,0,0,0,0,0,0.021736112840099,0,0.0226216588369351,0,0,0,0,0,0.0292390329061835,0,0,0,0,0.0808577007815689,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.396997781814464,0,0,0,0.1454927490385,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.573876323023828,0,0,0,0,0,0,0,0,0,0,0,0.111390504088458,0,0,0,0,0,0,0,0.17028523215931,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0576365684939857,0,0,0,0,0,0,0,-0.0557678110682202,0.0300626909385183,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,-8.67361737988404e-19,0,0,0.436502290026978,0,0,0,0,0,0.203404587632904,0,0,0,0,0,0.335183423023365,0,0,0,0,0.157244442075137,0,0,0,-0.0422076230499044,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.437364094108079,0,-0.0338700773340978,0,0,0.200938649335948,0,0,0,0,0.0183852666089418,0,0,0,0.378632277435107
X600036.CH.EQUITY,0,0.16122761575256,0,0,0,0,0,0.145701282645209,0,0,0,0,0.229873462064231,0,0,0,0,0,0,0,0,0,0.0888960436941318,0,0,0,0,0,0,0,0,0,0.00925183021542859,0.296532938346422,0,0,0,0,0,0,0,0.0611356166797527,0,0,0,0,0,0,0.00489801112506293,0,0.0217326367756462,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222772349512032,0,0.0438994295133621,0,0,0.187388437474725,0,0,0,0,0,0,0.103678299752664,0.0388096044378821,0,0,0,0.0476838017873042,0,0.0209375384425229,0,0,0,0,0,0,0,0,0,0,0.290795760868748,0,0,0,0.0399980171216979,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.408600715981363,0.02597802831671,0,0,0,-0.139046644736191,0,0,0,0,0,0,0,0,0,0,0,0,0.10193942799389,0.0476657117188379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10433194444156,0,0.108026188885761,0,-0.0119768232830214,0,0,0,0,0,0,0,-0.0398862061168458,0.0580317366875543
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062964271991091,0.125338798967885,-0.273970773740196,0,0.07861676868762,0,0,0,3.46944695195361e-18,-0.478934073900755,0.89231004020224,0.0339827859946131,0,0.577205637105592,0,0,0,0,0,0,0,0,0.0231892117135062,0,0,0,0,0,0,0,0,0,0.0975089856804464,0,0,0,0,0,0
X601658.CH.Equity,0,0.0995466474728497,0,0.128325749239638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370764478998089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169134408800813,0.0966436065492147,0,0,0,0,-0.0441749704721922,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187168347693883,0.0489337256108644,0,0,0,0,0,-0.0365170434133586,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.478042433723075,0,0,0,0.0350661192778281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924063653137432,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.123787201056833,0.264047191182845,0,0,0,0,0,0,0,0,0.04592794622919,0,0.0459386097376501,0,0.236000423390153,0,0,0,0,0,0,0.0539383057432766,0,0,0,0,0,0,0,0.0712964600712931,0.0755771745397685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03500421632951,0,0,0,0
