,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.253195819304486,0.064755147361514,2.16840434497101e-19,0,0,0.342229963951449,0,0,0,0.130554521985836,0,0,0,0.026285613334113,0,0,0,0,0,0,0,0.119843941921089,0,0.00358460978753177,-0.0118868486416479,0,0,0,0.0349454023025806,0,0,0,0,0,0,0.118740656474264,0,0,0,0,0,0,0,0,0,0,0,-0.00946342042110008,0,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410031313318792,0.271117403807619,0,0,0,0,0,0.396732416263578,0,0,0,0,0,0,0,0,0,0,0,-0.0979538618442999,0,0,0.0249871263379813,0,0,0,0,0,0.0907262468442038,-0.0130113593648365,0,0,0.0160842549076603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157054780357998,0,0
X600036.CH.EQUITY,0,0.077174562090229,0,0,0,0.114929259895143,0,0,0,0,0,-0.0442455043840265,0.0655569862393837,0,0,0.104453800027823,0,0.114612341120497,0,0,0,0,0.436836554828143,0,0.0724690107296149,0,0,0,0.0581450585630901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971942255421621,0,0.0237376249579804
X601288.CH.EQUITY,0,0,0,0,0,0,0.0165141686091743,0.495183641476903,0,-0.0831894107345288,0,0.0934980156848614,0,0,0,0,0,0.0216685935031617,0,0,0,0,0,0.122887406566724,0.0638180858225762,0,0,0,0.0881375747771,0,0,0,0.040717135193842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481618565188561,-6.93889390390723e-18,0.0117360148776385,0,0,0
X1299.HK.EQUITY,0,0,-0.0476144071238142,0,0,0,0,0,0,0.110363168448623,0,0,0,0,0,0,0,0,0,0,0,0.0368972442796446,0,0,0.133125018298448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136484422008415,0,0.0792146209984212,0.232279190863872,0,0.155194358652119,0,0,0,0,0.238601981330769,0,0,0
X601628.CH.EQUITY,0.00953050755864633,0,0,-0.0418985871037423,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.295102343182119,0,0,0,0.245676001333556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392863803756934,0.629490581822381,0,0,0.136704629744992,0,0.0190587730067788,0,0,0,0,0,0,0,0,0.0134097727924084,0,0,-0.07349765647376,0.169998211509224
X601988.CH.EQUITY,0,0,0.0527395599771077,0,0.522307826816096,0,0,0,0,0.0530075567597937,0,0,0.167730616387582,0,0,0,0.0580533870148054,0,0.0728221684833549,0,0,0,0,0,0.107260195121013,0,0,0.0305255478465364,0,0.0473509554562431,0,0,0,0,0,0,0.0600078826358857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.222926548151764,0.113755565857421,0,0,0,0,0,0,-0.0742031538169511,0,0,0,-0.214625717202969,0,0,0,0,0,0,0,0,0,0,0.171199658172509,0.0289265128755344,0.185467852778492,0,0,0,0,0,0,0,-0.0318479348678361,0,0,0,0,0,0,0.142416428107422,0,0,0.107002927361799,0,0,0.0262213223022013,0,0,0.102633399728405,0,-0.177333807560285
X388.HK.EQUITY,0,0,0,-0.148515838512444,0,0.340497548013033,0,0,0,0,0,0,0,0,-0.0485376073319366,0,0,0,0,0.289292190372146,0,-0.200594168926271,0,0,0,0,0,0,0,0,0.036073874466181,0,-0.0934425885968025,0,0,0,0,0,0.0637873945062069,0,0,0,0,0.189008101768151,0,0,-0.0283383734053178,0.0396743254961401,0,0,0.196940400819222,0,-0.090073995210771
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0470296167605592,0.173954306372046,0,0,0.13525219537752,0,0,0,0,0,0,0,0,0,0.202258734319018,0.0273596156504647,0,0.375420720701809,0,0,-0.029523253437117,0,0,0.0101247500657097,0,0,0,0,0.00916596489993771,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119825932072895
X601658.CH.Equity,0,0,0,-0.281770252832953,0.257156378435357,0,0.0212283957108523,0.240818922784924,0,0,0.294015084588783,0,0,0,0,0,0.33293373572165,0,0,0.248114748725791,0,0,0,0,0,0,0,0,0.0475852821186884,0,0,-0.390346976238204,0,0,0,0,0,0.0938932212538281,0,0,0,0,0,0,0,0,0,0,-0.0191153636546391,0,0.0307850805327854,0,0
X000001.CH.EQUITY,0,0.168822860559997,0,0.01190942734224,0,0,0,0.237345688701237,0,0,0.453548074413759,0,0,0,0.00740406737637432,-0.0391223653874906,0,0,0,0,0,0,0,0,0.135220714807891,0.334833772352869,0.0169189975733747,0,0,0,0,0,-0.303942802367312,0,0,0,0,-0.100142092066449,0,0,-0.0740066669009564,0,0,0,0,0,0,-0.0724279234903809,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112911333726785,0,0,0,0,-0.0286724275994312,0,0,0.174763066463703,0.147183110471501,0,0,0,0,0,0,0,0,0,0,0,0.0519298498694015,0,0.296788496869029,0.0489557713704228,0,0,0.049567394922449,0,0,0,0,0,0.350586890282269,0,0,0,0,0.00216140755291459,0,0,0,0
