,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.0178395065358994,0,0.00611171608480826,0,8.67361737988404e-19,0,0,0,0,0,0.466485883699773,0,0,0,-0.0967694934422594,0,0,0,0,0,0,0,0,0,0,0,0,0.0504047195579716,0,0,0,0,0,0.0621762951492218,0,0,0.0893540785416415,0,0,0,0,0.209527987991615,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111997848087093,0,0,0.290640491965712,0,0.225595232858324,0,-0.0426577240855077,0,0,0.0460764134086269,0,0,0,0.113572561169013,0,0,0,0,0,0,0,0.0803545486594779,0,0,-0.00606213510881136,0,0,0,0,0,0,0,0,0,0,0,-0.116477509540655,0,0.384080485772928,0,-0.0510822178468386,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.265243410582836,0,0.227907404541594,0,0.129887557989924,0.283193794698158,0,0,0,-0.163844045501105,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0857028216754789,0,0,0,-0.177060913640973,0,0,-0.0205458176376014,0,0,0,0,0,0,0,0,0,0,0,0,0.154043030609035,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015718720172806
X5.HK.EQUITY,0,0,0.0379753468929446,0.207097436601579,0,0.145182649468046,0,-0.359512057162232,0,0,0,0,0.0653284982373657,0,0,0,0,0,0,0,0,0.388111135985521,0,0,0,0.453100614240571,0,0,0,0,0,0,0.0710311240964893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293129550398,-0.0894906729269825,0,0,0,0
X601988.CH.EQUITY,0.223605646359838,0.0849567092529747,0.327265892208453,0,0,0,0,0,0.116262286982252,0,0,0.145479325606567,0,-0.225206325691891,0,0,0,-0.110885066648296,0,0,0,0,0,0.143293509503651,0.0805784498090157,0,0,0.133247690060176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323563662278563,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718804583449992,0,0,-0.0225464894993296,0,0.0286306863374109,0,0,0,0.312756259357718,0,0.126975473167771,0,0,0,0,0,0.15199135802309,0,0,0,0,0,0,0,0,0,0.0419390647022941,0,0,0,0,0.10167138718242,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.08846494413074,0.343831952674672,0,0,0.240410772515963,0,0,0,0,0.0764731803502305,0,-0.167466149475912,0,0,0,0.0415993604671405,0,0.0615305158222182,0,0,0,-0.136054811711851,0,0,0,0,0,0.118964357692414,0,0,-0.0796150909347483,-1.38777878078145e-17,0,0,0,0,0,-0.110310793439946,0,0,0,0,0.0644476052259656,0,0,0,0,0.126064669081926,0,0,0.0163776131178343,0.0815735299193885,0.121192133167252
X601658.CH.Equity,0,0,0,0,0,0,-0.271711497906378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571826073181891,0,0,0.254202075203946,0,0,0,0,0,0,0.0823647901668642,-0.346451042919726,0.237576734948955,0,0,0,0,0,0,0,0,0,0,-0.0286104764774562,0,-0.180128631539774,0,0,-0.512362550099272
