,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137600114686594,0,0,0,0,0,0,0,0,0,0,-0.097714047501747,0.434734597212048,0,0.688279164075455,0,0.0393162950228337,0,-0.127709204212025,0,0,-0.082270951198899,0,0.103752269882147,0,0,0,0,-0.135507405431749,0,-0.339562690623309,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.101338963689931,0,0,0,0,0,0,0,0,0,0,0.066006132498667,0,0,0.355209183299026,0,0,0,0,0,0,0,0,0,0.102636254404428,0,0,0,0,0,0,0.198831559245865,0,0,0,0,0,0,0,0,0,0.0248086187873285,0,0,0,0,0.127133229364335,0
X601939.CH.EQUITY,0,0,0,0.803165690501285,0.00226750658525282,0.00150337532602328,0.0154929777952388,0,0,0,0,0,0.0107620675139551,0,0,0,0,0,0.0520832268420927,0,0,0,0,0,0,0,0,0,0,0,0,0.0897095258672649,0.0418576428952646,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0320704503701879,0,0,0.0379139604443474,0,0,0,0.0145034656931369,0
X601288.CH.EQUITY,0,0,0.877941350332054,0,0,0,-0.0948296086929945,0,0,0,0,0,0,0.0113745963626536,0.0380163207879477,0,0,0.154839516754717,0,0,0,0,0,0,0,-0.0610881457202145,0.0154803042274206,0,0,0,0.00570231711415216,0.0106122572338055,0,0,0,0,0,-0.151913300508769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.152634363397851,0,0,0,0,0,0.966797925166145,0,0,0,0,-0.0103824860274818,0,-0.148572167722146,-0.0439571937396406,0,0,0.277240431688994,0,0,0,0,0,0,0,0,-0.162158494275966,0,0,-0.151188616395069,0,0,0,0,0,0.0576675960561149,0,0.0659148110876824,0,0,0,0,0,0,0.0302576941431585,0.223994995531683,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0630191804520669,0,0,0.768062145733425,0,0,0,-0.00205670017792463,0.0768615560677804,0,0,0,0,0,0.121209347224049,0,0,0,0,0,0,0,-0.0795618245935038,0,0.0652105457950111,0,0,0,0.00224705058018818,-0.0266154407565269,0,-0.01668752340912,0,0,0,0,0.091941256145818,0.0272093526845629,0,0.0196334229895663,0,0,0,0.16508162936258,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.111918304278362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256539469002649,0,0,0.167284883656925,0,0.170992503866395,0,0.348443081453873,0,0,0.002513670009438,0,0,0,0,0,0,0,0,0,0,0,0.410468238680237,0,0,0,0.0997251204721444,-0.0894428709531329,0.0982204422984616,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.219876086556226,0,0,0,0,0,0,0,0.324387965491575,0,0,0,0,0,0,0.0610540733692292,0,0,0.332226446115397,0.0523741942660269,0.159314958659917,0,0.140391225446338,0,0,0,0,0,0,0,0,0,0,0,0,0.0625329808305224,0,0,-0.0392338215610224,0,0,0,0,0,0,-0.182596226536699,0.0937437309931455
X388.HK.EQUITY,0,0,0,0,0,0,0.225187780278748,0,0,0,0,0,0,0,0,0,0,0,-0.216153040031634,0,0,0,0,0,0,0.339465928711847,0,0.0599045720598347,0,0.154316999160203,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.167796434715731,0.0304879321137569,0,0.0563150644567153,0,-0.261659718768777,0,0,0
X601658.CH.Equity,0,0,0.0870861077938408,0.13041282075489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312588713648486,-3.46944695195361e-18,0.0154772891158916,0,0,0,0,0,0,0,0,0,0,0.0124973989276659,0,0,0,0,0,0,0,0,0,0,0,0.201314332967657,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0.159298397037908,0,0,0.0140693227265037,0,0,0,0.0296388339682867,0,0,0.0764799692538998,0,0,0,0,0,0,0,0,0,0,0,0.107897296790188,0,0,0,0,0.661627353191223,0,0,0,0,0,-0.0298934608196745,0,0,0,0.0128859209338985,0.0118466185998912,-0.0210914143198526,0.00472045272645279,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.549457310454947,0,0,0,0,0.00139928512849987,0.0737489159519946,0,0,0,0.0513840650282811,0.0885767828908041,0,0,0.0157940442530561,0,0,0,0.0412488600556367,0.0351334600465389,0,0.0980121712238691,0,0,0,0,0,0.0611706913230037,0.0296333737459551,0,0,0,0,0,0,0,0,0,0,0,-0.0299563665753493,0,0,0,0,0,0,0,0
