,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.521229009807356,0,0.0754587160223942,0.0311452960540427,0.0922267320575942,0.0503515879806426,0,0,0,0,0,0,0,0.0257289298882286,0,0.0402502500444227,0,0.0628941933697041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725753664301203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493262758976589,0,0,0.0357224391769074,0,0,0,0,0,0.141371882926835,0,0,0,0,0,0,0,0,0,0.0131403821652348,0,0,0,0.0113418592011957,0,0,0.159084065714356,0.0505781912151393,0,0,0,0,0,0,0,0,0,0,0,0,0.054801307911218,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311549675511129,0.0906560456312028,0,0,0,0.108237216821886,0,0,0,0.0742613858178807,0,0,0,0,0,0,0.176669369531145,0,0,0,0,0,0,0,0,0,0,0,0.0911360507400936,0.00990716171689691,0.0819308445490446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711772756327385
X5.HK.EQUITY,0,0,0,0,0,0.584238589036311,0,0,0,0,0,0,0,0,0,0,-0.134956259522968,0.521308941454503,-0.403545959374472,0,0,0,-0.150124697399074,0.1957056063539,0,0.10347643488936,0,0,0,0.240241354211596,0,0,0,0.104842171422126,0,0,-0.0414495467210266,0,0,0,0,0,0,0,0,-0.185250277598531,0,0,0,-0.130332028085128,0,0
X601988.CH.EQUITY,0,0,0,0.215798419981803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315297488241887,0.0763711319655486,0,0,0,0,0,0,0,0,0,0,0,0,0.0145243486371187,0,0,0,0.111568828137724,0,0.20764860084769,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0,0.0600926626792943,0
X601628.CH.EQUITY,0,0,0,0,0.0815089911598577,0,0,0,0,0,0,0.00890140710848085,0.246017544845349,0.0262653838870152,0,0,0,0,0,-0.0636302889180537,0,0,0,0,0,0,0.162814919406026,0,0,0,0,0.227543581850251,0,0,0,0,0,0,-0.0414128513041669,0,0,0.214719973191981,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849165167385241,0,0,0,0.0365200594615834,0.0101712914832668,0,0,0,0,0.113623836281365,0,0,0,0,0,0,0.022737790888816,0.187046201716561,0,0,0,0.0282891456957297,0,0.0620656722668639,0,0,0,0.0868512337458124,0,0,0,0,0,0,-0.0053090130895546,0,0.155179486115283,0.211324996974472,0,0,0,0,0,0,0,0,0,0,0
