,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.399698787655114,0.00713213228005723,0,0,0,0,0,0,0,0.227092205038892,0,0,0,0,0,0,0,0,0.120464507036605,0,0,-0.00612790079177591,0,0,0.0741354461122968,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00853813801298567,0,0,0,0,0.0038021408338132,0,0.0553377941554855,-1.73472347597681e-18,-0.129920490934601,0,0
X601939.CH.EQUITY,0.476238329124746,0,0,0.15614757558197,0,0,0,0,0,0,0.137385616492094,0,0,0,-0.0409634863657534,0,0,0,0,0,0,0,0,0,0,0.182767009825678,0,0,0,0,-0.0501478591154268,0,0,0,0,0,0,-0.0169318491196982,0,0,0,0,0,0,0,0,0,0,0,0.055369956414998,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297097328058257,0.0953189098058323,0,0,0.17437414240875,0,0,0,0,0,0,0,0,0.189424549449586,0,0,0,0,0,0,0.0452954802572932,0,0,0,0,0,0,0,0,0,0,0,0,0.121985178865712,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379236840997978,0,0,0,0,0,0.333079835825071,0,0,0,0,0,0.21181435516187,0,0.137126030695908,0,0,0,0,0,0,0,0,0.0686237675872304,0,0,0,0,0,0,0,0,0,0,-0.505484671255449,0,0,0,0,0,0,0,0.0115267924722101,0,0,0,0,0,0.310941093804805,0
X600036.CH.EQUITY,0,0.0272885282917223,0,0,0,0,0,0,0.0112445032134975,0,0,-0.0318866982052917,0.187640509543048,0,0,0,0,0.12284389939345,0,0.182184050706412,0,0,0,0.0750610335038376,0,0,0,0,0,0,0,0.351371117548636,0,0,0,0,0,0,0,0,0,0.03075029132071,0,0.151286484814395,0,0,0,0,0,-6.93889390390723e-18,-0.00809288036612005,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.161896746869977,0,0,0,0,0.154104681993487,0,0,0.271726681398752,0,0.0623252246339424,0,0.00872809599175634,0,0,0,0,0,0,0,0,0.00168677569419872,0,0,0,0,0,0,0,0.222421863951562,0,0,0,0,0,0,0.105869440454597,0,0,-0.147446549370712,0.0474655740457742,0
X601658.CH.Equity,0,0,0,0,0.136052618080299,0,0,0,0,0,0,0,0,0,0,0,0,0.268241761962464,0,0,0,0.0280228832579549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323447444285836,0,0.164189394213389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
