,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0662909593490296,0,0,0,0,0,0,0,0.24429495979487,0,0,0,0,0,0,0.0445545369292745,0,0.20766947020201,0,0,0,0,0.233822563882326,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0361339558680412,0,0,0.394491484330947,0,0,0,0,-0.0256008618967398,0,0,0,-0.0194223801105021,0.0575324066953783,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.511149966436589,0.0219401944206813,0,0,0,0,0.339320401487536,0,0,0,0,0,0,0,0,0,0,0.117604897804079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16054292640915,0,0,0,0,0,0,0,0,0,0,0.0096197971575465,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.207417180481899,0,0.0339568902910252,0,0.670026344828499,0,0,0,0,0,0,0,0,-0.0897563075930813,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.121667959129144,0,0,0,0,0,0,0,0,0,0,0,0,0.0251117948363649,0,0,0,-0.161781864148651
X5.HK.EQUITY,0,0,0,0,0,0.145678563008436,0.398078352377768,0,0,0,0,0,0,6.93889390390723e-18,0,0.0838403719716924,0,0,0,0,0,0.0609651656439471,0,0,0,0.00624732796959366,0.0631040699835014,-0.192242009166956,0,0,0,0,0,0,0,0,0.0575369121435108,0,0,0,0.255913882365741,0,0,0,0,0,-0.160271644973185,0,0.0874988851140911,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.377014807732055,0,0,0,0.0774043344329517,0,0,0,0,0,0.0894838978161051,0,0.0358757822444943,0,0,-0.0763436975905189,-0.0669684373156558,0,0,0,0.25304526878243,0,0,0,0,0,-0.243643804563243,0,0,0,0,0,0,0,0,0.0602779646191386,0,0,0,0,0,0,0,0,-0.036938126132709,-0.149897458670442,0,0
X1299.HK.EQUITY,0,0,0,0,0.229384317309411,0,0,0,0,0,0,0,0,0,0,0,0.192800463539114,0,0,0,0,0,0,0,0,0.0390105996256597,0,0.0439813794919955,-0.111298944029697,0.0930461383501737,0.0421583946843626,0,0,0,0,0,0.517530287685637,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139482828380939,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.40448464202274,0,0.0191007661130435,0.0475634084629013,0,0,0,0,0,0,0.0811977055317146,0,0,0,0,0,0,0,0.00819505483495433,0.0464560697566739,0,0,0,0,0,0,0.0365042296887673,0,0,0,0.218541810613483,0,-0.0572843348322545,0.311569682777587,0,0,0,0,0,0,0,-0.0597424358364975,0
X601628.CH.EQUITY,0,0,0,0.0144908235351329,-0.0878457856068006,0.00747981605974949,0,0,0,0,0,0.0864523696199754,0,0,0,0,0,0.297059360005348,0,0,0,0,0,0,0,0,0.0107790387439686,0,0,0,-0.0249808190185824,0,0,0,0,0.320855872543941,0,0,0,0,0,0.269482384099552,0.11619120404018,0,0.0575264932772506,0,-0.0101388681552177,0,0,0,-0.101867767748954,0
X601328.CH.EQUITY,0,0,0.214906594946504,0,-0.0206614958790022,0,0,0.428061190462119,0,0,0,0,0,0.457626174750439,0,0,0,0,0,0,0.0588499797272887,0.0812705262877746,0,0,0,0,0,0,0,0,0,0,-0.133888508877904,-3.46944695195361e-18,0,0,-0.0082623343121091,-0.149448807809554,0,0,0,0,0,0,0,0,0,0,0,-0.0079823550649346,0,-0.13051648980825
X601166.CH.EQUITY,0.0928536589509617,0,0,0.265279137766017,0,0,0,0,0.0160465460038202,0.256714576882383,0,0,0,0.236838712444463,0,0,0,0,0.0527239205166249,0,0,0,0,0,0.0462498112746482,0,0,0,0,0,0,0,0,0.00773341162793545,0,0,0,-0.0573554989978842,0,0,0,0,0,0,0,0,0,0,0,-0.035246444114123,0,0
X601319.CH.EQUITY,0,0.0456212401962693,0,0,-0.226221779348669,0,0,0,0,0,0,0,0,0,0,0.019980429242548,0,0,-0.0193240997736712,0.00801137853517285,0,0,0.165301586465422,0,0,0,-0.0748598450275246,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00339470262164313,-0.0735911440237293,0,0,0,0,0.444928156580287,0.00670873805907948,0.0241499826550674,0,0,0,0,0,-0.178001119635422
X16.HK.EQUITY,0,0,0,0,0,0,0,0.132212272537582,0,0,0,-0.0659663430283332,0,0,0,0.0384867569997091,0,-0.231801043519322,0,0,0,0,0,0,0,-0.036640323196385,0,0,0,0.207351555994946,0.165199084643381,0,-0.113838791184441,0.193129989051593,0,0,0.648152847841732,0,0,0,0,0,0,0,0,0.113085339334637,0,0,-0.110997703410629,0,-0.0717281988197382,0
X600000.CH.EQUITY,0.0417499991543342,0,0.206038431174072,0,0.0250606921180512,0,0,0,0,0.165002699178721,0.310405583103994,0,0,0,0,0,0,0,0,0.0425803753006234,0.0491814937507551,0,0,0,0,0,0.235060222482875,0,0,0,0,-0.117762828835869,0,0,-0.098782189334323,0,0,0,-0.140951639761323,0,0,0,0,0,0,0,0,0,0,0,0,0
