,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.140085062010055,0,0,0,0,0,0,-0.00191288822968807,0,0,0,0,0,0,0,0,0,0,-0.0198651185140061,0.0188485913306734,0,0.348018480624451,-0.18092658421685,0.425744155443434,0,0,0.248379816573466,-0.0915703532886388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022089083922605,0
X601318.CH.EQUITY,0,0,0,0,0,0.308148402317449,0,0,0,-0.0737348737265386,0,0,0,0.0534779183294592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533639264652728,0.105520143008069,0,0,0,0,0.25610710662398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591151633192096,0
X601939.CH.EQUITY,0,0.0477428176740873,0,0.795752814488426,0,0,0,0,0,0.0469476338918872,0.0303026969331168,0,-0.0276180525276042,0.0207880918305853,0,0,0,0.0833907505571207,0,0,0,0,0.00108229392673008,0,0,0,0.0218912236676727,0,0,0,0.022154458088657,0,0,0,0,0,0,0.0799720294655369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.938077824611156,0,-0.0936160291270779,0,0,0,0,0,0,0,0,0,0.0324740005597569,0,0,0,0.0265654802780607,0,0,-0.0157354087887754,0,0,0,0,0.0791542956724824,0,0,0,0,0,0,0,0,0.075620789107339,0,0,0,-0.0447967065156355,0,-0.0792868898145187,0,0,0,0,0,0,0,0,0,0,-0.0158715683562461
X601628.CH.EQUITY,0.00494816878861805,0,0,-3.46944695195361e-18,0,0,0,0,0,0.295890969607999,0,0.127948254149438,0,0,0,0,0,0,0,0.42792526557537,0,0,0,0,-2.77555756156289e-17,0,-0.0388194852431869,0,0,0,0,0,0,0,0,0,0,0.0828154226273091,0,0,0,0,0,0,0,0.0399427548624002,0,0.244263631131434,0,0,0.0128576201066741,0.0224572868007828,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0686236719846392,-0.0230806460388227,0,0,0,-0.0291681252992925,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.054757385125998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102221375108927,0,0,0,0.00135793102241078,-0.117032834598801,0,0,0.996632667375016,0,0.0209391195005009,0
X1299.HK.EQUITY,0,0,0,0,0.103874430804961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297225803788775,0,0,0,0,0,0,0,0,0,0,0.128776154225491,0.306677794704072,0,0,0,0,0,0,0,0,0.0343962372122927,0.0572438562397814,0,0,0,0.0510582947641876,-2.16840434497101e-19,0,0,0.105845189085128,-0.0307664713774408
X5.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176339760096732,0,0,0,0,0,0,0,0.196203425792249,0.520432631300865,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.14666994876489,0.0814150157816186,0,0,0,0,0,0.124529238743337,0,0,-0.155304546395123,0.0327467748449997,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.163588031906295,0,0,0.171618118427109,0,0,0,0,0.0570164203839657,0,0,0,-0.0289805546624586,0,0,0,0,0.266214886280836,0,0,0.135978951856259,0,0,-0.0064406949295081,0,0,0,0,0,0.0997029497855472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235898205295394,0,0,0.268229081674088,0
