,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0647512784144201,0,0,0,-0.0357579303627143,0,0,0,0,0,0,0,0,0.340859837674979,0,-0.143539971489947,0,0,0,0,0,-0.154386957789189,0,0,0,0,0,0,0.106961151586803,0,0,0.678474836692059,0,0,0,0,-0.0149185264276494,0,0,0,0,-0.0317521562730519,0.0548949484179744,0,0.0581447320972947
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.242856041596533,0,0,0,0,0,0,0,0,0.040994644427578,0,0,0,0,-0.0109233493844157,0,0,0,0,0,0,0,0.0577000347825353,0,0,0,-0.16360784133209,0,0,0,0,0,0,0,0,0,0,0.0491669018281362,0.0804207029634643,0,0.515972804653963,0,0,0,0,0,0,0,0,0,0.115985540318093,0
X601288.CH.EQUITY,0,0,0,0,-0.16740483738009,0,0,0,0.121154979756637,0.00593949878196422,0.409124127951128,0,0,0.218980658478294,-0.0869283868250269,0,0,0,0,0,-0.108378243842502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499340486487041
X5.HK.EQUITY,0,0,0,0,0,0.146974349701,0,0.213109492612409,0,0,0.113426721410256,0,-0.00367980256318089,0.21457807508845,0,0,0,0.0738796103779106,0,0,0,0,0,0,0,0,0.0216337968170835,-0.168529373848377,0,0,0,0,0,0,0,0,0,0.129649752090136,0.0970954256941432,0,0,0,0,0,0,-0.0966276292719278,0,0,0.154727320196439,0,0,0
X601988.CH.EQUITY,-0.0476893864055903,0,0,-0.0457271446682795,0.408969586156096,0,0,0,0,0,0,0,0,0.0229162554808681,0,0,0,0.0507702941879673,0,0,-0.161914984037391,0,0,0,0.320477912877825,0,0,0,0,0,0,-0.353006074285083,0,0,0,0,0,0,0,0,0,0,0,0,0.0260547605156421,0.123678616128253,0,0,0,-0.0272529291695692,0.015747348720976,0
X600036.CH.EQUITY,0,0.124758867563996,0,0,0,0,0,0,0,0.479867747497688,0,0,0,0,0,0,0,0,0,0,0.220869763507235,0,0,0,0,0,0,0,0.120864514852061,0,0,0,0,-0.224117476003895,0,0,-0.139525153668378,0,0,0,0,0,0,0.218068692373469,0,-0.0136163118440972,0,0,0,0,0,-0.00566469010575358
X1299.HK.EQUITY,0,0,0,0,0.225660440568625,0,0,0,0,0,0,0,0,0,0,0,0,0.120023656198727,0,0,0,0,0,0,0,0,0.182751795225967,0.0230931421644523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121873462081399,-0.123242233529233,0,0,0.136544488076496,0,0,0,0.116708595058109
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,0,-0.0891708610254628,0
X601328.CH.EQUITY,0,0,0.0301154798092237,0,-0.106720021293453,0,0.575671733788241,0,0,0,0,0,0,0,0,0.0149831986658721,0,0.18159629593816,0,0,0.152479622121638,0,0,0,0,0,0.242996760726341,0,0,0,0,0,0,0,0,0,0,-0.163941239849864,0,0,0,0,0,0.147424314922382,0,-0.0321038325750706,-0.230196857411954,0,0,-0.0767291209739138,-0.146711120850479,0
X601166.CH.EQUITY,0.155289613591602,0,0,0.248184483412315,0,0,0,0,0,0,0,0.326385360802411,0,0,0,0,0,0,0.082050718124197,0.0188827838684889,0,0,0,0,0,0,0,0,0,0,0,0.00696545550531994,0.0259484965287519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.129323534297703,0.746061427281366,0,0,0,0,0,0,0,0,0.161176823007643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167319653747862,0,-0.156410304910909,0,0,0,0,0,0,0,-0.0103133518414212,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0307717849437039,0,0,0,-0.0229887124967855,0,0,0,0,-0.156795100529304,0,0,0,0.0639902411652279,0,0,0,0,0,0,0,0,0,0,0,0,0.114792854856643,0,0,0,0,0,0,0.527766793778749,0,0,0,0,0,0,0.0030139864745387,0.0501689609457533,-0.100881338518111
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244678921029122,0.0951036541671269,0,0,0,0,0,0,0,0,0.191409545185348,0,0,0,0,0,0,0.232922415369778,0.315327528701921,0,0,0,0,0,0,0,0,0,0.182155232614043,0.13264109133628,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.100937554187175,0,0,0.0763346800205683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251013855978186,0,0,0,0,0,0,0.489858551152251,0.0475304876429255,0,0,0,0,0,0.0102974399446887,-0.0827283169467007,0,0,0.241822733921282,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.163678966690336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318173913167182,0,0,0,0,0,0,0,0.484573127709269,0,0,0,0,0,0,0,0,0,0.00701637713304821,-0.311940434775492,0,-0.149990222049609,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.151235722877327,0,0.229083486372464,0,0,0,0.0158131957546022,0,0,0.0315577422093669,0,0,0,0,-0.144593547789275,0,0,0,0,0.282769695808034,0.0225123014607645,0,0,0,0,0,0,0.079585505402902,0,0,0,0,0,0,0.0231388579883243,0,0,0,0,0,0,0,0.0329738829439167,0,0.0740163985067317,0
X388.HK.EQUITY,0,0,0,0,0.0155766307885184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629585871900273,0.0797946178982401,0,0,0.0422776330192334,0,0,0,0,0.15006532647456,0,0,-0.0667486552853195,0,0.0497058406992987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.13389548095256,0,-0.277051771179664,0,-0.449221326849659,0,0,0,0,0,0,-0.0297534834660701,0,0,0,0,0.901656230440682,0,0,0,0,0,0,0,0.00338156242575826,0,0,0,0,0,-0.245073471203188,0.259036121413419,-0.25040365847445,0,0,0,-0.00190104988307906,0,-0.243724866315791,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00722285070071481,0,0,0,0,0,0.175711544739893,0,-0.0340670120803442,0,0,0,0,0.0419705661509165,0,0,0,0,0,0.0687811401163871,0,0.122601241740015,0,0,0,0.201395950348516,0,0,0,0,0,0,0,0,0,0,0,-0.0305678542910573,0,0.340612141172734,0,0,-0.0746031516928548,-0.256137251980497,0,0,0,0,0,0,0
