,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.00333283721609568,0,0,0,-0.0601943971243595,0.0490942749488462,0,0,0,0,0,0,0,0.358401613244685,0,-0.168135834402949,0,0,0,0,0,-0.159711763217738,0,0,0,0,0,0,0.165267221706079,0,0,0.632319861479163,0,0,0,0,0,0,0,0,0,-0.0140519222200642,0.0606803185776365,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0
X601939.CH.EQUITY,0.242852248279202,0,0,0,0,0,0,0,0,0.0409942088655949,0,0,0,0,-0.0109276427161894,0,0,0,0,0,0,0,0.0577000061074939,0,0,0,-0.163610440425744,0,0,0,0,0,0,0,0,0,0,0.0491667522773473,0.080424935179979,0,0.515974098927384,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.11598567745179
X601288.CH.EQUITY,0,0,0,0,-0.182612540983192,0,0,0,0.00374935617210899,0,0.431518411604904,0,0,0.343744588589555,-0.100495427964223,0,0,0,0,0,-0.149463645866199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295230285191959,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.146975426337992,0,0.213112368307935,0,0,0.113428391010379,0,-0.00367831951171824,0.214578504938083,0,0,0,0.0738779969990229,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0216353051167,-0.168530091480489,0,0,0,0,0,0,0,0,0,0.12965050273549,0.0970974902836168,0,0,0,0,0,0,-0.0966357806836664,0,0,0.154727797088067,0,0
X601988.CH.EQUITY,-0.0652137654756546,0,0,-0.041241874690603,0.409673036489551,0,0,0,0,0,0,0,0,0,0,0,0,0.0446133001218161,0,0,-0.168725168466682,0,0,0,0.346555172993783,0,0,0,0,0,0,-0.356616940482953,0,0,0,0,0,0,0,0,0,0,0,0,0.03427914258638,0.132383987640437,0,0,0,-0.0301769450017954,0.00572479277246621
X600036.CH.EQUITY,0,0.268807386496286,-0.0797147996621459,0,0,0,0,0,0,0.384754517451808,0,0.0627178604948687,0,0,0.0715110030316619,0,0,0,0,0,0.287447994505389,0,0,0,0,0,0,0,0.14816508512368,0,0,0,0,-0.146880482342248,0,0,-0.157429926127899,0,-0.0212557277444577,0,0,0,0,0.280179124706416,0,-0.0617458117368801,0,0,0,0,0
X1299.HK.EQUITY,0,0.0948356184253623,0.00453941869038496,0,0.366139931624057,0,0,0,0,0,0,0,0,0,0,0,0,0.0501246973897413,0.0773130124241096,0,0,0,0,0,0,0,0.147511149440403,0.0291051543694705,-0.104032235508008,0.0466029705879207,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178165477883366,-0.11699928957997,0,0,0.130971963124073,-0.0110547795651834,0,0
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,0,-0.0891708610254628
X601328.CH.EQUITY,0,0,0.0301141661988232,0,-0.10671534073931,0,0.575673809799335,0,0,0,0,0,0,0,0,0.0149832513415947,0,0.181595251837506,0,0,0.152478266027749,0,0,0,0,0,0.242994000877868,0,0,0,0,0,0,0,0,0,0,-0.163945099877819,0,0,0,0,0,0.147418890056384,0,-0.0321089373997183,-0.230187882727533,0,0,-0.076728796331383,-0.146706134349483
X601166.CH.EQUITY,0.155280972470423,0,0,0.248184061561653,0,0,0,0,0,0,0,0.326383697767824,0,0,0,0,0,0,0.0820571391562722,0.0188804518886879,0,0,0,0,0,0,0,0,0,0,0,0.00697564638391059,0.0259420947845707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.129326078911905,0.746059035671005,0,0,0,0,0,0,0,0,0.161176677748717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167326344637184,0,-0.156402562876387,0,0,0,0,0,0,0,-0.0103127696686181,0,0,0,0,0,0
X601319.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0366469720288883,0,0,0,-0.11152164922966,0,0,0.13950673193473,0.0628763288312297,-0.211824329322158,0,0,0,0,0,0,-0.029397684292672,-0.0424977114599568,0.0503527476825452,0,0,0,0,0,0,0,0.239744344411543,0,0,0,0,0,0,0.439375435337229,0,0,0.115241993329664,0,0,-0.115726438911497,0.00299835480955668,0.0278460141149346
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244678921029122,0.0951036541671269,0,0,0,0,0,0,0,0,0.191409545185348,0,0,0,0,0,0,0.232922415369778,0.315327528701921,0,0,0,0,0,0,0,0,0,0.182155232614043,0.13264109133628,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.100938876889118,0,8.67361737988404e-19,0.076335797458678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251012783897596,0,0,0,0,0,0,0.489858987072806,0.0475287586386022,0,0,0,0,0,0.0102968231606535,-0.0827304296686119,0,0,0.241825541470141,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.163676619349168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318150079094001,0,0,0,0,0,0,0,0.484584558779949,0,0,0,0,0,0,0,0,0,0.00703275504752785,-0.311935522106563,0,-0.149988288722044
X601601.CH.EQUITY,0,0,0,0,0,0,0.151235722877327,0,0.229083486372464,0,0,0,0.0158131957546022,0,0,0.0315577422093669,0,0,0,0,-0.144593547789275,0,0,0,0,0.282769695808034,0.0225123014607645,0,0,0,0,0,0,0.079585505402902,0,0,0,0,0,0,0.0231388579883243,0,0,0,0,0,0,0,0.0329738829439167,0,0.0740163985067317
X388.HK.EQUITY,0,0,0,0,0.0155766133924006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629585558790386,0.0797940195509038,0,0,0.0422785536604916,0,0,0,0,0.150066425440885,0,0,-0.0667487083310676,0,0.0497055645660434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.133892940481545,0,-0.277053010741466,0,-0.44922354275528,0,0,0,0,0,0,-0.0297521179240611,0,0,0,0,0.90165718843597,0,0,0,0,0,0,0,0.00337996101825061,0,0,0,0,0,-0.24507285276545,0.259037824932793,-0.250400746327012,0,0,0,-0.00190077674641554,0,-0.243726718648948,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00722946429285645,0,0,0,0,0,0.17571275517969,0,-0.0340635025487192,0,0,0,0,0.041968402779511,0,0,0,0,0,0.0687809292955278,0,0.122602698303889,0,0,0,0.201395974594444,0,0,0,0,0,0,0,0,0,0,0,-0.0305740285983367,1.73472347597681e-18,0.340610015231964,0,0,-0.0746079346565198,-0.256135563939852,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.00819736589346227,0,0,0,0,0,0.0252891015623054,0,0.149956529979347,0,0,0,0.243408783571983,0.0467782592534881,0,0,0.0492362888327799,0,0,0,0,0.158629026508864,0,0,0,-6.93889390390723e-18,0,0,0,0,0.036631061454457,-0.401999224585115,0,0,0,0,-0.283365058325906,0,0,0,0,0
X600030.CH.EQUITY,0.0314246740885204,0,0,0,0,0,0,0,0.0812137024769702,0,0,0,0,0.0321027102299716,0,0,0,0,0,0,0,0,0,0,0.00367331178929378,0,0,0,0,0,0.303888883115403,0,0,0,0.221762194032966,0,0.293952164520667,0,0,0,0,0,0,0.0505924902615685,0,0,0.0207279641214706,0,0,0,0
X601998.CH.EQUITY,0,0,0.00477635244915755,0,0,0,0,0,0,0,0.0867806249218531,0,0,0,0,0.180180657620056,0,0,0,0.125682973709699,0.233170994056243,0.143081531266131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034880151660479,0.0838918413400937,0,0,0.108748904587035,0,0.0265703828985772,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0908218621141844,0,0,0,0,0,0.153903836014785,0,0,0,0,0,0,0,0,0.0119209174163112,0,0,0,0,0.105312133360741,0,0,0.429856193265491,0,0,0,0,0,0.08439621338485,0,0,0,0,0,0.0233600637916951,0,0,0,0,0,0,0,0.0244011570286827,-0.0522666814884936,0
X000001.CH.EQUITY,0,0,0,0,0,0.107693816411267,0,0,0.174296656817884,0,0.133018889220896,0,0,0,0,0,0.0461021727758834,0.0126967956333285,0,0,0,0.00649377451342157,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.176574225137969,0,0,0.161767952796303,0,0.0971809340745345,4.33680868994202e-19,0,0,0,0
X2007.HK.EQUITY,0,0,0,-0.0496071976125826,0,0,0,0,0,0,0,0.109337601197171,0,0.0224352904673641,0,0,0,0,0.0996634195091471,0,0,0,0.08667684871131,0,0,0,0.117559662743282,0.334018305196395,0,0,0,0,0.285330172788527,0,0,0,0,0,0.00207269394907096,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0456671543623081,0,0
X1109.HK.EQUITY,0,0,0,0,0.248805011081786,0,0.0203914368949854,0,0.0104002919660018,0,-6.93889390390723e-18,0,0,0.159847022128974,0,0,0,0,0,0.272132272906154,-0.0696274433536454,0,0,0,0,0,0,0,0,0,0,0.0798750258068643,0,0.21634376337747,0,0,0,0,0,0.00550018943442397,0,0,0,0.0525005414941996,0,0,0,0,0,0.197324906483337,0
X1113.HK.EQUITY,0,0.16409591640758,0,0,0,0,0,0.0789295821752788,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173450634796271,0,0,0,0.0345915415547242,0,0,0.0845681450758262,0,0,0,0,0.0555009906477358,0,0,0,0,0,0,-0.144601231633224,0,0,0,0,0,-0.16259902140202
X601818.CH.EQUITY,0,0,0,0,0,0,0.443231026129461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.170373877736992,0,0,0,0.290995014954578,0,0,0,0,0,0.0820045972392056,0,0,0,0,0,0,0,0,-0.0623582774784286,0,0.0763049823526031
