,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.272162893241908,0.22995973424217,0,0.155382411805203,0,-0.149469685780349,0,0,0.109522923413668,0,0,0,0,0,0,0.0253443074234047,0,0,0,0,0,0,0,0,0.101067501786513,0,-0.0817302898508407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258934415201014,0,-0.0536028069443678,0,0.0764617161673177,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.192188609513086,0,0,0,0.28838611967492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677386186128083,0,0,0,0,0,0,-0.248908135803082,0.276883208256957,0,0.179452239719245,0,0,0,0,0,0.0595782863669592,0,0,0
X601939.CH.EQUITY,0.427796740292146,0,0,0.0876582325232459,0.104315813743489,0,0,0,0,0,0,0,0.1430491119965,0,0,0,0,0,0,0,0.136042651136091,0,0,0.0278426315714091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315634012197803,0,0,0,0.0299657245976525,0,0,-0.154463775629361,0,0,0,0,0
X601288.CH.EQUITY,0.404131147429567,0.0229414794141528,0.0760286193770527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391599490866665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170580449261757,0,0,0,0.103413257453043,0.0569203836895066,0,0,0.301215198928049,0,0,0,0,0,0,0,0,-0.0947897912583173
X5.HK.EQUITY,0,-0.282703000430299,0,0.0809095840090138,0,0,0,0,-0.280966184927888,0,0.255440022827445,0,0,0,0,0,0,0.0941828323094682,0,0.0428098137032953,0,0,0,0.52217276632218,0,-0.0011509186945798,0,-0.0392091918800711,0,0,0,0,0,0,0,0,0,0,0,0,0.0792022498292324,0,0,0,0,0,0,0,0,-0.320579873491015,0
X601988.CH.EQUITY,0.0760517008544291,0,0.186600588179945,0.148185313106039,0,0,0,0.0885485952316949,0,0.118779464895635,0.254745743171136,0,0,0,-0.311506639635978,0,0,0,0,0,0.0318178523700221,0,0,0,0,0,0,0.0662935808966644,0,0,0,0,0,0,0,0,0,0,0,0,0.0371934362365278,0,0,0,0.136091907220767,0,0,0,0,0,0.0808829044162831
X600036.CH.EQUITY,-0.0205238809029919,0.330468322260305,0,0,0,0,0,-0.0258090600761942,0,0,0,0,0.186785396694063,0,0,0,0,0,0.0918607131235648,0,1.73472347597681e-18,0,0,0.271810163250622,0,0,0,-0.0100501221994602,0,-0.0239198769436259,0,0.262969386093624,0,0,0,0,0.0162090630590817,0,0,0,0.0690630206654197,0,0,0,0,0,0,0,0,-0.0123835594975892,0
X601628.CH.EQUITY,0,-1.73472347597681e-18,0,0.332541964559357,0,0,0,0,0,0,0,0,0,0.215886066556435,0,3.46944695195361e-18,0,0,0,0,-8.67361737988404e-19,0,0.0570039387730776,0,0,0,0,0.0860041068545798,0,0,0,0,0,0,0,0,0,0,0,0,0.164878585255488,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341823610747586,0,0,0,0,0,0.169945888044187,0,0.137387040913632,0,0.166274592704938,0,0,0,0,0.0206723607752854,0.385161418518278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530090732352914,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.167181291168945,0.0193123749165572,0.0286677865383065,0,0,0,0,0,0,0,0.199003574960062,0,0,0,0,0,0,0,0,0,0,0,0.0371621236518198,0,0,0,0.459996940215683,0,0.169225886904966,-0.0498304749960307,0,0,0,0,0.134330810119701,0,0,0,0,0,0,0,0,0,0,-0.0568125379608715
