,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0178355120665519,0,0.0061129124730065,0,0,0,0,0,0,0,0.466478791153529,0,0,0,-0.096762485963987,0,0,0,0,0,0,0,0,0,0,0,0,0.0504016743717562,0,0,0,0,0,0.0621781861030641,0,0,0.0893614063972262,0,0,0,0,0.209524986297694,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.1119892356791,0,0,0.290650274312592,0,0.225585959697591,0,-0.0426588351975807,0,0,0.0460702754306468,0,0,0,0.113571928904346,0,0,0,0,0,0,0,0.0803684441661057,0,0,-0.006070109021057,0,0,0,0,0,0,0,0,0,0,0,-0.11647249825544,0,0.384083465402507,0,-0.0510752540927946,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.322236923164404,0,0.2510009026552,0,0.121235664218131,0.264220247818564,0,0,0,-0.190591976904437,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0585639930317279,0,0,0,-0.179551754186195,0,0,0,0,0,0,0,0,0.00156296907591646,0,-0.0838279812208821,0,0,0,0,0.136855189806789,-0.00699557864042595,0,0,0,0,0,0,0,0,0,0,-0.0196211817327127
X5.HK.EQUITY,0,0,0.0379733306709874,0.207099015042282,0,0.145181638016491,0,-0.359512086573709,0,0,0,0,0.065327514887647,0,0,0,0,0,0,0,0,0.388110982221776,0,0,0,0.453102538032853,0,0,0,0,0,0,0.0710299675589907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293866276975,-0.0894913410200106,0,0,0
X601988.CH.EQUITY,0.223613194703934,0.0849591923378081,0.327286477172936,0,0,0,0,0,0.116277296569218,0,0,0.145496225661384,0,-0.225163651294394,0,0,0,-0.110864534505658,0,0,0,0,0,0.143278152174546,0.080529940139945,0,0,0.133244916483484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323461044798792,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718760349195191,0,0,-0.0225491307678181,0,0.0286355084178004,0,0,0,0.312755461936648,0,0.126977824450728,0,0,0,0,0,0.151992140015127,0,0,0,0,0,0,0,0,0,0.0419381595122037,0,0,0,0,0.101670892691382,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0741768036539612,0.225185806862647,0,0,0.142547496543454,0.00283257685010144,0,0,0,0,0.0700021363579346,0,0,0,0,0,0,0.0298942507166322,0,0,0,-0.156957876453745,0,0,0,0,0,0.154089109592689,0,0,-0.117342323221832,0,0,0,0,0,0,-0.113804063742416,0,0,0,0,0.145373557827241,0,0,0,0,6.93889390390723e-18,0,0,0,0.12061039494056
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107280622046893,-0.0263077554485035,0,0,0,0,0,0,0,0.233450837373355,0,0,0,0,0,0.0663898584288854,-0.0338928242119754,0,0,0,0,0.218387809414417,0,0,0,-0.184766392866331,0,0,0,0,0,0,0,0,-0.0831581130008089,0,0
X601166.CH.EQUITY,0,0,0.116155785399102,0,0,0,0.380036724642494,0,0,0,0,0,0,0,0.0418291844443508,1.0842021724855e-19,0,0,0,0.0969666466310375,-0.00247360134640059,0,0,0.0813169351727509,0,0,0,0,0.222920655823415,0,0,0,0,0,0,0,0,0,0,0,0,0.15938709223935,0,0,0,0.0323929708282517,0,0,0,0,0,0.0706986855114855
X601328.CH.EQUITY,0,0,0,0,0,0.0414521603003002,0,0,0,0,0,0,0.55738709049247,0,0,0,0,0,0,0,0,0,0.215398129222656,0,0,0,0,0,0.0306220278877908,0,0,0,0,0.0264626225528104,0,0,0,0,0,0.109338654317128,0.00982406495361089,0,0,0,0.0118901853770643,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0406535835966136,0,0,0,0,0.279784041361224,-0.0290195137882785,0,0,0,0.316585374332096,0,0,0.092373558732367,0,0,0,0,0,0,0,0,-0.106714450888718,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137593033019975,0.0662631920464741,0.0679781969889004,0,0,0,0,0
