,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.39970563968907,0.00712402259079876,0,0,0,0,0,0,0,0.227094855906771,0,1.73472347597681e-18,0,0,0,0,0,0,0.120468724795609,0,0,-0.00612779394633838,0,0,0.0741293387506466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00853522124120916,0,0,0,0,0.00380086199903746,0,0.0553415668578785,0,-0.129922181659625,0
X601939.CH.EQUITY,0.476238927772307,0,0,0.156152563327734,0,0,0,0,0,0,0.137380368160991,0,0,0,-0.0409656760994377,0,0,0,0,0,0,0,0,0,0,0.18276360769838,0,0,0,0,-0.050144649528556,0,0,0,0,0,0,-0.0169314134099997,0,0,0,0,0,0,0,0,0,0,0,0.0553714787096733,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297109372236712,0.0953022707945399,0,0,0.174390090261424,0,0,0,0,0,0,0,0,0.189426942608563,0,0,0,0,0,0,0.045264489086024,0,0,0,0,0,0,0,0,0,0,0,0,0.121991388836339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379222383071326,0,0,0,0,0,0.333086233867522,0,0,0,0,0,0.211831286518819,0,0.137124853005974,0,0,0,0,0,0,0,0,0.068612000449222,0,0,0,0,0,0,0,0,0,0,-0.505474193130711,0,0,0,0,0,0,0,0.011521393824337,0,0,0,0,0,0.310957589393865
X600036.CH.EQUITY,0,0.0272475276570993,0,0,0,0,0,0,0.0112664552608524,0,0,-0.0318545075682926,0.187638646458055,0,0,0,0,0.122868575630912,0,0.182130203088128,0,0,0,0.0750403774733839,0,0,0,0,0,0,0,0.351405063330328,0,0,0,0,0,0,0,0,0,0.0307280817829091,0,0.151302963967788,0,0,0,3.46944695195361e-18,0,0,-0.00809493293262378,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.161896746869977,0,0,0,0,0.154104681993487,0,0,0.271726681398752,0,0.0623252246339424,0,0.00872809599175634,0,0,0,0,0,0,0,0,0.00168677569419872,0,0,0,0,0,0,0,0.222421863951562,0,0,0,0,0,0,0.105869440454597,0,0,-0.147446549370712,0.0474655740457742
X601658.CH.Equity,0,0,0,0,0.136054399437504,0,0,0,0,0,0,0,0,0,0,0,0,0.268255539687667,0,0,0,0.0280104573518643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32344958789653,0,0.164187608994027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
