,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.136128534700177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280850253606311,0.0167228877746787,0,0.364564554422869,-0.18116875270509,0.443092422989797,0,0,0.249987163655804,-0.101465534677577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196789547586289,-0.0226157637805433
X601318.CH.EQUITY,0,0,0,0,0,0.308148402317449,0,0,0,-0.0737348737265386,0,0,0,0.0534779183294592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533639264652728,0.105520143008069,0,0,0,0,0.25610710662398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591151633192096
X601939.CH.EQUITY,0,0.0477476049074163,0,0.795752152014111,0,0,0,0,0,0.0469488316140367,0.0303001036680847,0,-0.0276113797741179,0.020789613989548,0,0,0,0.0833889552030754,0,0,0,0,0.00108212813038944,0,0,0,0.0218887548628622,0,0,0,0.0221558462141893,0,0,0,0,0,0,0.0799664341189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.887937224601189,0,-0.0875646207497899,0,0,0,0,0,0,0,0,0,0.0538831180446423,0.0115935294666146,0,0,0.134034632654085,0,0,-0.0428509004664295,0,0,0,0,0.054875554229895,0,0,0,0,0,0,0,0,0.0232397082338535,0,0,0,-0.0562520582100585,0,-0.108713971026974,0,0,0,0,0,0.00887805919693122,0,0,0,0
X601628.CH.EQUITY,0.00494816878861805,0,0,-3.46944695195361e-18,0,0,0,0,0,0.295890969607999,0,0.127948254149438,0,0,0,0,0,0,0,0.42792526557537,0,0,0,0,-2.77555756156289e-17,0,-0.0388194852431869,0,0,0,0,0,0,0,0,0,0,0.0828154226273091,0,0,0,0,0,0,0,0.0399427548624002,0,0.244263631131434,0,0,0.0128576201066741,0.0224572868007828
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0
X601988.CH.EQUITY,0,0,0,0.068617231281676,-0.0230750928394682,0,0,0,-0.0291673635699147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547649671117355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102282738345489,0,0,0,0.00135362263371517,-0.117038175826925,0,0,0.996639011992771,0,0.0209347787159729
X1299.HK.EQUITY,0,0,0,0,0.119258759211887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294749489819042,0,0,0,0,0,0,0,0,0,0,0.104526293993611,0.324783238648841,0,0,0,0,0,0,0,0,0.0282401752815131,0.0561414111613811,0,0,0,0.0530255797394105,0,0,0,0.126404845369054
X5.HK.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00977471256425768,0,0,0,0,-0.00627564715649831,-0.177224332006319,0,0,0,0,0,0,0,0.132996621430368,0.533302415702038,0,0,0,0,0,0,0,0,0,-0.16056215105561,0.118817560155041,0,0,-0.0673565287260546,0,0.0269474361625319,0.170109220432072,0,0,-0.170072318018201,0.0373923367762505,0,0,0
X388.HK.EQUITY,0,0,0,0,0.16359493407761,0,0,0.171598819357757,0,0,0,0,0.0570140342818495,0,0,0,-0.0289746535066265,0,0,0,0,0.266215258711681,0,0,0.135968335846183,0,0,-0.0064426100359849,0,0,0,0,0,0.0997178498122029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235896673244514,0,0,0.268223782495333
X601658.CH.Equity,0,0.152408671256139,0.0803229663167111,0.176220403287554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617919387334441,-0.0132287123910275,0,0,0,0,0,0,0,0.160782983844626,0,0,0,0,0,0,0,0,-0.14157018350921,0,0,0,0.715969017311554,-0.0575362375790616,0,-0.226965512415009,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0317350734585968,0,0,-0.0216965542880907,-0.0711383981589907,0.0907753576424713,0.0450438576260203,0,0.337698768738962,0,0.0453328255498364,0,0,0.0327765187752477,0,0,-0.0170614101677609,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0558309888607502,0,0,0,0,0,0,0.224885069114006,0.111812704257154,0,0,0.0910336358052827,0,0,0,0.160068619891976,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0242698330272251,0,0,0.039480143329747,0,0,0,0.699323250935538,0,0,0.0165537344231351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974900260215608,0,0.171926920060898,0,0,0,0.0001807022816599,0,0,0,0,0,0,-0.0155491604197061,0
X601166.CH.EQUITY,0,0,0,0,0,0.112181145515372,0.361400012159753,0.00137764214745617,0,0,0.0475722681694278,0,0,0,0,0,0.0453202963811836,0,0,0,0,0,0.0745318273072486,0,0,0,0,0,0,0,0,0.0879428258735597,0,0,0.013692897519121,0,0,0.0383968769143687,0.0271696618780254,0,0,0,0,0,0,0,0,-0.0434612669573289,0,0.25689886618409,0,0
X000002.CH.EQUITY,0,0,0.0638801206395253,0.161217225548773,-0.0642373193517947,0,0,0,0,0.00127819368171929,0,0,0.186493805325198,0.10363591181009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617413606622945,-0.0441946995686715,0,0,0,0,0,-0.13210220005288,0.1273298237214,0,0,-0.00289944998020497,0,0,0,0,0.258295984889475,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.00882697180840691,0,0,0.265939124934899,0,0,-1.0842021724855e-19,0,0,0,0,0.0433831821492575,0,0,0,0,0.0660609664522291,0,0,0,0,0,0.330623067566288,0,-0.0538867964098479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115741277127961,0,0,0,0,0.11334351416077,0,0,0,0,0.00713123394417949,0,0
X600000.CH.EQUITY,0,0,0.112558772549184,0.230631059155317,0,0.149402485720011,0,0,0,-0.0243694997566192,0,0,0,0,0,0,0,0,0.00135825548280277,0,0,-0.074084131221245,0,0,0,0,0,0,0,0,-0.0482212461531393,0,0,0,0.290299742997763,0,0,0,0,0,0,0.714500251189985,0,0,0,0,0,0,0.0842304409052202,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.366693238416437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973791327787541,0.0215053473152946,0,0,0,0,0.0101925236056069,0,0,0.0903642564384153,0,-0.145154137903611,0,0,0,0,0,0,0,0,0.300022825854009,0,0.090615963672232,0,0.0316930141197905,0,0,0,0,0,0,0,-0.138077488896649
X601319.CH.EQUITY,0,0,0,0.148070498072088,0,0,0,-0.0979833212241392,0,0,0,0,0,0,0.293986145809116,0,0,0,0,0.191553117765461,0,-0.0213760956511269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795205464472018,0,0,0,0.10856008975327,0,-0.0219645742022616,0,0,0,0.111585838214872,0,0,0,-0.0807743894913087,0
X601601.CH.EQUITY,0,0,0,0,0.28058409587666,0.022862533298619,0,0,0,0,0,0,0,0,0,0,0,0.0406852258797845,0.529250789508824,0,0,0,0,0,0.0344508517948536,0.0396814117906138,0,0.17921306172282,0.119650094326236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260274570331943,0,0,0,-0.106003830853995,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0782881850352722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398345432297895,0,0,0,0,0,0,0,0.0299260414326515,0,0,0,-0.0546049824360373,0.0912754178471287,0,0,0,0.13618365299172,0,0,0.26003959116332,0,-0.0447827659013921,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.233190606043426,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579435073808465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106218388042224,0,0.0234344750412271,0,0,0.0884903928837886,0,0,-0.0164278784500804,0.0112546972277811,0,0
